Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-9,T-10,T-11,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4,Accum_y-5,Accum_y-6,Accum_y-7,Accum_y-8
487,663,413,744,536,512,415,2031,1140,263,587,477,512,657,726,610,938,1391,677,51
488,668,396,761,505,543,316,2130,1140,263,549,514,512,557,721,610,898,1374,684,142
517,693,402,761,458,590,296,2088,1200,236,560,410,620,731,691,645,900,1281,684,208
540,626,462,745,438,633,274,2086,1041,376,603,410,620,866,691,645,840,1259,697,228
540,626,433,744,468,611,293,2089,930,486,604,354,628,796,691,645,840,1234,712,245
491,675,419,707,519,611,293,2089,924,491,605,354,628,766,691,646,859,1293,724,321
485,681,381,694,549,628,291,2008,968,534,605,354,644,885,691,646,864,1282,480,321
492,673,395,692,514,665,291,2008,968,534,605,354,676,870,691,658,863,986,521,321
822,595,511,691,466,680,281,2038,918,598,545,410,680,1077,691,689,857,620,521,336
822,551,555,691,466,675,255,2069,913,603,544,301,732,1116,691,689,805,638,521,341
822,332,774,690,467,635,279,2017,958,626,531,314,756,1090,690,705,805,646,521,315
822,319,787,690,462,589,330,1971,976,654,498,339,771,1092,668,649,805,662,521,307
814,327,787,690,456,582,343,1965,981,655,481,356,775,1310,551,577,805,669,521,359
773,368,787,690,437,588,355,1966,621,1015,461,360,776,1171,450,508,772,629,521,366
770,369,767,710,434,592,311,1940,665,1042,365,424,776,1178,385,506,765,629,521,376
779,367,762,710,439,590,295,1956,573,1138,364,421,776,1144,480,506,670,540,556,485
813,343,784,708,426,607,265,1986,562,1149,342,391,776,1098,484,533,557,677,580,486
812,311,789,705,457,582,290,1955,578,1164,255,454,776,1180,464,533,551,677,580,538
812,286,773,692,511,490,382,1939,594,1164,151,543,776,1410,461,533,436,677,832,538
812,260,773,648,581,487,384,1940,594,1164,150,540,776,1516,466,533,416,677,1213,565
812,260,773,589,640,487,384,1940,594,1164,150,539,764,1606,417,497,416,677,1290,569
930,260,757,525,720,486,385,1939,595,1164,150,539,749,1747,344,497,391,588,1129,587
1024,259,731,539,733,486,385,1883,651,1086,228,539,716,1843,272,487,388,532,1129,634
991,293,712,543,743,486,390,1661,873,1056,258,539,485,1843,273,470,388,469,1129,634
1016,293,619,636,696,530,393,1347,1187,1055,246,552,477,1871,286,438,388,469,1052,634
1053,316,619,636,611,526,482,1181,1353,975,326,552,514,1911,295,408,388,431,1052,634
1053,316,619,636,565,473,516,1182,1417,975,326,552,410,1921,316,389,388,431,1048,634
1053,250,685,636,494,536,523,1139,1445,991,326,544,410,1989,251,400,388,431,1072,634
1018,285,685,584,546,536,523,765,1765,1045,326,544,354,2059,250,384,254,342,1070,634
907,396,678,533,604,536,513,683,1795,1107,326,526,354,2314,295,359,223,316,1091,634
858,443,661,473,683,536,512,624,1853,1109,263,587,354,2317,366,312,59,320,1182,634
1022,487,663,413,744,536,512,415,2031,1140,263,587,354,2322,383,301,37,320,1191,638
1062,488,668,396,761,505,543,316,2130,1140,263,549,410,2331,395,301,65,320,1184,547
1003,517,693,402,761,458,590,296,2088,1200,236,560,301,2139,395,266,96,320,1184,481
980,540,626,462,745,438,633,274,2086,1041,376,603,314,2003,419,266,97,320,1171,461
980,540,626,433,744,468,611,293,2089,930,486,604,339,2003,426,266,97,381,1258,444
980,491,675,419,707,519,611,293,2089,924,491,605,356,2003,426,272,78,322,1268,368
1190,485,681,381,694,549,628,291,2008,968,534,605,360,1868,426,273,73,374,1378,368
1177,492,673,395,692,514,665,291,2008,968,534,605,424,1868,426,261,73,351,1337,479
809,822,595,511,691,466,680,281,2038,918,598,545,421,1766,426,230,75,541,1339,483
824,822,551,555,691,466,675,255,2069,913,603,544,391,1727,426,268,75,512,1339,468
824,822,332,774,690,467,635,279,2017,958,626,531,454,1727,426,252,75,510,1344,464
824,822,319,787,690,462,589,330,1971,976,654,498,543,1821,426,252,75,494,1348,464
824,814,327,787,690,456,582,343,1965,981,655,481,540,1628,426,217,75,488,1349,428
824,773,368,787,690,437,588,355,1966,621,1015,461,539,1679,426,158,77,640,1349,421
824,770,369,767,710,434,592,311,1940,665,1042,365,539,1701,426,158,77,682,1349,411
826,779,367,762,710,439,590,295,1956,573,1138,364,539,1659,331,158,77,707,1344,302
792,813,343,784,708,426,607,265,1986,562,1149,342,539,1578,324,209,77,568,1320,301
792,812,311,789,705,457,582,290,1955,578,1164,255,552,1496,363,209,77,568,1320,249
792,812,286,773,692,511,490,382,1939,594,1164,151,552,1283,364,209,132,568,1129,251
792,812,260,773,648,581,487,384,1940,594,1164,150,552,1189,359,209,132,608,748,372
792,812,260,773,589,640,487,384,1940,594,1164,150,544,1099,359,293,132,626,653,449
674,930,260,757,525,720,486,385,1939,595,1164,150,544,959,359,350,132,763,653,432
580,1024,259,731,539,733,486,385,1883,651,1086,228,526,863,359,358,142,900,653,385
579,991,293,712,543,743,486,390,1661,873,1056,258,587,863,364,358,142,900,653,385
554,1016,293,619,636,696,530,393,1347,1187,1055,246,587,848,351,358,185,1112,653,612
494,1053,316,619,636,611,526,482,1181,1353,975,326,549,866,342,358,276,1139,663,612
494,1053,316,619,636,565,473,516,1182,1417,975,326,560,866,321,358,352,1139,807,612
494,1053,250,685,636,494,536,523,1139,1445,991,326,603,870,247,324,352,1139,779,612
510,1018,285,685,584,546,536,523,765,1765,1045,326,604,801,232,300,352,1139,779,612
523,907,396,678,533,604,536,513,683,1795,1107,326,605,546,187,285,352,1139,739,612
561,858,443,661,473,683,536,512,624,1853,1109,263,605,543,116,285,352,1135,617,612
354,1022,487,663,413,744,536,512,415,2031,1140,263,605,538,131,285,352,1135,523,608
323,1062,488,668,396,761,505,543,316,2130,1140,263,545,529,129,382,406,1135,523,616
332,1003,517,693,402,761,458,590,296,2088,1200,236,544,529,129,443,395,1135,523,728
392,980,540,626,462,745,438,633,274,2086,1041,376,531,529,105,443,394,1190,525,728
400,980,540,626,433,744,468,611,293,2089,930,486,498,529,220,443,508,1140,464,728
400,980,491,675,419,707,519,611,293,2089,924,491,481,529,258,436,569,1140,667,728
190,1190,485,681,381,694,549,628,291,2008,968,534,461,524,363,436,632,1086,573,728
190,1177,492,673,395,692,514,665,291,2008,968,534,365,524,438,436,632,1083,638,617
265,809,822,595,511,691,466,680,281,2038,918,598,364,419,438,436,630,955,792,598
254,824,822,551,555,691,466,675,255,2069,913,603,342,419,438,398,630,1028,792,598
326,824,822,332,774,690,467,635,279,2017,958,626,255,419,438,398,630,1015,787,598
326,824,822,319,787,690,462,589,330,1971,976,654,151,292,438,386,647,1015,783,598
384,824,814,327,787,690,456,582,343,1965,981,655,150,288,438,386,647,1014,789,579
384,824,773,368,787,690,437,588,355,1966,621,1015,150,237,438,386,852,862,849,579
384,824,770,369,767,710,434,592,311,1940,665,1042,150,206,559,386,853,820,879,579
373,826,779,367,762,710,439,590,295,1956,573,1138,228,206,606,386,853,795,849,579
373,792,813,343,784,708,426,607,265,1986,562,1149,258,206,607,391,853,795,863,596
373,792,812,311,789,705,457,582,290,1955,578,1164,246,207,568,472,864,796,903,596
373,792,812,286,773,692,511,490,382,1939,594,1164,326,190,622,539,809,796,846,594
406,792,812,260,773,648,581,487,384,1940,594,1164,326,178,622,539,830,756,846,446
730,792,812,260,773,589,640,487,384,1940,594,1164,326,236,660,455,832,738,846,365
731,674,930,260,757,525,720,486,385,1939,595,1164,326,263,763,440,833,601,846,364
731,580,1024,259,731,539,733,486,385,1883,651,1086,326,401,804,439,829,457,846,364
731,579,991,293,712,543,743,486,390,1661,873,1056,263,416,846,474,829,457,916,364
731,554,1016,293,619,636,696,530,393,1347,1187,1055,263,473,900,474,786,245,921,137
731,494,1053,316,619,636,611,526,482,1181,1353,975,263,416,902,474,695,218,1049,137
731,494,1053,316,619,636,565,473,516,1182,1417,975,236,656,902,474,619,218,952,141
731,494,1053,250,685,636,494,536,523,1139,1445,991,376,584,902,475,619,218,1108,141
715,510,1018,285,685,584,546,536,523,765,1765,1045,486,583,902,581,619,242,1121,141
702,523,907,396,678,533,604,536,513,683,1795,1107,491,583,902,581,619,242,1159,141
664,561,858,443,661,473,683,536,512,624,1853,1109,534,583,902,656,630,245,1159,141
660,354,1022,487,663,413,744,536,512,415,2031,1140,534,583,870,656,709,245,1159,141
645,323,1062,488,668,396,761,505,543,316,2130,1140,598,586,860,620,689,269,1161,133
635,332,1003,517,693,402,761,458,590,296,2088,1200,603,586,860,740,793,376,1161,21
575,392,980,540,626,462,745,438,633,274,2086,1041,626,586,860,742,825,330,1159,21
567,400,980,540,626,433,744,468,611,293,2089,930,654,586,738,780,877,418,1099,21
567,400,980,491,675,419,707,519,611,293,2089,924,655,586,700,814,816,535,887,47
567,190,1190,485,681,381,694,549,628,291,2008,968,1015,651,678,820,832,546,871,47
567,190,1177,492,673,395,692,514,665,291,2008,968,1042,679,614,863,832,787,806,47
492,265,809,822,595,511,691,466,680,281,2038,918,1138,679,624,863,953,801,695,47
567,254,824,822,551,555,691,466,675,255,2069,913,1149,679,624,865,964,996,707,47
495,326,824,822,332,774,690,467,635,279,2017,958,1164,679,624,953,968,1001,707,52
546,326,824,822,319,787,690,462,589,330,1971,976,1164,678,624,955,965,1001,707,52
488,384,824,814,327,787,690,456,582,343,1965,981,1164,657,624,956,1015,1001,701,52
489,384,824,773,368,787,690,437,588,355,1966,621,1164,657,624,956,900,1001,641,52
532,384,824,770,369,767,710,434,592,311,1940,665,1164,657,569,956,950,1001,611,52
579,373,826,779,367,762,710,439,590,295,1956,573,1086,657,526,956,951,1040,611,52
621,373,792,813,343,784,708,426,607,265,1986,562,1056,657,525,873,951,1204,605,58
647,373,792,812,311,789,705,457,582,290,1955,578,1055,656,521,792,940,1288,565,58
648,373,792,812,286,773,692,511,490,382,1939,594,975,656,466,801,1086,1378,561,70
630,406,792,812,260,773,648,581,487,384,1940,594,975,656,466,802,1067,1442,561,190
368,730,792,812,260,773,589,640,487,384,1940,594,991,598,428,803,1065,1442,561,263
380,731,674,930,260,757,525,720,486,385,1939,595,1045,570,484,892,1064,1442,561,291
411,731,580,1024,259,731,539,733,486,385,1883,651,1107,432,443,885,1058,1442,568,338
554,731,579,991,293,712,543,743,486,390,1661,873,1109,417,395,850,1058,1442,498,480
688,731,554,1016,293,619,636,696,530,393,1347,1187,1140,347,341,850,1058,1457,493,507
705,731,494,1053,316,619,636,611,526,482,1181,1353,1140,346,801,902,1058,1509,369,520
813,731,494,1053,316,619,636,565,473,516,1182,1417,1200,96,801,903,1058,1509,311,516
838,731,494,1053,250,685,636,494,536,523,1139,1445,1041,96,801,1132,1071,1512,161,516
898,715,510,1018,285,685,584,546,536,523,765,1765,930,96,823,1042,1078,1513,148,516
899,702,523,907,396,678,533,604,536,513,683,1795,924,96,838,1079,1078,1933,110,615
899,664,561,858,443,661,473,683,536,512,624,1853,968,96,838,1006,1067,1967,207,712
899,660,354,1022,487,663,413,744,536,512,415,2031,968,276,838,1008,988,1972,214,712
933,645,323,1062,488,668,396,761,505,543,316,2130,918,355,838,947,915,1958,212,712
946,635,332,1003,517,693,402,761,458,590,296,2088,913,372,838,766,789,1923,212,712
948,575,392,980,540,626,462,745,438,633,274,2086,958,443,838,764,757,1917,212,712
952,567,400,980,540,626,433,744,468,611,293,2089,976,558,838,726,591,1823,216,712
952,567,400,980,491,675,419,707,519,611,293,2089,981,646,838,692,591,1741,201,778
952,567,190,1190,485,681,381,694,549,628,291,2008,621,601,755,685,512,1793,201,778
952,567,190,1177,492,673,395,692,514,665,291,2008,665,597,744,642,512,1664,201,778
952,492,265,809,822,595,511,691,466,680,281,2038,573,684,743,642,391,1588,218,778
873,567,254,824,822,551,555,691,466,675,255,2069,562,689,763,640,380,1315,206,780
873,495,326,824,822,332,774,690,467,635,279,2017,578,689,807,552,376,1310,206,868
822,546,326,824,822,319,787,690,462,589,330,1971,594,689,810,569,362,1310,206,947
822,488,384,824,814,327,787,690,456,582,343,1965,594,689,834,568,312,1310,205,953
834,489,384,824,773,368,787,690,437,588,355,1966,594,689,926,568,220,1310,235,961
791,532,384,824,770,369,767,710,434,592,311,1940,595,689,884,568,169,1349,288,961
829,579,373,826,779,367,762,710,439,590,295,1956,651,689,880,568,239,1310,289,961
796,621,373,792,813,343,784,708,426,607,265,1986,873,689,880,568,333,1153,332,938
936,647,373,792,812,311,789,705,457,582,290,1955,1187,689,874,568,416,1069,483,938
944,648,373,792,812,286,773,692,511,490,382,1939,1353,689,874,494,310,979,598,926
929,630,406,792,812,260,773,648,581,487,384,1940,1417,689,876,493,320,915,621,806
867,368,730,792,812,260,773,589,640,487,384,1940,1445,689,884,500,377,915,657,733
854,380,731,674,930,260,757,525,720,486,385,1939,1765,689,744,414,387,915,768,705
823,411,731,580,1024,259,731,539,733,486,385,1883,1795,689,816,457,452,915,774,658
748,554,731,579,991,293,712,543,743,486,390,1661,1853,689,816,457,580,915,774,530
618,688,731,554,1016,293,619,636,696,530,393,1347,2031,689,831,457,637,900,774,503
613,705,731,494,1053,316,619,636,611,526,482,1181,2130,689,398,469,637,848,760,490
720,813,731,494,1053,316,619,636,565,473,516,1182,2088,689,402,468,637,848,822,585
696,838,731,494,1053,250,685,636,494,536,523,1139,2086,689,403,296,624,845,855,614
636,898,715,510,1018,285,685,584,546,536,523,765,2089,718,502,280,617,820,855,660
663,899,702,523,907,396,678,533,604,536,513,683,2089,822,569,243,617,400,855,583
667,899,664,561,858,443,661,473,683,536,512,624,2008,1028,637,241,622,364,758,486
667,899,660,354,1022,487,663,413,744,536,512,415,2008,849,671,239,681,384,751,558
636,933,645,323,1062,488,668,396,761,505,543,316,2038,779,706,251,681,383,769,625
657,946,635,332,1003,517,693,402,761,458,590,296,2069,899,706,251,716,311,770,630
677,948,575,392,980,540,626,462,745,438,633,274,2017,844,713,251,790,319,861,630
691,952,567,400,980,540,626,433,744,468,611,293,1971,750,967,251,790,328,989,717
691,952,567,400,980,491,675,419,707,519,611,293,1965,735,1073,251,790,294,1016,635
691,952,567,190,1190,485,681,381,694,549,628,291,1966,717,1124,251,803,231,1020,792
693,952,567,190,1177,492,673,395,692,514,665,291,1940,693,1124,266,815,186,1020,869
693,952,492,265,809,822,595,511,691,466,680,281,1956,611,1115,336,885,219,1049,914
698,873,567,254,824,822,551,555,691,466,675,255,1986,615,1095,369,889,219,1116,912
700,873,495,326,824,822,332,774,690,467,635,279,1955,615,1051,404,892,219,1135,819
700,822,546,326,824,822,319,787,690,462,589,330,1939,615,1176,385,931,219,1166,806
705,822,488,384,824,814,327,787,690,456,582,343,1940,630,1176,398,958,219,1183,906
696,834,489,384,824,773,368,787,690,437,588,355,1940,673,1194,411,963,219,1158,904
696,791,532,384,824,770,369,767,710,434,592,311,1939,675,1170,411,963,181,1138,904
614,829,579,373,826,779,367,762,710,439,590,295,1883,675,1170,411,1002,183,1174,904
614,796,621,373,792,813,343,784,708,426,607,265,1661,675,1180,411,908,176,1123,904
470,936,647,373,792,812,311,789,705,457,582,290,1347,675,1188,411,825,175,972,904
469,944,648,373,792,812,286,773,692,511,490,382,1181,675,1291,409,785,175,968,904
469,929,630,406,792,812,260,773,648,581,487,384,1182,675,1291,411,788,175,971,904
481,867,368,730,792,812,260,773,589,640,487,384,1139,694,1283,425,731,176,948,904
481,854,380,731,674,930,260,757,525,720,486,385,765,743,1264,380,721,176,876,904
481,823,411,731,580,1024,259,731,539,733,486,385,683,847,1259,337,656,176,1000,904
413,748,554,731,579,991,293,712,543,743,486,390,624,877,1266,337,528,176,1003,890
415,618,688,731,554,1016,293,619,636,696,530,393,415,878,1254,337,471,191,1016,890
414,613,705,731,494,1053,316,619,636,611,526,482,316,977,1246,295,471,197,1226,890
221,720,813,731,494,1053,316,619,636,565,473,516,296,982,1303,296,492,201,1238,795
226,696,838,731,494,1053,250,685,636,494,536,523,274,982,1349,238,553,243,1330,766
226,636,898,715,510,1018,285,685,584,546,536,523,293,953,1252,238,587,243,1330,720
200,663,899,702,523,907,396,678,533,604,536,513,293,849,1170,238,631,243,1331,698
246,667,899,664,561,858,443,661,473,683,536,512,291,645,1102,247,651,299,1381,698
259,667,899,660,354,1022,487,663,413,744,536,512,291,644,1068,247,622,406,1381,626
312,636,933,645,323,1062,488,668,396,761,505,543,281,641,1033,235,681,456,1363,559
291,657,946,635,332,1003,517,693,402,761,458,590,255,571,1033,235,648,649,1362,554
420,677,948,575,392,980,540,626,462,745,438,633,279,686,1026,235,576,689,1291,554
695,691,952,567,400,980,540,626,433,744,468,611,330,714,772,235,576,750,1187,467
816,691,952,567,400,980,491,675,419,707,519,611,343,642,719,235,603,886,1168,457
847,691,952,567,190,1190,485,681,381,694,549,628,355,644,668,235,609,916,1164,300
850,693,952,567,190,1177,492,673,395,692,514,665,311,644,668,220,597,887,1164,223
850,693,952,492,265,809,822,595,511,691,466,680,295,639,668,150,530,926,1081,199
864,698,873,567,254,824,822,551,555,691,466,675,265,753,723,117,526,989,1014,287
980,700,873,495,326,824,822,332,774,690,467,635,290,806,729,86,529,995,995,397
1141,700,822,546,326,824,822,319,787,690,462,589,382,833,613,86,491,1215,990,464
1136,705,822,488,384,824,814,327,787,690,456,582,384,915,657,191,471,1646,989,404
1132,696,834,489,384,824,773,368,787,690,437,588,384,990,549,249,466,1738,1025,513
1132,696,791,532,384,824,770,369,767,710,434,592,385,988,561,331,466,1845,1024,543
1139,614,829,579,373,826,779,367,762,710,439,590,385,990,665,530,356,1900,989,565
1158,614,796,621,373,792,813,343,784,708,426,607,390,1051,655,561,356,1975,989,565
1317,470,936,647,373,792,812,311,789,705,457,582,393,1148,647,561,357,1975,989,565
1478,469,944,648,373,792,812,286,773,692,511,490,482,1192,544,561,366,1988,878,566
1559,469,929,630,406,792,812,260,773,648,581,487,516,1200,542,559,546,1993,852,575
1617,481,867,368,730,792,812,260,773,589,640,487,523,1182,542,537,618,2009,839,575
1620,481,854,380,731,674,930,260,757,525,720,486,523,1162,548,537,710,2080,800,575
1625,481,823,411,731,580,1024,259,731,539,733,486,513,1058,517,542,753,2144,663,575
1632,413,748,554,731,579,991,293,712,543,743,486,512,1041,512,547,801,2322,660,575
1633,415,618,688,731,554,1016,293,619,636,696,530,512,1049,509,547,809,2307,647,575
1622,414,613,705,731,494,1053,316,619,636,611,526,543,1091,488,525,820,2337,437,575
1600,221,720,813,731,494,1053,316,619,636,565,473,590,1168,457,524,800,2432,363,575
1671,226,696,838,731,494,1053,250,685,636,494,536,633,1240,410,524,739,2431,232,595
1671,226,636,898,715,510,1018,285,685,584,546,536,611,1339,403,524,705,2560,233,620
1691,200,663,899,702,523,907,396,678,533,604,536,611,1360,403,525,665,2721,276,620
1641,246,667,899,664,561,858,443,661,473,683,536,628,1391,403,522,640,2685,283,620
1668,259,667,899,660,354,1022,487,663,413,744,536,665,1391,403,522,657,2553,292,629
1615,312,636,933,645,323,1062,488,668,396,761,505,680,1382,403,531,614,2494,319,656
1602,291,657,946,635,332,1003,517,693,402,761,458,675,1315,403,549,682,2301,465,720
1451,420,677,948,575,392,980,540,626,462,745,438,635,1184,403,549,711,2250,756,720
1158,695,691,952,567,400,980,540,626,433,744,468,589,1135,403,550,747,2230,941,720
1037,816,691,952,567,400,980,491,675,419,707,519,582,1141,350,550,720,2134,1001,720
1006,847,691,952,567,190,1190,485,681,381,694,549,588,1142,350,550,711,2158,1011,720
1001,850,693,952,567,190,1177,492,673,395,692,514,592,1169,350,550,712,2120,1011,720
1001,850,693,952,492,265,809,822,595,511,691,466,590,1242,350,550,709,2038,1006,699
