Accum_y-0,T-1,T-2,T-3,T-4,T-5,Accum_y-1,Accum_y-2,Accum_y-3
1181,1195,1221,953,898,1211,816,343,642
1251,1247,1211,963,890,1219,847,355,644
1263,1252,1211,963,781,1328,850,311,644
1249,1231,1259,963,745,1364,850,295,639
1247,1226,1263,966,707,1402,864,265,753
1271,1235,1079,1150,694,1415,980,290,806
1272,1142,1160,1162,694,1415,1141,382,833
1240,1159,1174,1050,807,1415,1136,384,915
1227,1172,1147,917,967,1415,1132,384,990
1157,1242,1108,800,1123,1415,1132,385,988
1046,1354,1108,800,1123,1415,1139,385,990
903,1467,1137,802,1123,1412,1158,390,1051
962,1467,1137,802,973,1562,1317,393,1148
918,1550,1147,805,941,1588,1478,482,1192
884,1616,1147,805,924,1596,1559,516,1200
854,1650,1133,723,820,1758,1617,523,1182
869,1643,1138,713,774,1816,1620,523,1162
869,1642,941,910,754,1837,1625,513,1058
870,1483,1098,912,620,1971,1632,512,1041
946,1503,952,1092,620,1971,1633,512,1049
939,1409,1081,1102,620,1971,1622,543,1091
948,1355,1073,1062,678,1934,1600,590,1168
1147,1303,1128,947,793,1703,1671,633,1240
1391,1297,1134,946,794,1703,1671,611,1339
1343,1228,1205,993,799,1461,1691,611,1360
1240,1244,1292,993,799,1434,1641,628,1391
1221,1164,1391,805,987,1425,1668,665,1391
1222,1110,1271,979,982,1209,1615,680,1382
1104,1242,1161,1110,953,1205,1602,675,1315
1070,1276,1055,1216,953,949,1451,635,1184
1056,1290,1050,1221,953,910,1158,589,1135
1020,1181,1195,1221,953,898,1037,582,1141
898,1251,1247,1211,963,890,1006,588,1142
881,1263,1252,1211,963,781,1001,592,1169
868,1249,1231,1259,963,745,1001,590,1242
871,1247,1226,1263,966,707,982,607,1123
851,1271,1235,1079,1150,694,865,582,1160
863,1272,1142,1160,1162,694,705,490,1229
868,1240,1159,1174,1050,807,705,487,1139
954,1227,1172,1147,917,967,719,487,1021
1036,1157,1242,1108,800,1123,727,486,1021
1124,1046,1354,1108,800,1123,719,486,1019
1188,903,1467,1137,802,1123,691,486,962
1172,962,1467,1137,802,973,510,530,867
1200,918,1550,1147,805,941,341,526,823
1205,884,1616,1147,805,924,260,473,815
1197,854,1650,1133,723,820,199,536,814
1182,869,1643,1138,713,774,284,536,785
1182,869,1642,941,910,754,293,536,785
1181,870,1483,1098,912,620,286,536,772
1051,946,1503,952,1092,620,279,536,763
1036,939,1409,1081,1102,620,295,505,622
1092,948,1355,1073,1062,678,295,458,540
999,1147,1303,1128,947,793,219,438,468
839,1391,1297,1134,946,794,219,468,369
907,1343,1228,1205,993,799,220,519,348
956,1240,1244,1292,993,799,248,549,320
985,1221,1164,1391,805,987,301,514,320
987,1222,1110,1271,979,982,302,466,320
952,1104,1242,1161,1110,953,389,466,320
952,1070,1276,1055,1216,953,389,467,320
1144,1056,1290,1050,1221,953,411,462,320
1147,1020,1181,1195,1221,953,433,456,313
1147,898,1251,1247,1211,963,443,437,308
1147,881,1263,1252,1211,963,511,434,281
1157,868,1249,1231,1259,963,582,439,208
1154,871,1247,1226,1263,966,584,426,204
1141,851,1271,1235,1079,1150,700,457,114
1128,863,1272,1142,1160,1162,710,511,18
1123,868,1240,1159,1174,1050,710,581,11
1051,954,1227,1172,1147,917,696,640,20
980,1036,1157,1242,1108,800,688,720,44
924,1124,1046,1354,1108,800,686,733,44
859,1188,903,1467,1137,802,726,743,40
817,1172,962,1467,1137,802,754,696,38
744,1200,918,1550,1147,805,754,611,38
707,1205,884,1616,1147,805,754,565,38
729,1197,854,1650,1133,723,844,494,59
769,1182,869,1643,1138,713,807,546,60
769,1182,869,1642,941,910,794,604,61
820,1181,870,1483,1098,912,934,683,80
897,1051,946,1503,952,1092,937,744,281
874,1036,939,1409,1081,1102,921,761,322
823,1092,948,1355,1073,1062,921,761,364
753,999,1147,1303,1128,947,920,745,496
727,839,1391,1297,1134,946,938,744,625
670,907,1343,1228,1205,993,916,707,625
668,956,1240,1244,1292,993,890,694,620
708,985,1221,1164,1391,805,797,692,625
758,987,1222,1110,1271,979,793,691,626
780,952,1104,1242,1161,1110,706,691,628
851,952,1070,1276,1055,1216,728,690,629
717,1144,1056,1290,1050,1221,706,690,631
723,1147,1020,1181,1195,1221,684,690,631
794,1147,898,1251,1247,1211,675,690,631
819,1147,881,1263,1252,1211,610,710,631
815,1157,868,1249,1231,1259,539,710,631
923,1154,871,1247,1226,1263,537,708,632
1135,1141,851,1271,1235,1079,420,705,635
1167,1128,863,1272,1142,1160,409,692,635
1219,1123,868,1240,1159,1174,410,648,655
1280,1051,954,1227,1172,1147,485,589,646
1305,980,1036,1157,1242,1108,563,525,622
1272,924,1124,1046,1354,1108,572,539,627
1285,859,1188,903,1467,1137,555,543,629
1404,817,1172,962,1467,1137,527,636,629
1400,744,1200,918,1550,1147,655,636,629
1400,707,1205,884,1616,1147,719,636,629
1378,729,1197,854,1650,1133,645,636,608
1338,769,1182,869,1643,1138,598,584,607
1355,769,1182,869,1642,941,597,533,650
1322,820,1181,870,1483,1098,493,473,895
1341,897,1051,946,1503,952,503,413,809
1375,874,1036,939,1409,1081,525,396,800
1426,823,1092,948,1355,1073,525,402,892
1424,753,999,1147,1303,1128,525,462,856
1374,727,839,1391,1297,1134,507,433,729
1441,670,907,1343,1228,1205,506,419,782
1452,668,956,1240,1244,1292,504,381,813
1384,708,985,1221,1164,1391,565,395,813
1331,758,987,1222,1110,1271,595,511,815
1309,780,952,1104,1242,1161,651,555,813
1336,851,952,1070,1276,1055,673,774,815
1330,717,1144,1056,1290,1050,710,787,926
1334,723,1147,1020,1181,1195,780,787,927
1263,794,1147,898,1251,1247,781,787,975
1263,819,1147,881,1263,1252,778,767,1042
1267,815,1157,868,1249,1231,781,762,1042
1161,923,1154,871,1247,1226,781,784,1119
952,1135,1141,851,1271,1235,782,789,1123
920,1167,1128,863,1272,1142,782,773,1123
868,1219,1123,868,1240,1159,860,773,1103
1064,1280,1051,954,1227,1172,785,773,1105
1087,1305,980,1036,1157,1242,707,757,1114
1117,1272,924,1124,1046,1354,698,731,1245
1123,1285,859,1188,903,1467,675,712,1385
1057,1404,817,1172,962,1467,675,619,1423
1209,1400,744,1200,918,1550,561,619,1423
1209,1400,707,1205,884,1616,497,619,1423
1209,1378,729,1197,854,1650,472,685,1450
1288,1338,769,1182,869,1643,468,685,1519
1271,1355,769,1182,869,1642,518,678,1475
1253,1322,820,1181,870,1483,482,661,1211
1157,1341,897,1051,946,1503,506,663,1097
1123,1375,874,1036,939,1409,542,668,1069
1058,1426,823,1092,948,1355,546,693,937
1021,1424,753,999,1147,1303,551,626,841
1013,1374,727,839,1391,1297,551,626,839
929,1441,670,907,1343,1228,551,675,786
871,1452,668,956,1240,1244,554,681,755
870,1384,708,985,1221,1164,579,673,750
870,1331,758,987,1222,1110,550,595,747
881,1309,780,952,1104,1242,494,551,747
787,1336,851,952,1070,1276,450,332,744
779,1330,717,1144,1056,1290,438,319,631
769,1334,723,1147,1020,1181,389,327,630
785,1263,794,1147,898,1251,409,368,582
760,1263,819,1147,881,1263,473,369,515
750,1267,815,1157,868,1249,470,367,515
748,1161,923,1154,871,1247,591,343,437
745,952,1135,1141,851,1271,594,311,430
745,920,1167,1128,863,1272,594,286,430
745,868,1219,1123,868,1240,523,260,430
474,1064,1280,1051,954,1227,557,260,448
415,1087,1305,980,1036,1157,590,260,454
385,1117,1272,924,1124,1046,591,259,369
366,1123,1285,859,1188,903,607,293,460
312,1057,1404,817,1172,962,624,293,430
157,1209,1400,744,1200,918,756,316,431
157,1209,1400,707,1205,884,756,316,553
159,1209,1378,729,1197,854,756,250,526
90,1288,1338,769,1182,869,756,285,513
117,1271,1355,769,1182,869,769,396,513
117,1253,1322,820,1181,870,809,443,513
117,1157,1341,897,1051,946,997,487,512
117,1123,1375,874,1036,939,940,488,512
208,1058,1426,823,1092,948,936,517,620
222,1021,1424,753,999,1147,931,540,620
222,1013,1374,727,839,1391,938,540,628
356,929,1441,670,907,1343,947,491,628
364,871,1452,668,956,1240,944,485,644
364,870,1384,708,985,1221,858,492,676
364,870,1331,758,987,1222,857,822,680
353,881,1309,780,952,1104,857,822,732
666,787,1336,851,952,1070,857,822,756
678,779,1330,717,1144,1056,832,822,771
748,769,1334,723,1147,1020,811,814,775
733,785,1263,794,1147,898,789,773,776
733,760,1263,819,1147,881,725,770,776
733,750,1267,815,1157,868,725,779,776
733,748,1161,923,1154,871,607,813,776
733,745,952,1135,1141,851,603,812,776
733,745,920,1167,1128,863,609,812,776
733,745,868,1219,1123,868,610,812,776
733,474,1064,1280,1051,954,618,812,764
757,415,1087,1305,980,1036,585,930,749
791,385,1117,1272,924,1124,584,1024,716
791,366,1123,1285,859,1188,568,991,485
791,312,1057,1404,817,1172,551,1016,477
793,157,1209,1400,744,1200,405,1053,514
793,157,1209,1400,707,1205,486,1053,410
791,159,1209,1378,729,1197,717,1053,410
781,90,1288,1338,769,1182,717,1018,354
754,117,1271,1355,769,1182,896,907,354
772,117,1253,1322,820,1181,883,858,354
929,117,1157,1341,897,1051,667,1022,354
937,117,1123,1375,874,1036,887,1062,410
846,208,1058,1426,823,1092,920,1003,301
832,222,1021,1424,753,999,1176,980,314
854,222,1013,1374,727,839,1208,980,339
721,356,929,1441,670,907,1211,980,356
759,364,871,1452,668,956,1219,1190,360
1039,364,870,1384,708,985,1328,1177,424
1156,364,870,1331,758,987,1364,809,421
1165,353,881,1309,780,952,1402,824,391
848,666,787,1336,851,952,1415,824,454
834,678,779,1330,717,1144,1415,824,543
820,748,769,1334,723,1147,1415,824,540
890,733,785,1263,794,1147,1415,824,539
893,733,760,1263,819,1147,1415,824,539
893,733,750,1267,815,1157,1415,826,539
893,733,748,1161,923,1154,1412,792,539
909,733,745,952,1135,1141,1562,792,552
909,733,745,920,1167,1128,1588,792,552
909,733,745,868,1219,1123,1596,792,552
909,733,474,1064,1280,1051,1758,792,544
885,757,415,1087,1305,980,1816,674,544
851,791,385,1117,1272,924,1837,580,526
851,791,366,1123,1285,859,1971,579,587
851,791,312,1057,1404,817,1971,554,587
849,793,157,1209,1400,744,1971,494,549
849,793,157,1209,1400,707,1934,494,560
853,791,159,1209,1378,729,1703,494,603
902,781,90,1288,1338,769,1703,510,604
930,754,117,1271,1355,769,1461,523,605
947,772,117,1253,1322,820,1434,561,605
856,929,117,1157,1341,897,1425,354,605
1001,937,117,1123,1375,874,1209,323,545
1002,846,208,1058,1426,823,1205,332,544
1003,832,222,1021,1424,753,949,392,531
993,854,222,1013,1374,727,910,400,498
992,721,356,929,1441,670,898,400,481
946,759,364,871,1452,668,890,190,461
666,1039,364,870,1384,708,781,190,365
549,1156,364,870,1331,758,745,265,364
540,1165,353,881,1309,780,707,254,342
589,848,666,787,1336,851,694,326,255
551,834,678,779,1330,717,694,326,151
525,820,748,769,1334,723,807,384,150
458,890,733,785,1263,794,967,384,150
455,893,733,760,1263,819,1123,384,150
455,893,733,750,1267,815,1123,373,228
455,893,733,748,1161,923,1123,373,258
439,909,733,745,952,1135,973,373,246
439,909,733,745,920,1167,941,373,326
439,909,733,745,868,1219,924,406,326
439,909,733,474,1064,1280,820,730,326
439,885,757,415,1087,1305,774,731,326
439,851,791,385,1117,1272,754,731,326
439,851,791,366,1123,1285,620,731,263
454,851,791,312,1057,1404,620,731,263
469,849,793,157,1209,1400,620,731,263
469,849,793,157,1209,1400,678,731,236
465,853,791,159,1209,1378,793,731,376
527,902,781,90,1288,1338,794,715,486
569,930,754,117,1271,1355,799,702,491
535,947,772,117,1253,1322,799,664,534
647,856,929,117,1157,1341,987,660,534
519,1001,937,117,1123,1375,982,645,598
545,1002,846,208,1058,1426,953,635,603
574,1003,832,222,1021,1424,953,575,626
568,993,854,222,1013,1374,953,567,654
575,992,721,356,929,1441,953,567,655
577,946,759,364,871,1452,963,567,1015
709,666,1039,364,870,1384,963,567,1042
711,549,1156,364,870,1331,963,492,1138
794,540,1165,353,881,1309,966,567,1149
782,589,848,666,787,1336,1150,495,1164
778,551,834,678,779,1330,1162,546,1164
745,525,820,748,769,1334,1050,488,1164
1020,458,890,733,785,1263,917,489,1164
1022,455,893,733,760,1263,800,532,1164
1024,455,893,733,750,1267,800,579,1086
1024,455,893,733,748,1161,802,621,1056
1024,439,909,733,745,952,802,647,1055
1024,439,909,733,745,920,805,648,975
1024,439,909,733,745,868,805,630,975
1123,439,909,733,474,1064,723,368,991
1123,439,885,757,415,1087,713,380,1045
1123,439,851,791,385,1117,910,411,1107
1158,439,851,791,366,1123,912,554,1109
1143,454,851,791,312,1057,1092,688,1140
1203,469,849,793,157,1209,1102,705,1140
1372,469,849,793,157,1209,1062,813,1200
1419,465,853,791,159,1209,947,838,1041
1309,527,902,781,90,1288,946,898,930
1241,569,930,754,117,1271,993,899,924
1272,535,947,772,117,1253,993,899,968
1114,647,856,929,117,1157,805,899,968
1096,519,1001,937,117,1123,979,933,918
1069,545,1002,846,208,1058,1110,946,913
1039,574,1003,832,222,1021,1216,948,958
1034,568,993,854,222,1013,1221,952,976
1027,575,992,721,356,929,1221,952,981
1025,577,946,759,364,871,1211,952,621
901,709,666,1039,364,870,1211,952,665
904,711,549,1156,364,870,1259,952,573
821,794,540,1165,353,881,1263,873,562
784,782,589,848,666,787,1079,873,578
819,778,551,834,678,779,1160,822,594
819,745,525,820,748,769,1174,822,594
541,1020,458,890,733,785,1147,834,594
553,1022,455,893,733,760,1108,791,595
552,1024,455,893,733,750,1108,829,651
598,1024,455,893,733,748,1137,796,873
616,1024,439,909,733,745,1137,936,1187
616,1024,439,909,733,745,1147,944,1353
616,1024,439,909,733,745,1147,929,1417
529,1123,439,909,733,474,1133,867,1445
530,1123,439,885,757,415,1138,854,1765
530,1123,439,851,791,385,941,823,1795
495,1158,439,851,791,366,1098,748,1853
519,1143,454,851,791,312,952,618,2031
444,1203,469,849,793,157,1081,613,2130
275,1372,469,849,793,157,1073,720,2088
228,1419,465,853,791,159,1128,696,2086
227,1309,527,902,781,90,1134,636,2089
225,1241,569,930,754,117,1205,663,2089
247,1272,535,947,772,117,1292,667,2008
356,1114,647,856,929,117,1391,667,2008
502,1096,519,1001,937,117,1271,636,2038
505,1069,545,1002,846,208,1161,657,2069
505,1039,574,1003,832,222,1055,677,2017
504,1034,568,993,854,222,1050,691,1971
527,1027,575,992,721,356,1195,691,1965
527,1025,577,946,759,364,1247,691,1966
520,901,709,666,1039,364,1252,693,1940
515,904,711,549,1156,364,1231,693,1956
515,821,794,540,1165,353,1226,698,1986
515,784,782,589,848,666,1235,700,1955
480,819,778,551,834,678,1142,700,1939
480,819,745,525,820,748,1159,705,1940
479,541,1020,458,890,733,1172,696,1940
465,553,1022,455,893,733,1242,696,1939
535,552,1024,455,893,733,1354,614,1883
494,598,1024,455,893,733,1467,614,1661
512,616,1024,439,909,733,1467,470,1347
551,616,1024,439,909,733,1550,469,1181
611,616,1024,439,909,733,1616,469,1182
631,529,1123,439,909,733,1650,481,1139
631,530,1123,439,885,757,1643,481,765
713,530,1123,439,851,791,1642,481,683
796,495,1158,439,851,791,1483,413,624
788,519,1143,454,851,791,1503,415,415
801,444,1203,469,849,793,1409,414,316
812,275,1372,469,849,793,1355,221,296
856,228,1419,465,853,791,1303,226,274
898,227,1309,527,902,781,1297,226,293
898,225,1241,569,930,754,1228,200,293
844,247,1272,535,947,772,1244,246,291
715,356,1114,647,856,929,1164,259,291
562,502,1096,519,1001,937,1110,312,281
559,505,1069,545,1002,846,1242,291,255
559,505,1039,574,1003,832,1276,420,279
559,504,1034,568,993,854,1290,695,330
536,527,1027,575,992,721,1181,816,343
536,527,1025,577,946,759,1251,847,355
535,520,901,709,666,1039,1263,850,311
535,515,904,711,549,1156,1249,850,295
535,515,821,794,540,1165,1247,864,265
535,515,784,782,589,848,1271,980,290
537,480,819,778,551,834,1272,1141,382
537,480,819,745,525,820,1240,1136,384
552,479,541,1020,458,890,1227,1132,384
564,465,553,1022,455,893,1157,1132,385
493,535,552,1024,455,893,1046,1139,385
496,494,598,1024,455,893,903,1158,390
547,512,616,1024,439,909,962,1317,393
508,551,616,1024,439,909,918,1478,482
496,611,616,1024,439,909,884,1559,516
609,631,529,1123,439,909,854,1617,523
763,631,530,1123,439,885,869,1620,523
681,713,530,1123,439,851,869,1625,513
598,796,495,1158,439,851,870,1632,512
582,788,519,1143,454,851,946,1633,512
569,801,444,1203,469,849,939,1622,543
558,812,275,1372,469,849,948,1600,590
514,856,228,1419,465,853,1147,1671,633
472,898,227,1309,527,902,1391,1671,611
472,898,225,1241,569,930,1343,1691,611
472,844,247,1272,535,947,1240,1641,628
472,715,356,1114,647,856,1221,1668,665
472,562,502,1096,519,1001,1222,1615,680
472,559,505,1069,545,1002,1104,1602,675
472,559,505,1039,574,1003,1070,1451,635
472,559,504,1034,568,993,1056,1158,589
472,536,527,1027,575,992,1020,1037,582
472,536,527,1025,577,946,898,1006,588
507,535,520,901,709,666,881,1001,592
517,535,515,904,711,549,868,1001,590
517,535,515,821,794,540,871,982,607
517,535,515,784,782,589,851,865,582
563,537,480,819,778,551,863,705,490
586,537,480,819,745,525,868,705,487
573,552,479,541,1020,458,954,719,487
572,564,465,553,1022,455,1036,727,486
650,493,535,552,1024,455,1124,719,486
701,496,494,598,1024,455,1188,691,486
650,547,512,616,1024,439,1172,510,530
767,508,551,616,1024,439,1200,341,526
777,496,611,616,1024,439,1205,260,473
642,609,631,529,1123,439,1197,199,536
487,763,631,530,1123,439,1182,284,536
487,681,713,530,1123,439,1182,293,536
490,598,796,495,1158,439,1181,286,536
491,582,788,519,1143,454,1051,279,536
491,569,801,444,1203,469,1036,295,505
491,558,812,275,1372,469,1092,295,458
495,514,856,228,1419,465,999,219,438
541,472,898,227,1309,527,839,219,468
546,472,898,225,1241,569,907,220,519
592,472,844,247,1272,535,956,248,549
607,472,715,356,1114,647,985,301,514
870,472,562,502,1096,519,987,302,466
925,472,559,505,1069,545,952,389,466
980,472,559,505,1039,574,952,389,467
1012,472,559,504,1034,568,1144,411,462
1212,472,536,527,1027,575,1147,433,456
1216,472,536,527,1025,577,1147,443,437
1181,507,535,520,901,709,1147,511,434
1171,517,535,515,904,711,1157,582,439
1171,517,535,515,821,794,1154,584,426
1211,517,535,515,784,782,1141,700,457
1275,563,537,480,819,778,1128,710,511
1382,586,537,480,819,745,1123,710,581
1380,573,552,479,541,1020,1051,696,640
1419,572,564,465,553,1022,980,688,720
1435,650,493,535,552,1024,924,686,733
1402,701,496,494,598,1024,859,726,743
1469,650,547,512,616,1024,817,754,696
1491,767,508,551,616,1024,744,754,611
1457,777,496,611,616,1024,707,754,565
1448,642,609,631,529,1123,729,844,494
1448,487,763,631,530,1123,769,807,546
1448,487,681,713,530,1123,769,794,604
1445,490,598,796,495,1158,820,934,683
1444,491,582,788,519,1143,897,937,744
1444,491,569,801,444,1203,874,921,761
1469,491,558,812,275,1372,823,921,761
1479,495,514,856,228,1419,753,920,745
1433,541,472,898,227,1309,727,938,744
1428,546,472,898,225,1241,670,916,707
1382,592,472,844,247,1272,668,890,694
1367,607,472,715,356,1114,708,797,692
1105,870,472,562,502,1096,758,793,691
1050,925,472,559,505,1069,780,706,691
1091,980,472,559,505,1039,851,728,690
1059,1012,472,559,504,1034,717,706,690
859,1212,472,536,527,1027,723,684,690
855,1216,472,536,527,1025,794,675,690
1089,1181,507,535,520,901,819,610,710
1246,1171,517,535,515,904,815,539,710
1349,1171,517,535,515,821,923,537,708
1368,1211,517,535,515,784,1135,420,705
1260,1275,563,537,480,819,1167,409,692
1130,1382,586,537,480,819,1219,410,648
1130,1380,573,552,479,541,1280,485,589
1080,1419,572,564,465,553,1305,563,525
986,1435,650,493,535,552,1272,572,539
960,1402,701,496,494,598,1285,555,543
