Accum_y-0,T-1,T-2,Accum_y-1,Accum_y-2,Accum_y-3
1144,427,561,1024,802,621
1112,464,564,1024,802,647
1029,542,569,1024,805,648
1060,544,571,1024,805,630
1025,663,571,1123,723,368
742,956,571,1123,713,380
731,967,571,1123,910,411
492,1206,547,1158,912,554
492,1196,557,1143,1092,688
492,1155,598,1203,1102,705
492,1138,605,1372,1062,813
493,1075,600,1419,947,838
474,1055,555,1309,946,898
502,1043,593,1241,993,899
515,1043,577,1272,993,899
515,1024,594,1114,805,899
515,1024,594,1096,979,933
515,1022,596,1069,1110,946
514,989,622,1039,1216,948
319,1126,466,1034,1221,952
337,1123,469,1027,1221,952
340,1123,467,1025,1211,952
340,1123,373,901,1211,952
370,1123,359,904,1259,952
496,1123,356,821,1263,873
550,1123,356,784,1079,873
581,1123,334,819,1160,822
581,1123,334,819,1174,822
596,1094,363,541,1147,834
703,1086,371,553,1108,791
950,1033,424,552,1108,829
871,1144,427,598,1137,796
905,1112,464,616,1137,936
1257,1029,542,616,1147,944
1400,1060,544,616,1147,929
1421,1025,663,529,1133,867
1411,742,956,530,1138,854
1412,731,967,530,941,823
1413,492,1206,495,1098,748
1416,492,1196,519,952,618
1465,492,1155,444,1081,613
1651,492,1138,275,1073,720
1702,493,1075,228,1128,696
1720,474,1055,227,1134,636
1666,502,1043,225,1205,663
1716,515,1043,247,1292,667
1739,515,1024,356,1391,667
1857,515,1024,502,1271,636
1886,515,1022,505,1161,657
2073,514,989,505,1055,677
2089,319,1126,504,1050,691
2072,337,1123,527,1195,691
2111,340,1123,527,1247,691
2138,340,1123,520,1252,693
2154,370,1123,515,1231,693
2127,496,1123,515,1226,698
2080,550,1123,515,1235,700
2049,581,1123,480,1142,700
2049,581,1123,480,1159,705
2034,596,1094,479,1172,696
1984,703,1086,465,1242,696
1742,950,1033,535,1354,614
1731,871,1144,494,1467,614
1697,905,1112,512,1467,470
1406,1257,1029,551,1550,469
1228,1400,1060,611,1616,469
1123,1421,1025,631,1650,481
1132,1411,742,631,1643,481
1141,1412,731,713,1642,481
1144,1413,492,796,1483,413
1209,1416,492,788,1503,415
1188,1465,492,801,1409,414
1005,1651,492,812,1355,221
953,1702,493,856,1303,226
935,1720,474,898,1297,226
935,1666,502,898,1228,200
872,1716,515,844,1244,246
849,1739,515,715,1164,259
731,1857,515,562,1110,312
702,1886,515,559,1242,291
515,2073,514,559,1276,420
504,2089,319,559,1290,695
504,2072,337,536,1181,816
469,2111,340,536,1251,847
479,2138,340,535,1263,850
437,2154,370,535,1249,850
338,2127,496,535,1247,864
331,2080,550,535,1271,980
331,2049,581,537,1272,1141
387,2049,581,537,1240,1136
412,2034,596,552,1227,1132
511,1984,703,564,1157,1132
509,1742,950,493,1046,1139
524,1731,871,496,903,1158
530,1697,905,547,962,1317
572,1406,1257,508,918,1478
619,1228,1400,496,884,1559
624,1123,1421,609,854,1617
758,1132,1411,763,869,1620
841,1141,1412,681,869,1625
875,1144,1413,598,870,1632
1048,1209,1416,582,946,1633
1354,1188,1465,569,939,1622
1398,1005,1651,558,948,1600
1532,953,1702,514,1147,1671
1532,935,1720,472,1391,1671
1532,935,1666,472,1343,1691
1532,872,1716,472,1240,1641
1532,849,1739,472,1221,1668
1532,731,1857,472,1222,1615
1532,702,1886,472,1104,1602
1532,515,2073,472,1070,1451
1527,504,2089,472,1056,1158
1528,504,2072,472,1020,1037
1521,469,2111,472,898,1006
1493,479,2138,507,881,1001
1489,437,2154,517,868,1001
1489,338,2127,517,871,982
1489,331,2080,517,851,865
1517,331,2049,563,863,705
1506,387,2049,586,868,705
1500,412,2034,573,954,719
1372,511,1984,572,1036,727
1371,509,1742,650,1124,719
1332,524,1731,701,1188,691
1318,530,1697,650,1172,510
1241,572,1406,767,1200,341
1213,619,1228,777,1205,260
1279,624,1123,642,1197,199
1151,758,1132,487,1182,284
1058,841,1141,487,1182,293
1020,875,1144,490,1181,286
782,1048,1209,491,1051,279
550,1354,1188,491,1036,295
564,1398,1005,491,1092,295
437,1532,953,495,999,219
438,1532,935,541,839,219
438,1532,935,546,907,220
443,1532,872,592,956,248
445,1532,849,607,985,301
445,1532,731,870,987,302
445,1532,702,925,952,389
445,1532,515,980,952,389
445,1527,504,1012,1144,411
443,1528,504,1212,1147,433
443,1521,469,1216,1147,443
434,1493,479,1181,1147,511
434,1489,437,1171,1157,582
434,1489,338,1171,1154,584
434,1489,331,1211,1141,700
406,1517,331,1275,1128,710
361,1506,387,1382,1123,710
342,1500,412,1380,1051,696
314,1372,511,1419,980,688
312,1371,509,1435,924,686
312,1332,524,1402,859,726
312,1318,530,1469,817,754
286,1241,572,1491,744,754
267,1213,619,1457,707,754
198,1279,624,1448,729,844
324,1151,758,1448,769,807
366,1058,841,1448,769,794
367,1020,875,1445,820,934
364,782,1048,1444,897,937
262,550,1354,1444,874,921
329,564,1398,1469,823,921
322,437,1532,1479,753,920
321,438,1532,1433,727,938
321,438,1532,1428,670,916
316,443,1532,1382,668,890
317,445,1532,1367,708,797
317,445,1532,1105,758,793
317,445,1532,1050,780,706
317,445,1532,1091,851,728
317,445,1527,1059,717,706
317,443,1528,859,723,684
317,443,1521,855,794,675
317,434,1493,1089,819,610
317,434,1489,1246,815,539
317,434,1489,1349,923,537
317,434,1489,1368,1135,420
317,406,1517,1260,1167,409
317,361,1506,1130,1219,410
317,342,1500,1130,1280,485
402,314,1372,1080,1305,563
438,312,1371,986,1272,572
438,312,1332,960,1285,555
440,312,1318,857,1404,527
440,286,1241,718,1400,655
471,267,1213,694,1400,719
469,198,1279,693,1378,645
422,324,1151,693,1338,598
409,366,1058,693,1355,597
409,367,1020,693,1322,493
409,364,782,693,1341,503
410,262,550,693,1375,525
282,329,564,668,1426,525
282,322,437,654,1424,525
282,321,438,654,1374,507
282,321,438,654,1441,506
285,316,443,654,1452,504
282,317,445,654,1384,565
282,317,445,653,1331,595
282,317,445,653,1309,651
282,317,445,585,1336,673
282,317,445,646,1330,710
282,317,443,706,1334,780
282,317,443,708,1263,781
282,317,434,530,1263,778
282,317,434,433,1267,781
282,317,434,330,1161,781
283,317,434,271,952,782
284,317,406,267,920,782
284,317,361,267,868,860
284,317,342,267,1064,785
202,402,314,267,1087,707
287,438,312,295,1117,698
299,438,312,328,1123,675
326,440,312,393,1057,675
370,440,286,405,1209,561
518,471,267,430,1209,497
525,469,198,465,1209,472
432,422,324,466,1288,468
403,409,366,498,1271,518
402,409,367,750,1253,482
402,409,364,809,1157,506
401,410,262,818,1123,542
401,282,329,818,1058,546
405,282,322,818,1021,551
413,282,321,818,1013,551
413,282,321,818,929,551
410,285,316,820,871,554
452,282,317,820,870,579
464,282,317,833,870,550
500,282,317,869,881,494
500,282,317,841,787,450
506,282,317,780,779,438
574,282,317,720,769,389
821,282,317,827,785,409
1091,282,317,771,760,473
1091,282,317,711,750,470
1121,282,317,711,748,591
1158,283,317,727,745,594
1157,284,317,739,745,594
1247,284,317,745,745,523
1247,284,317,756,474,557
1244,202,402,767,415,590
1123,287,438,739,385,591
1111,299,438,711,366,607
1179,326,440,646,312,624
1135,370,440,634,157,756
956,518,471,609,157,756
949,525,469,574,159,756
984,432,422,573,90,756
1005,403,409,559,117,769
1022,402,409,382,117,809
1046,402,409,334,117,997
1046,401,410,461,117,940
1046,401,282,461,208,936
1131,405,282,465,222,931
1123,413,282,488,222,938
1161,413,282,504,356,947
1161,410,285,517,364,944
1120,452,282,523,364,858
1108,464,282,510,364,857
1240,500,282,474,353,857
1240,500,282,476,666,857
1234,506,282,476,678,832
1230,574,282,476,748,811
983,821,282,367,733,789
713,1091,282,367,733,725
713,1091,282,367,733,725
683,1121,282,367,733,607
645,1158,283,351,733,603
645,1157,284,339,733,609
555,1247,284,333,733,610
555,1247,284,322,733,618
555,1244,202,311,757,585
555,1123,287,311,791,584
555,1111,299,330,791,568
458,1179,326,330,791,551
484,1135,370,330,793,405
523,956,518,340,793,486
549,949,525,408,791,717
537,984,432,492,781,717
611,1005,403,474,754,896
594,1022,402,415,772,883
570,1046,402,406,929,667
570,1046,401,270,937,887
570,1046,401,270,846,920
481,1131,405,274,832,1176
481,1123,413,465,854,1208
443,1161,413,449,721,1211
443,1161,410,436,759,1219
442,1120,452,524,1039,1328
442,1108,464,538,1156,1364
274,1240,500,541,1165,1402
281,1240,500,539,848,1415
281,1234,506,561,834,1415
217,1230,574,561,820,1415
217,983,821,561,890,1415
232,713,1091,561,893,1415
392,713,1091,561,893,1415
392,683,1121,561,893,1412
392,645,1158,564,909,1562
396,645,1157,569,909,1588
398,555,1247,571,909,1596
471,555,1247,571,909,1758
493,555,1244,571,885,1816
493,555,1123,571,851,1837
493,555,1111,547,851,1971
532,458,1179,557,851,1971
506,484,1135,598,849,1971
467,523,956,605,849,1934
441,549,949,600,853,1703
417,537,984,555,902,1703
322,611,1005,593,930,1461
322,594,1022,577,947,1434
322,570,1046,594,856,1425
322,570,1046,594,1001,1209
322,570,1046,596,1002,1205
322,481,1131,622,1003,949
322,481,1123,466,993,910
322,443,1161,469,992,898
322,443,1161,467,946,890
322,442,1120,373,666,781
322,442,1108,359,549,745
322,274,1240,356,540,707
315,281,1240,356,589,694
494,281,1234,334,551,694
623,217,1230,334,525,807
623,217,983,363,458,967
608,232,713,371,455,1123
448,392,713,424,455,1123
448,392,683,427,455,1123
448,392,645,464,439,973
444,396,645,542,439,941
442,398,555,544,439,924
369,471,555,663,439,820
347,493,555,956,439,774
356,493,555,967,439,754
506,493,555,1206,439,620
473,532,458,1196,454,620
473,506,484,1155,469,620
473,467,523,1138,469,678
473,441,549,1075,465,793
473,417,537,1055,527,794
473,322,611,1043,569,799
473,322,594,1043,535,799
482,322,570,1024,647,987
629,322,570,1024,519,982
629,322,570,1022,545,953
629,322,481,989,574,953
658,322,481,1126,568,953
658,322,443,1123,575,953
658,322,443,1123,577,963
658,322,442,1123,709,963
658,322,442,1123,711,963
658,322,274,1123,794,966
658,315,281,1123,782,1150
479,494,281,1123,778,1162
350,623,217,1123,745,1050
350,623,217,1094,1020,917
350,608,232,1086,1022,800
350,448,392,1033,1024,800
382,448,392,1144,1024,802
388,448,392,1112,1024,802
388,444,396,1029,1024,805
388,442,398,1060,1024,805
388,369,471,1025,1123,723
390,347,493,742,1123,713
400,356,493,731,1123,910
250,506,493,492,1158,912
244,473,532,492,1143,1092
285,473,506,492,1203,1102
369,473,467,492,1372,1062
399,473,441,493,1419,947
399,473,417,474,1309,946
410,473,322,502,1241,993
481,473,322,515,1272,993
627,482,322,515,1114,805
517,629,322,515,1096,979
517,629,322,515,1069,1110
518,629,322,514,1039,1216
491,658,322,319,1034,1221
491,658,322,337,1027,1221
491,658,322,340,1025,1211
491,658,322,340,901,1211
491,658,322,370,904,1259
491,658,322,496,821,1263
491,658,315,550,784,1079
491,479,494,581,819,1160
491,350,623,581,819,1174
491,350,623,596,541,1147
491,350,608,703,553,1108
491,350,448,950,552,1108
459,382,448,871,598,1137
453,388,448,905,616,1137
453,388,444,1257,616,1147
453,388,442,1400,616,1147
453,388,369,1421,529,1133
473,390,347,1411,530,1138
471,400,356,1412,530,941
517,250,506,1413,495,1098
703,244,473,1416,519,952
671,285,473,1465,444,1081
647,369,473,1651,275,1073
640,399,473,1702,228,1128
640,399,473,1720,227,1134
629,410,473,1666,225,1205
558,481,473,1716,247,1292
403,627,482,1739,356,1391
366,517,629,1857,502,1271
366,517,629,1886,505,1161
365,518,629,2073,505,1055
363,491,658,2089,504,1050
381,491,658,2072,527,1195
381,491,658,2111,527,1247
418,491,658,2138,520,1252
418,491,658,2154,515,1231
496,491,658,2127,515,1226
555,491,658,2080,515,1235
561,491,479,2049,480,1142
563,491,350,2049,480,1159
563,491,350,2034,479,1172
563,491,350,1984,465,1242
565,491,350,1742,535,1354
592,459,382,1731,494,1467
592,453,388,1697,512,1467
624,453,388,1406,551,1550
673,453,388,1228,611,1616
717,453,388,1123,631,1650
695,473,390,1132,631,1643
680,471,400,1141,713,1642
678,517,250,1144,796,1483
501,703,244,1209,788,1503
492,671,285,1188,801,1409
432,647,369,1005,812,1355
409,640,399,953,856,1303
409,640,399,935,898,1297
409,629,410,935,898,1228
409,558,481,872,844,1244
409,403,627,849,715,1164
409,366,517,731,562,1110
409,366,517,702,559,1242
415,365,518,515,559,1276
433,363,491,504,559,1290
549,381,491,504,536,1181
648,381,491,469,536,1251
612,418,491,479,535,1263
612,418,491,437,535,1249
534,496,491,338,535,1247
475,555,491,331,535,1271
477,561,491,331,537,1272
574,563,491,387,537,1240
587,563,491,412,552,1227
587,563,491,511,564,1157
608,565,491,509,493,1046
581,592,459,524,496,903
585,592,453,530,547,962
553,624,453,572,508,918
588,673,453,619,496,884
567,717,453,624,609,854
567,695,473,758,763,869
565,680,471,841,681,869
521,678,517,875,598,870
521,501,703,1048,582,946
522,492,671,1354,569,939
522,432,647,1398,558,948
522,409,640,1532,514,1147
538,409,640,1532,472,1391
576,409,629,1532,472,1343
577,409,558,1532,472,1240
660,409,403,1532,472,1221
683,409,366,1532,472,1222
703,409,366,1532,472,1104
901,415,365,1532,472,1070
1050,433,363,1527,472,1056
1017,549,381,1528,472,1020
985,648,381,1521,472,898
1026,612,418,1493,507,881
1079,612,418,1489,517,868
1118,534,496,1489,517,871
1127,475,555,1489,517,851
1179,477,561,1517,563,863
1086,574,563,1506,586,868
1073,587,563,1500,573,954
1073,587,563,1372,572,1036
1050,608,565,1371,650,1124
1072,581,592,1332,701,1188
1080,585,592,1318,650,1172
1102,553,624,1241,767,1200
1026,588,673,1213,777,1205
1016,567,717,1279,642,1197
1017,567,695,1151,487,1182
1017,565,680,1058,487,1182
1049,521,678,1020,490,1181
1091,521,501,782,491,1051
1091,522,492,550,491,1036
1091,522,432,564,491,1092
1091,522,409,437,495,999
1075,538,409,438,541,839
1042,576,409,438,546,907
1082,577,409,443,592,956
1059,660,409,445,607,985
1036,683,409,445,870,987
1021,703,409,445,925,952
817,901,415,445,980,952
650,1050,433,445,1012,1144
549,1017,549,443,1212,1147
482,985,648,443,1216,1147
440,1026,612,434,1181,1147
387,1079,612,434,1171,1157
348,1118,534,434,1171,1154
339,1127,475,434,1211,1141
279,1179,477,406,1275,1128
273,1086,574,361,1382,1123
273,1073,587,342,1380,1051
293,1073,587,314,1419,980
293,1050,608,312,1435,924
273,1072,581,312,1402,859
292,1080,585,312,1469,817
271,1102,553,286,1491,744
271,1026,588,267,1457,707
314,1016,567,198,1448,729
313,1017,567,324,1448,769
313,1017,565,366,1448,769
281,1049,521,367,1445,820
230,1091,521,364,1444,897
235,1091,522,262,1444,874
241,1091,522,329,1469,823
266,1091,522,322,1479,753
266,1075,538,321,1433,727
263,1042,576,321,1428,670
228,1082,577,316,1382,668
168,1059,660,317,1367,708
255,1036,683,317,1105,758
251,1021,703,317,1050,780
251,817,901,317,1091,851
251,650,1050,317,1059,717
251,549,1017,317,859,723
251,482,985,317,855,794
251,440,1026,317,1089,819
290,387,1079,317,1246,815
362,348,1118,317,1349,923
396,339,1127,317,1368,1135
443,279,1179,317,1260,1167
447,273,1086,317,1130,1219
447,273,1073,317,1130,1280
427,293,1073,402,1080,1305
427,293,1050,438,986,1272
425,273,1072,438,960,1285
394,292,1080,440,857,1404
393,271,1102,440,718,1400
385,271,1026,471,694,1400
329,314,1016,469,693,1378
329,313,1017,422,693,1338
415,313,1017,409,693,1355
417,281,1049,409,693,1322
453,230,1091,409,693,1341
517,235,1091,410,693,1375
526,241,1091,282,668,1426
512,266,1091,282,654,1424
529,266,1075,282,654,1374
527,263,1042,282,654,1441
523,228,1082,285,654,1452
523,168,1059,282,654,1384
436,255,1036,282,653,1331
435,251,1021,282,653,1309
435,251,817,282,585,1336
435,251,650,282,646,1330
435,251,549,282,706,1334
443,251,482,282,708,1263
472,251,440,282,530,1263
515,290,387,282,433,1267
446,362,348,282,330,1161
412,396,339,283,271,952
514,443,279,284,267,920
510,447,273,284,267,868
510,447,273,284,267,1064
510,427,293,202,267,1087
510,427,293,287,295,1117
542,425,273,299,328,1123
563,394,292,326,393,1057
569,393,271,370,405,1209
569,385,271,518,430,1209
571,329,314,525,465,1209
571,329,313,432,466,1288
523,415,313,403,498,1271
538,417,281,402,750,1253
503,453,230,402,809,1157
502,517,235,401,818,1123
694,526,241,401,818,1058
892,512,266,405,818,1021
877,529,266,413,818,1013
877,527,263,413,818,929
984,523,228,410,820,871
984,523,168,452,820,870
992,436,255,464,833,870
992,435,251,500,869,881
992,435,251,500,841,787
992,435,251,506,780,779
992,435,251,574,720,769
984,443,251,821,827,785
955,472,251,1091,771,760
873,515,290,1091,711,750
870,446,362,1121,711,748
870,412,396,1158,727,745
721,514,443,1157,739,745
721,510,447,1247,745,745
721,510,447,1247,756,474
721,510,427,1244,767,415
721,510,427,1123,739,385
689,542,425,1111,711,366
668,563,394,1179,646,312
675,569,393,1135,634,157
675,569,385,956,609,157
673,571,329,949,574,159
707,571,329,984,573,90
669,523,415,1005,559,117
710,538,417,1022,382,117
709,503,453,1046,334,117
640,502,517,1046,461,117
433,694,526,1046,461,208
224,892,512,1131,465,222
222,877,529,1123,488,222
295,877,527,1161,504,356
208,984,523,1161,517,364
299,984,523,1120,523,364
291,992,436,1108,510,364
291,992,435,1240,474,353
291,992,435,1240,476,666
291,992,435,1234,476,678
291,992,435,1230,476,748
305,984,443,983,367,733
326,955,472,713,367,733
326,873,515,713,367,733
327,870,446,683,367,733
423,870,412,645,351,733
423,721,514,645,339,733
444,721,510,555,333,733
444,721,510,555,322,733
444,721,510,555,311,757
444,721,510,555,311,791
444,689,542,555,330,791
444,668,563,458,330,791
431,675,569,484,330,793
484,675,569,523,340,793
587,673,571,549,408,791
568,707,571,537,492,781
606,669,523,611,474,754
548,710,538,594,415,772
548,709,503,570,406,929
623,640,502,570,270,937
671,433,694,570,270,846
695,224,892,481,274,832
705,222,877,481,465,854
634,295,877,443,449,721
614,208,984,443,436,759
523,299,984,442,524,1039
523,291,992,442,538,1156
523,291,992,274,541,1165
523,291,992,281,539,848
525,291,992,281,561,834
661,291,992,217,561,820
715,305,984,217,561,890
724,326,955,232,561,893
776,326,873,392,561,893
775,327,870,392,561,893
679,423,870,392,564,909
679,423,721,396,569,909
681,444,721,398,571,909
689,444,721,471,571,909
689,444,721,493,571,885
689,444,721,493,571,851
689,444,689,493,547,851
689,444,668,532,557,851
689,431,675,506,598,849
636,484,675,467,605,849
533,587,673,441,600,853
525,568,707,417,555,902
506,606,669,322,593,930
506,548,710,322,577,947
506,548,709,322,594,856
454,623,640,322,594,1001
406,671,433,322,596,1002
382,695,224,322,622,1003
499,705,222,322,466,993
497,634,295,322,469,992
567,614,208,322,467,946
654,523,299,322,373,666
682,523,291,322,359,549
682,523,291,322,356,540
863,523,291,315,356,589
900,525,291,494,334,551
995,661,291,623,334,525
927,715,305,623,363,458
1010,724,326,608,371,455
982,776,326,448,424,455
982,775,327,448,427,455
983,679,423,448,464,439
1022,679,423,444,542,439
1097,681,444,442,544,439
1112,689,444,369,663,439
1124,689,444,347,956,439
1221,689,444,356,967,439
1249,689,444,506,1206,439
1278,689,444,473,1196,454
1278,689,431,473,1155,469
1278,636,484,473,1138,469
1278,533,587,473,1075,465
1271,525,568,473,1055,527
1252,506,606,473,1043,569
1252,506,548,473,1043,535
1252,506,548,482,1024,647
1229,454,623,629,1024,519
1229,406,671,629,1022,545
1229,382,695,629,989,574
1233,499,705,658,1126,568
1239,497,634,658,1123,575
1167,567,614,658,1123,577
1081,654,523,658,1123,709
1053,682,523,658,1123,711
1056,682,523,658,1123,794
875,863,523,658,1123,782
836,900,525,479,1123,778
641,995,661,350,1123,745
641,927,715,350,1094,1020
539,1010,724,350,1086,1022
518,982,776,350,1033,1024
537,982,775,382,1144,1024
654,983,679,388,1112,1024
620,1022,679,388,1029,1024
562,1097,681,388,1060,1024
539,1112,689,388,1025,1123
549,1124,689,390,742,1123
453,1221,689,400,731,1123
427,1249,689,250,492,1158
456,1278,689,244,492,1143
456,1278,689,285,492,1203
456,1278,636,369,492,1372
456,1278,533,399,493,1419
456,1271,525,399,474,1309
509,1252,506,410,502,1241
512,1252,506,481,515,1272
518,1252,506,627,515,1114
537,1229,454,517,515,1096
551,1229,406,517,515,1069
551,1229,382,518,514,1039
420,1233,499,491,319,1034
414,1239,497,491,337,1027
425,1167,567,491,340,1025
456,1081,654,491,340,901
478,1053,682,491,370,904
552,1056,682,491,496,821
624,875,863,491,550,784
645,836,900,491,581,819
618,641,995,491,581,819
757,641,927,491,596,541
746,539,1010,491,703,553
743,518,982,491,950,552
724,537,982,459,871,598
643,654,983,453,905,616
638,620,1022,453,1257,616
598,562,1097,453,1400,616
715,539,1112,453,1421,529
713,549,1124,473,1411,530
753,453,1221,471,1412,530
753,427,1249,517,1413,495
695,456,1278,703,1416,519
713,456,1278,671,1465,444
766,456,1278,647,1651,275
839,456,1278,640,1702,228
848,456,1271,640,1720,227
795,509,1252,629,1666,225
834,512,1252,558,1716,247
828,518,1252,403,1739,356
810,537,1229,366,1857,502
842,551,1229,366,1886,505
852,551,1229,365,2073,505
852,420,1233,363,2089,504
854,414,1239,381,2072,527
843,425,1167,381,2111,527
811,456,1081,418,2138,520
789,478,1053,418,2154,515
715,552,1056,496,2127,515
651,624,875,555,2080,515
742,645,836,561,2049,480
733,618,641,563,2049,480
594,757,641,563,2034,479
607,746,539,563,1984,465
619,743,518,565,1742,535
629,724,537,592,1731,494
592,643,654,592,1697,512
592,638,620,624,1406,551
616,598,562,673,1228,611
499,715,539,717,1123,631
481,713,549,695,1132,631
440,753,453,680,1141,713
438,753,427,678,1144,796
457,695,456,501,1209,788
452,713,456,492,1188,801
399,766,456,432,1005,812
326,839,456,409,953,856
317,848,456,409,935,898
317,795,509,409,935,898
275,834,512,409,872,844
275,828,518,409,849,715
274,810,537,409,731,562
228,842,551,409,702,559
218,852,551,415,515,559
218,852,420,433,504,559
216,854,414,549,504,536
216,843,425,648,469,536
216,811,456,612,479,535
272,789,478,612,437,535
356,715,552,534,338,535
440,651,624,475,331,535
344,742,645,477,331,537
344,733,618,574,387,537
344,594,757,587,412,552
346,607,746,587,511,564
365,619,743,608,509,493
402,629,724,581,524,496
419,592,643,585,530,547
419,592,638,553,572,508
395,616,598,588,619,496
411,499,715,567,624,609
411,481,713,567,758,763
411,440,753,565,841,681
433,438,753,521,875,598
441,457,695,521,1048,582
428,452,713,522,1354,569
433,399,766,522,1398,558
433,326,839,522,1532,514
485,317,848,538,1532,472
485,317,795,576,1532,472
486,275,834,577,1532,472
517,275,828,660,1532,472
517,274,810,683,1532,472
532,228,842,703,1532,472
538,218,852,901,1532,472
578,218,852,1050,1527,472
578,216,854,1017,1528,472
578,216,843,985,1521,472
578,216,811,1026,1493,507
522,272,789,1079,1489,517
515,356,715,1118,1489,517
513,440,651,1127,1489,517
506,344,742,1179,1517,563
650,344,733,1086,1506,586
650,344,594,1073,1500,573
635,346,607,1073,1372,572
608,365,619,1050,1371,650
562,402,629,1072,1332,701
545,419,592,1080,1318,650
545,419,592,1102,1241,767
545,395,616,1026,1213,777
530,411,499,1016,1279,642
528,411,481,1017,1151,487
530,411,440,1017,1058,487
525,433,438,1049,1020,490
500,441,457,1091,782,491
516,428,452,1091,550,491
513,433,399,1091,564,491
513,433,326,1091,437,495
461,485,317,1075,438,541
461,485,317,1042,438,546
460,486,275,1082,443,592
429,517,275,1059,445,607
429,517,274,1036,445,870
479,532,228,1021,445,925
518,538,218,817,445,980
593,578,218,650,445,1012
726,578,216,549,443,1212
745,578,216,482,443,1216
746,578,216,440,434,1181
746,522,272,387,434,1171
666,515,356,348,434,1171
605,513,440,339,434,1211
609,506,344,279,406,1275
526,650,344,273,361,1382
558,650,344,273,342,1380
558,635,346,293,314,1419
555,608,365,293,312,1435
555,562,402,273,312,1402
555,545,419,292,312,1469
568,545,419,271,286,1491
568,545,395,271,267,1457
567,530,411,314,198,1448
567,528,411,313,324,1448
565,530,411,313,366,1448
548,525,433,281,367,1445
553,500,441,230,364,1444
543,516,428,235,262,1444
544,513,433,241,329,1469
550,513,433,266,322,1479
554,461,485,266,321,1433
560,461,485,263,321,1428
560,460,486,228,316,1382
573,429,517,168,317,1367
594,429,517,255,317,1105
529,479,532,251,317,1050
484,518,538,251,317,1091
369,593,578,251,317,1059
236,726,578,251,317,859
217,745,578,251,317,855
216,746,578,251,317,1089
216,746,522,290,317,1246
216,666,515,362,317,1349
187,605,513,396,317,1368
190,609,506,443,317,1260
129,526,650,447,317,1130
106,558,650,447,317,1130
106,558,635,427,402,1080
162,555,608,427,438,986
184,555,562,425,438,960
189,555,545,394,440,857
227,568,545,393,440,718
252,568,545,385,471,694
252,567,530,329,469,693
252,567,528,329,422,693
252,565,530,415,409,693
252,548,525,417,409,693
263,553,500,453,409,693
265,543,516,517,410,693
318,544,513,526,282,668
340,550,513,512,282,654
342,554,461,529,282,654
336,560,461,527,282,654
336,560,460,523,285,654
323,573,429,523,282,654
302,594,429,436,282,653
302,529,479,435,282,653
302,484,518,435,282,585
342,369,593,435,282,646
383,236,726,435,282,706
383,217,745,443,282,708
406,216,746,472,282,530
470,216,746,515,282,433
476,216,666,446,282,330
476,187,605,412,283,271
460,190,609,514,284,267
463,129,526,510,284,267
455,106,558,510,284,267
564,106,558,510,202,267
568,162,555,510,287,295
545,184,555,542,299,328
551,189,555,563,326,393
500,227,568,569,370,405
475,252,568,569,518,430
475,252,567,571,525,465
475,252,567,571,432,466
545,252,565,523,403,498
568,252,548,538,402,750
559,263,553,503,402,809
565,265,543,502,401,818
607,318,544,694,401,818
590,340,550,892,405,818
584,342,554,877,413,818
584,336,560,877,413,818
584,336,560,984,410,820
584,323,573,984,452,820
677,302,594,992,464,833
766,302,529,992,500,869
766,302,484,992,500,841
726,342,369,992,506,780
685,383,236,992,574,720
685,383,217,984,821,827
662,406,216,955,1091,771
723,470,216,873,1091,711
721,476,216,870,1121,711
722,476,187,870,1158,727
737,460,190,721,1157,739
734,463,129,721,1247,745
733,455,106,721,1247,756
624,564,106,721,1244,767
563,568,162,721,1123,739
563,545,184,689,1111,711
796,551,189,668,1179,646
796,500,227,675,1135,634
796,475,252,675,956,609
796,475,252,673,949,574
796,475,252,707,984,573
772,545,252,669,1005,559
749,568,252,710,1022,382
740,559,263,709,1046,334
758,565,265,640,1046,461
660,607,318,433,1046,461
649,590,340,224,1131,465
649,584,342,222,1123,488
649,584,336,295,1161,504
649,584,336,208,1161,517
649,584,323,299,1120,523
556,677,302,291,1108,510
468,766,302,291,1240,474
468,766,302,291,1240,476
468,726,342,291,1234,476
468,685,383,291,1230,476
468,685,383,305,983,367
468,662,406,326,713,367
343,723,470,326,713,367
339,721,476,327,683,367
338,722,476,423,645,351
323,737,460,423,645,339
323,734,463,444,555,333
325,733,455,444,555,322
326,624,564,444,555,311
326,563,568,444,555,311
376,563,545,444,555,330
334,796,551,444,458,330
392,796,500,431,484,330
456,796,475,484,523,340
505,796,475,587,549,408
505,796,475,568,537,492
493,772,545,606,611,474
507,749,568,548,594,415
759,740,559,548,570,406
772,758,565,623,570,270
848,660,607,671,570,270
848,649,590,695,481,274
848,649,584,705,481,465
848,649,584,634,443,449
848,649,584,614,443,436
848,649,584,523,442,524
848,556,677,523,442,538
847,468,766,523,274,541
847,468,766,523,281,539
847,468,726,525,281,561
957,468,685,661,217,561
957,468,685,715,217,561
1024,468,662,724,232,561
1024,343,723,776,392,561
1024,339,721,775,392,561
1027,338,722,679,392,564
1076,323,737,679,396,569
1093,323,734,681,398,571
1091,325,733,689,471,571
1134,326,624,689,493,571
1273,326,563,689,493,571
1657,376,563,689,493,547
1456,334,796,689,532,557
1398,392,796,689,506,598
1334,456,796,636,467,605
1285,505,796,533,441,600
1286,505,796,525,417,555
1252,493,772,506,322,593
