Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-9,Accum_y-1,Accum_y-2,Accum_y-3
775,803,1106,856,374,668,963,1382,1230,762,732,446,558
775,803,1106,855,375,590,974,1417,1122,902,777,446,555
763,815,1088,873,375,256,1304,1369,1173,903,880,446,555
776,815,1088,873,375,255,1268,1313,1266,903,999,442,555
835,793,1090,893,318,312,1267,1197,1383,903,1016,441,568
835,792,1047,937,318,312,1267,1155,1425,903,1042,464,568
914,790,1040,946,318,312,1267,1084,1448,951,1206,486,567
1079,722,1108,946,151,479,1267,962,1409,1112,1294,515,567
1071,746,1111,716,380,489,1223,992,1376,1159,1328,522,565
1087,780,1108,707,352,530,1179,995,1399,1177,1412,674,548
920,991,989,826,352,530,1179,987,1401,1183,1412,674,553
917,994,657,1158,352,530,1179,984,1398,1123,1429,675,543
917,978,610,1221,338,544,1179,936,1374,1195,1499,687,544
846,1049,580,1252,333,549,1087,834,1320,1443,1523,691,550
704,1086,667,1270,333,440,1196,659,1495,1443,1519,762,554
463,1304,588,1373,333,434,1202,625,1529,1443,1509,822,560
513,1243,546,1403,406,429,1207,565,1589,1419,1499,832,560
715,1240,497,1452,409,420,912,840,1618,1417,1315,817,573
786,1200,389,1500,509,420,871,881,1618,1417,1308,805,594
812,1199,367,1412,615,425,847,810,1713,1311,1281,793,529
863,1145,411,1394,592,476,751,899,1689,1261,1146,793,484
892,1126,430,1362,624,447,771,907,1656,1204,1031,783,369
1008,1126,430,1362,624,446,772,906,1583,1278,1008,783,236
1018,1122,434,1306,680,446,767,903,1591,1250,870,782,217
1018,1108,448,1296,690,446,767,901,1593,1235,920,591,216
1022,1022,534,1296,690,446,767,901,1588,1220,955,573,216
1055,902,654,1296,690,446,716,952,1560,1237,992,591,216
1231,873,683,1296,680,456,659,1009,1472,1290,992,516,187
1254,866,690,1296,680,379,710,1035,1428,1175,1207,510,190
1232,884,694,1150,826,360,729,1035,1304,1213,1211,500,129
1251,830,748,1144,832,360,679,1028,1307,1267,1219,634,106
1251,775,803,1106,856,374,668,963,1382,1230,1224,717,106
1256,775,803,1106,855,375,590,974,1417,1122,1179,721,162
1327,763,815,1088,873,375,256,1304,1369,1173,1076,768,184
1358,776,815,1088,873,375,255,1268,1313,1266,976,805,189
1299,835,793,1090,893,318,312,1267,1197,1383,972,875,227
1306,835,792,1047,937,318,312,1267,1155,1425,954,958,252
1233,914,790,1040,946,318,312,1267,1084,1448,831,950,252
1068,1079,722,1108,946,151,479,1267,962,1409,740,1056,252
1040,1071,746,1111,716,380,489,1223,992,1376,706,1104,252
989,1087,780,1108,707,352,530,1179,995,1399,621,977,252
945,920,991,989,826,352,530,1179,987,1401,621,977,263
977,917,994,657,1158,352,530,1179,984,1398,604,976,265
1094,917,978,610,1221,338,544,1179,936,1374,534,964,318
1112,846,1049,580,1252,333,549,1087,834,1320,510,960,340
1112,704,1086,667,1270,333,440,1196,659,1495,510,889,342
1158,463,1304,588,1373,333,434,1202,625,1529,475,829,336
1108,513,1243,546,1403,406,429,1207,565,1589,475,818,336
917,715,1240,497,1452,409,420,912,840,1618,475,815,323
852,786,1200,389,1500,509,420,871,881,1618,475,823,302
888,812,1199,367,1412,615,425,847,810,1713,475,846,302
930,863,1145,411,1394,592,476,751,899,1689,475,856,302
927,892,1126,430,1362,624,447,771,907,1656,475,915,342
811,1008,1126,430,1362,624,446,772,906,1583,475,922,383
801,1018,1122,434,1306,680,446,767,903,1591,469,922,383
803,1018,1108,448,1296,690,446,767,901,1593,419,922,406
857,1022,1022,534,1296,690,446,767,901,1588,384,922,470
825,1055,902,654,1296,690,446,716,952,1560,347,877,476
696,1231,873,683,1296,680,456,659,1009,1472,347,906,476
673,1254,866,690,1296,680,379,710,1035,1428,132,906,460
685,1232,884,694,1150,826,360,729,1035,1304,128,906,463
674,1251,830,748,1144,832,360,679,1028,1307,107,736,455
674,1251,775,803,1106,856,374,668,963,1382,102,653,564
669,1256,775,803,1106,855,375,590,974,1417,102,682,568
598,1327,763,815,1088,873,375,256,1304,1369,102,635,545
716,1358,776,815,1088,873,375,255,1268,1313,83,598,551
724,1299,835,793,1090,893,318,312,1267,1197,136,528,500
730,1306,835,792,1047,937,318,312,1267,1155,107,520,475
747,1233,914,790,1040,946,318,312,1267,1084,66,517,475
747,1068,1079,722,1108,946,151,479,1267,962,66,382,475
747,1040,1071,746,1111,716,380,489,1223,992,66,327,545
747,989,1087,780,1108,707,352,530,1179,995,90,302,568
747,945,920,991,989,826,352,530,1179,987,92,317,559
715,977,917,994,657,1158,352,530,1179,984,92,317,565
598,1094,917,978,610,1221,338,544,1179,936,198,317,607
579,1112,846,1049,580,1252,333,549,1087,834,279,427,590
579,1112,704,1086,667,1270,333,440,1196,659,370,432,584
532,1158,463,1304,588,1373,333,434,1202,625,370,432,584
532,1108,513,1243,546,1403,406,429,1207,565,398,432,584
521,917,715,1240,497,1452,409,420,912,840,413,557,584
515,852,786,1200,389,1500,509,420,871,881,433,571,677
453,888,812,1199,367,1412,615,425,847,810,444,548,766
360,930,863,1145,411,1394,592,476,751,899,479,538,766
392,927,892,1126,430,1362,624,447,771,907,638,876,726
418,811,1008,1126,430,1362,624,446,772,906,724,869,685
423,801,1018,1122,434,1306,680,446,767,903,724,908,685
437,803,1018,1108,448,1296,690,446,767,901,762,959,662
379,857,1022,1022,534,1296,690,446,767,901,902,1144,723
378,825,1055,902,654,1296,690,446,716,952,903,1191,721
331,696,1231,873,683,1296,680,456,659,1009,903,1160,722
331,673,1254,866,690,1296,680,379,710,1035,903,1173,737
326,685,1232,884,694,1150,826,360,729,1035,903,1197,734
321,674,1251,830,748,1144,832,360,679,1028,951,1247,733
330,674,1251,775,803,1106,856,374,668,963,1112,1385,624
367,669,1256,775,803,1106,855,375,590,974,1159,1384,563
386,598,1327,763,815,1088,873,375,256,1304,1177,1384,563
291,716,1358,776,815,1088,873,375,255,1268,1183,1487,796
354,724,1299,835,793,1090,893,318,312,1267,1123,1512,796
341,730,1306,835,792,1047,937,318,312,1267,1195,1428,796
318,747,1233,914,790,1040,946,318,312,1267,1443,1468,796
330,747,1068,1079,722,1108,946,151,479,1267,1443,1468,796
345,747,1040,1071,746,1111,716,380,489,1223,1443,1468,772
345,747,989,1087,780,1108,707,352,530,1179,1419,1470,749
567,747,945,920,991,989,826,352,530,1179,1417,1456,740
653,715,977,917,994,657,1158,352,530,1179,1417,1456,758
658,598,1094,917,978,610,1221,338,544,1179,1311,1456,660
658,579,1112,846,1049,580,1252,333,549,1087,1261,1346,649
658,579,1112,704,1086,667,1270,333,440,1196,1204,1341,649
658,532,1158,463,1304,588,1373,333,434,1202,1278,1341,649
658,532,1108,513,1243,546,1403,406,429,1207,1250,1341,649
746,521,917,715,1240,497,1452,409,420,912,1235,1213,649
746,515,852,786,1200,389,1500,509,420,871,1220,1191,556
824,453,888,812,1199,367,1412,615,425,847,1237,1288,468
841,360,930,863,1145,411,1394,592,476,751,1290,1338,468
836,392,927,892,1126,430,1362,624,447,771,1175,941,468
810,418,811,1008,1126,430,1362,624,446,772,1213,941,468
805,423,801,1018,1122,434,1306,680,446,767,1267,1017,468
846,437,803,1018,1108,448,1296,690,446,767,1230,1114,468
848,379,857,1022,1022,534,1296,690,446,767,1122,929,343
848,378,825,1055,902,654,1296,690,446,716,1173,898,339
876,331,696,1231,873,683,1296,680,456,659,1266,879,338
876,331,673,1254,866,690,1296,680,379,710,1383,866,323
869,326,685,1232,884,694,1150,826,360,729,1425,842,323
1109,321,674,1251,830,748,1144,832,360,679,1448,933,325
1100,330,674,1251,775,803,1106,856,374,668,1409,803,326
1063,367,669,1256,775,803,1106,855,375,590,1376,782,326
1044,386,598,1327,763,815,1088,873,375,256,1399,782,376
977,291,716,1358,776,815,1088,873,375,255,1401,681,334
906,354,724,1299,835,793,1090,893,318,312,1398,656,392
906,341,730,1306,835,792,1047,937,318,312,1374,642,456
1077,318,747,1233,914,790,1040,946,318,312,1320,591,505
1153,330,747,1068,1079,722,1108,946,151,479,1495,591,505
1138,345,747,1040,1071,746,1111,716,380,489,1529,591,493
1138,345,747,989,1087,780,1108,707,352,530,1589,608,507
916,567,747,945,920,991,989,826,352,530,1618,624,759
870,653,715,977,917,994,657,1158,352,530,1618,625,772
895,658,598,1094,917,978,610,1221,338,544,1713,629,848
895,658,579,1112,846,1049,580,1252,333,549,1689,629,848
900,658,579,1112,704,1086,667,1270,333,440,1656,629,848
967,658,532,1158,463,1304,588,1373,333,434,1583,629,848
971,658,532,1108,513,1243,546,1403,406,429,1591,629,848
883,746,521,917,715,1240,497,1452,409,420,1593,629,848
883,746,515,852,786,1200,389,1500,509,420,1588,629,848
805,824,453,888,812,1199,367,1412,615,425,1560,532,847
808,841,360,930,863,1145,411,1394,592,476,1472,482,847
765,836,392,927,892,1126,430,1362,624,447,1428,482,847
766,810,418,811,1008,1126,430,1362,624,446,1304,482,957
832,805,423,801,1018,1122,434,1306,680,446,1307,367,957
820,846,437,803,1018,1108,448,1296,690,446,1382,219,1024
821,848,379,857,1022,1022,534,1296,690,446,1417,219,1024
821,848,378,825,1055,902,654,1296,690,446,1369,223,1024
793,876,331,696,1231,873,683,1296,680,456,1313,223,1027
793,876,331,673,1254,866,690,1296,680,379,1197,223,1076
793,869,326,685,1232,884,694,1150,826,360,1155,223,1093
622,1109,321,674,1251,830,748,1144,832,360,1084,82,1091
801,1100,330,674,1251,775,803,1106,856,374,962,88,1134
854,1063,367,669,1256,775,803,1106,855,375,992,124,1273
854,1044,386,598,1327,763,815,1088,873,375,995,124,1657
854,977,291,716,1358,776,815,1088,873,375,987,122,1456
854,906,354,724,1299,835,793,1090,893,318,984,122,1398
869,906,341,730,1306,835,792,1047,937,318,936,134,1334
704,1077,318,747,1233,914,790,1040,946,318,834,188,1285
690,1153,330,747,1068,1079,722,1108,946,151,659,222,1286
904,1138,345,747,1040,1071,746,1111,716,380,625,501,1252
904,1138,345,747,989,1087,780,1108,707,352,565,482,1297
904,916,567,747,945,920,991,989,826,352,840,465,1045
864,870,653,715,977,917,994,657,1158,352,881,465,1055
879,895,658,598,1094,917,978,610,1221,338,810,461,1007
879,895,658,579,1112,846,1049,580,1252,333,899,475,1007
874,900,658,579,1112,704,1086,667,1270,333,907,531,1007
828,967,658,532,1158,463,1304,588,1373,333,906,612,1019
877,971,658,532,1108,513,1243,546,1403,406,903,617,1032
880,883,746,521,917,715,1240,497,1452,409,901,713,1135
880,883,746,515,852,786,1200,389,1500,509,901,831,1249
888,805,824,453,888,812,1199,367,1412,615,952,832,1249
869,808,841,360,930,863,1145,411,1394,592,1009,834,1249
865,765,836,392,927,892,1126,430,1362,624,1035,1012,1249
864,766,810,418,811,1008,1126,430,1362,624,1035,1021,1139
839,832,805,423,801,1018,1122,434,1306,680,1028,1044,1160
812,820,846,437,803,1018,1108,448,1296,690,963,1062,1093
809,821,848,379,857,1022,1022,534,1296,690,974,1132,1093
922,821,848,378,825,1055,902,654,1296,690,1304,1113,1093
922,793,876,331,696,1231,873,683,1296,680,1268,1113,1092
941,793,876,331,673,1254,866,690,1296,680,1267,1363,1044
943,793,869,326,685,1232,884,694,1150,826,1267,1469,1087
871,622,1109,321,674,1251,830,748,1144,832,1267,1553,1087
692,801,1100,330,674,1251,775,803,1106,856,1267,1539,1043
639,854,1063,367,669,1256,775,803,1106,855,1223,1666,904
639,854,1044,386,598,1327,763,815,1088,873,1179,1748,470
639,854,977,291,716,1358,776,815,1088,873,1179,1748,469
639,854,906,354,724,1299,835,793,1090,893,1179,1748,469
627,869,906,341,730,1306,835,792,1047,937,1179,1736,469
685,704,1077,318,747,1233,914,790,1040,946,1087,1682,469
687,690,1153,330,747,1068,1079,722,1108,946,1196,1670,468
473,904,1138,345,747,1040,1071,746,1111,716,1202,1391,468
683,904,1138,345,747,989,1087,780,1108,707,1207,1391,409
741,904,916,567,747,945,920,991,989,826,912,1391,409
758,864,870,653,715,977,917,994,657,1158,871,1390,354
713,879,895,658,598,1094,917,978,610,1221,847,1390,326
713,879,895,658,579,1112,846,1049,580,1252,751,1376,327
713,874,900,658,579,1112,704,1086,667,1270,771,1320,658
707,828,967,658,532,1158,463,1304,588,1373,772,1239,759
1057,877,971,658,532,1108,513,1243,546,1403,767,1234,776
1283,880,883,746,521,917,715,1240,497,1452,767,1138,673
1283,880,883,746,515,852,786,1200,389,1500,767,1020,560
1275,888,805,824,453,888,812,1199,367,1412,716,1022,610
1274,869,808,841,360,930,863,1145,411,1394,659,1020,652
1268,865,765,836,392,927,892,1126,430,1362,710,867,652
1268,864,766,810,418,811,1008,1126,430,1362,729,878,652
1227,839,832,805,423,801,1018,1122,434,1306,679,860,631
1209,812,820,846,437,803,1018,1108,448,1296,668,842,631
1209,809,821,848,379,857,1022,1022,534,1296,590,772,631
1096,922,821,848,378,825,1055,902,654,1296,256,771,631
1100,922,793,876,331,696,1231,873,683,1296,255,771,629
1081,941,793,876,331,673,1254,866,690,1296,312,527,628
1079,943,793,869,326,685,1232,884,694,1150,312,434,575
1079,871,622,1109,321,674,1251,830,748,1144,312,358,575
1079,692,801,1100,330,674,1251,775,803,1106,479,358,586
1079,639,854,1063,367,669,1256,775,803,1106,489,184,596
1079,639,854,1044,386,598,1327,763,815,1088,530,118,613
1155,639,854,977,291,716,1358,776,815,1088,530,174,652
1253,639,854,906,354,724,1299,835,793,1090,530,193,825
1302,627,869,906,341,730,1306,835,792,1047,544,381,842
1264,685,704,1077,318,747,1233,914,790,1040,549,630,842
1190,687,690,1153,330,747,1068,1079,722,1108,440,609,842
1257,473,904,1138,345,747,1040,1071,746,1111,434,613,842
1091,683,904,1138,345,747,989,1087,780,1108,429,677,842
1033,741,904,916,567,747,945,920,991,989,420,682,842
1065,758,864,870,653,715,977,917,994,657,420,682,842
1065,713,879,895,658,598,1094,917,978,610,425,683,843
1065,713,879,895,658,579,1112,846,1049,580,476,683,842
1065,713,874,900,658,579,1112,704,1086,667,447,683,511
1052,707,828,967,658,532,1158,463,1304,588,446,683,398
649,1057,877,971,658,532,1108,513,1243,546,446,683,368
420,1283,880,883,746,521,917,715,1240,497,446,683,368
428,1283,880,883,746,515,852,786,1200,389,446,683,367
491,1275,888,805,824,453,888,812,1199,367,446,680,317
491,1274,869,808,841,360,930,863,1145,411,456,680,275
491,1268,865,765,836,392,927,892,1126,430,379,655,280
491,1268,864,766,810,418,811,1008,1126,430,360,715,323
491,1227,839,832,805,423,801,1018,1122,434,360,747,383
510,1209,812,820,846,437,803,1018,1108,448,374,752,424
510,1209,809,821,848,379,857,1022,1022,534,375,784,477
511,1096,922,821,848,378,825,1055,902,654,375,934,481
515,1100,922,793,876,331,696,1231,873,683,375,995,481
515,1081,941,793,876,331,673,1254,866,690,318,990,483
515,1079,943,793,869,326,685,1232,884,694,318,977,476
679,1079,871,622,1109,321,674,1251,830,748,318,969,476
682,1079,692,801,1100,330,674,1251,775,803,151,976,465
702,1079,639,854,1063,367,669,1256,775,803,380,977,455
760,1079,639,854,1044,386,598,1327,763,815,352,961,438
734,1155,639,854,977,291,716,1358,776,815,352,928,493
689,1253,639,854,906,354,724,1299,835,793,352,927,338
637,1302,627,869,906,341,730,1306,835,792,338,739,402
611,1264,685,704,1077,318,747,1233,914,790,333,490,471
609,1190,687,690,1153,330,747,1068,1079,722,333,489,522
542,1257,473,904,1138,345,747,1040,1071,746,333,485,547
505,1091,683,904,1138,345,747,989,1087,780,406,421,547
506,1033,741,904,916,567,747,945,920,991,409,416,552
457,1065,758,864,870,653,715,977,917,994,509,423,552
569,1065,713,879,895,658,598,1094,917,978,615,422,561
618,1065,713,879,895,658,579,1112,846,1049,592,422,561
668,1065,713,874,900,658,579,1112,704,1086,624,485,563
674,1052,707,828,967,658,532,1158,463,1304,624,485,573
674,649,1057,877,971,658,532,1108,513,1243,680,565,573
674,420,1283,880,883,746,521,917,715,1240,690,580,573
670,428,1283,880,883,746,515,852,786,1200,690,580,647
634,491,1275,888,805,824,453,888,812,1199,690,628,665
634,491,1274,869,808,841,360,930,863,1145,680,636,680
640,491,1268,865,765,836,392,927,892,1126,680,695,675
642,491,1268,864,766,810,418,811,1008,1126,826,697,632
648,491,1227,839,832,805,423,801,1018,1122,832,758,572
657,510,1209,812,820,846,437,803,1018,1108,856,782,539
720,510,1209,809,821,848,379,857,1022,1022,855,776,486
729,511,1096,922,821,848,378,825,1055,902,873,885,482
737,515,1100,922,793,876,331,696,1231,873,873,851,520
737,515,1081,941,793,876,331,673,1254,866,893,927,518
737,515,1079,943,793,869,326,685,1232,884,937,929,542
573,679,1079,871,622,1109,321,674,1251,830,946,929,569
570,682,1079,692,801,1100,330,674,1251,775,946,947,593
550,702,1079,639,854,1063,367,669,1256,775,716,946,593
527,760,1079,639,854,1044,386,598,1327,763,707,947,593
553,734,1155,639,854,977,291,716,1358,776,826,924,499
508,689,1253,639,854,906,354,724,1299,835,1158,906,607
561,637,1302,627,869,906,341,730,1306,835,1221,993,619
654,611,1264,685,704,1077,318,747,1233,914,1252,1105,666
778,609,1190,687,690,1153,330,747,1068,1079,1270,1122,671
848,542,1257,473,904,1138,345,747,1040,1071,1373,1128,668
842,505,1091,683,904,1138,345,747,989,1087,1403,1196,668
841,506,1033,741,904,916,567,747,945,920,1452,1279,699
854,457,1065,758,864,870,653,715,977,917,1500,1278,699
743,569,1065,713,879,895,658,598,1094,917,1412,1278,689
694,618,1065,713,879,895,658,579,1112,846,1394,1320,689
644,668,1065,713,874,900,658,579,1112,704,1362,1292,687
636,674,1052,707,828,967,658,532,1158,463,1362,1293,677
641,674,649,1057,877,971,658,532,1108,513,1306,1213,677
641,674,420,1283,880,883,746,521,917,715,1296,1198,689
637,670,428,1283,880,883,746,515,852,786,1296,1242,680
637,634,491,1275,888,805,824,453,888,812,1296,1194,667
643,634,491,1274,869,808,841,360,930,863,1296,1186,660
642,640,491,1268,865,765,836,392,927,892,1296,1127,680
661,642,491,1268,864,766,810,418,811,1008,1150,1045,680
657,648,491,1227,839,832,805,423,801,1018,1144,947,680
630,657,510,1209,812,820,846,437,803,1018,1106,918,672
567,720,510,1209,809,821,848,379,857,1022,1106,892,672
557,729,511,1096,922,821,848,378,825,1055,1088,633,672
541,737,515,1100,922,793,876,331,696,1231,1088,606,634
541,737,515,1081,941,793,876,331,673,1254,1090,529,642
541,737,515,1079,943,793,869,326,685,1232,1047,527,645
541,573,679,1079,871,622,1109,321,674,1251,1040,527,629
541,570,682,1079,692,801,1100,330,674,1251,1108,502,606
541,550,702,1079,639,854,1063,367,669,1256,1111,627,640
520,527,760,1079,639,854,1044,386,598,1327,1108,705,704
444,553,734,1155,639,854,977,291,716,1358,989,803,721
436,508,689,1253,639,854,906,354,724,1299,657,832,595
383,561,637,1302,627,869,906,341,730,1306,610,757,502
290,654,611,1264,685,704,1077,318,747,1233,580,714,386
169,778,609,1190,687,690,1153,330,747,1068,667,707,336
99,848,542,1257,473,904,1138,345,747,1040,588,777,314
98,842,505,1091,683,904,1138,345,747,989,546,709,314
98,841,506,1033,741,904,916,567,747,945,497,704,278
85,854,457,1065,758,864,870,653,715,977,389,706,278
84,743,569,1065,713,879,895,658,598,1094,367,735,278
84,694,618,1065,713,879,895,658,579,1112,411,731,319
84,644,668,1065,713,874,900,658,579,1112,430,698,319
84,636,674,1052,707,828,967,658,532,1158,430,704,319
88,641,674,649,1057,877,971,658,532,1108,434,712,319
88,641,674,420,1283,880,883,746,521,917,448,712,307
88,637,670,428,1283,880,883,746,515,852,534,668,247
81,637,634,491,1275,888,805,824,453,888,654,746,374
263,643,634,491,1274,869,808,841,360,930,683,904,374
365,642,640,491,1268,865,765,836,392,927,690,959,354
356,661,642,491,1268,864,766,810,418,811,694,1014,380
354,657,648,491,1227,839,832,805,423,801,748,1015,387
381,630,657,510,1209,812,820,846,437,803,803,1015,387
750,567,720,510,1209,809,821,848,379,857,803,1015,387
750,557,729,511,1096,922,821,848,378,825,815,1015,387
750,541,737,515,1100,922,793,876,331,696,815,1015,391
750,541,737,515,1081,941,793,876,331,673,793,1015,384
750,541,737,515,1079,943,793,869,326,685,792,1036,357
750,541,573,679,1079,871,622,1109,321,674,790,1036,346
750,541,570,682,1079,692,801,1100,330,674,722,1039,345
750,541,550,702,1079,639,854,1063,367,669,746,914,311
736,520,527,760,1079,639,854,1044,386,598,780,836,247
736,444,553,734,1155,639,854,977,291,716,991,738,230
764,436,508,689,1253,639,854,906,354,724,994,709,230
771,383,561,637,1302,627,869,906,341,730,978,697,230
778,290,654,611,1264,685,704,1077,318,747,1049,628,230
775,169,778,609,1190,687,690,1153,330,747,1086,622,224
775,99,848,542,1257,473,904,1138,345,747,1304,591,224
786,98,842,505,1091,683,904,1138,345,747,1243,601,225
786,98,841,506,1033,741,904,916,567,747,1240,707,246
888,85,854,457,1065,758,864,870,653,715,1200,706,258
1042,84,743,569,1065,713,879,895,658,598,1199,704,270
1063,84,694,618,1065,713,879,895,658,579,1145,801,229
1083,84,644,668,1065,713,874,900,658,579,1126,914,239
1086,84,636,674,1052,707,828,967,658,532,1126,930,239
1077,88,641,674,649,1057,877,971,658,532,1122,1066,240
1080,88,641,674,420,1283,880,883,746,521,1108,1066,431
1148,88,637,670,428,1283,880,883,746,515,1022,1066,444
1139,81,637,634,491,1275,888,805,824,453,902,988,339
951,263,643,634,491,1274,869,808,841,360,873,830,427
848,365,642,640,491,1268,865,765,836,392,866,775,433
837,356,661,642,491,1268,864,766,810,418,884,720,417
837,354,657,648,491,1227,839,832,805,423,830,732,446
835,381,630,657,510,1209,812,820,846,437,775,732,446
485,750,567,720,510,1209,809,821,848,379,775,777,446
485,750,557,729,511,1096,922,821,848,378,763,880,446
485,750,541,737,515,1100,922,793,876,331,776,999,442
485,750,541,737,515,1081,941,793,876,331,835,1016,441
489,750,541,737,515,1079,943,793,869,326,835,1042,464
489,750,541,573,679,1079,871,622,1109,321,914,1206,486
508,750,541,570,682,1079,692,801,1100,330,1079,1294,515
510,750,541,550,702,1079,639,854,1063,367,1071,1328,522
510,736,520,527,760,1079,639,854,1044,386,1087,1412,674
632,736,444,553,734,1155,639,854,977,291,920,1412,674
672,764,436,508,689,1253,639,854,906,354,917,1429,675
720,771,383,561,637,1302,627,869,906,341,917,1499,687
713,778,290,654,611,1264,685,704,1077,318,846,1523,691
765,775,169,778,609,1190,687,690,1153,330,704,1519,762
780,775,99,848,542,1257,473,904,1138,345,463,1509,822
837,786,98,842,505,1091,683,904,1138,345,513,1499,832
838,786,98,841,506,1033,741,904,916,567,715,1315,817
743,888,85,854,457,1065,758,864,870,653,786,1308,805
592,1042,84,743,569,1065,713,879,895,658,812,1281,793
571,1063,84,694,618,1065,713,879,895,658,863,1146,793
551,1083,84,644,668,1065,713,874,900,658,892,1031,783
548,1086,84,636,674,1052,707,828,967,658,1008,1008,783
548,1077,88,641,674,649,1057,877,971,658,1018,870,782
545,1080,88,641,674,420,1283,880,883,746,1018,920,591
477,1148,88,637,670,428,1283,880,883,746,1022,955,573
466,1139,81,637,634,491,1275,888,805,824,1055,992,591
466,951,263,643,634,491,1274,869,808,841,1231,992,516
462,848,365,642,640,491,1268,865,765,836,1254,1207,510
534,837,356,661,642,491,1268,864,766,810,1232,1211,500
547,837,354,657,648,491,1227,839,832,805,1251,1219,634
571,835,381,630,657,510,1209,812,820,846,1251,1224,717
600,485,750,567,720,510,1209,809,821,848,1256,1179,721
622,485,750,557,729,511,1096,922,821,848,1327,1076,768
648,485,750,541,737,515,1100,922,793,876,1358,976,805
654,485,750,541,737,515,1081,941,793,876,1299,972,875
650,489,750,541,737,515,1079,943,793,869,1306,954,958
650,489,750,541,573,679,1079,871,622,1109,1233,831,950
631,508,750,541,570,682,1079,692,801,1100,1068,740,1056
629,510,750,541,550,702,1079,639,854,1063,1040,706,1104
629,510,736,520,527,760,1079,639,854,1044,989,621,977
507,632,736,444,553,734,1155,639,854,977,945,621,977
439,672,764,436,508,689,1253,639,854,906,977,604,976
384,720,771,383,561,637,1302,627,869,906,1094,534,964
388,713,778,290,654,611,1264,685,704,1077,1112,510,960
340,765,775,169,778,609,1190,687,690,1153,1112,510,889
326,780,775,99,848,542,1257,473,904,1138,1158,475,829
258,837,786,98,842,505,1091,683,904,1138,1108,475,818
257,838,786,98,841,506,1033,741,904,916,917,475,815
250,743,888,85,854,457,1065,758,864,870,852,475,823
247,592,1042,84,743,569,1065,713,879,895,888,475,846
247,571,1063,84,694,618,1065,713,879,895,930,475,856
247,551,1083,84,644,668,1065,713,874,900,927,475,915
290,548,1086,84,636,674,1052,707,828,967,811,475,922
492,548,1077,88,641,674,649,1057,877,971,801,469,922
578,545,1080,88,641,674,420,1283,880,883,803,419,922
578,477,1148,88,637,670,428,1283,880,883,857,384,922
578,466,1139,81,637,634,491,1275,888,805,825,347,877
578,466,951,263,643,634,491,1274,869,808,696,347,906
578,462,848,365,642,640,491,1268,865,765,673,132,906
505,534,837,356,661,642,491,1268,864,766,685,128,906
492,547,837,354,657,648,491,1227,839,832,674,107,736
448,571,835,381,630,657,510,1209,812,820,674,102,653
471,600,485,750,567,720,510,1209,809,821,669,102,682
451,622,485,750,557,729,511,1096,922,821,598,102,635
479,648,485,750,541,737,515,1100,922,793,716,83,598
473,654,485,750,541,737,515,1081,941,793,724,136,528
473,650,489,750,541,737,515,1079,943,793,730,107,520
473,650,489,750,541,573,679,1079,871,622,747,66,517
473,631,508,750,541,570,682,1079,692,801,747,66,382
473,629,510,750,541,550,702,1079,639,854,747,66,327
473,629,510,736,520,527,760,1079,639,854,747,90,302
475,507,632,736,444,553,734,1155,639,854,747,92,317
475,439,672,764,436,508,689,1253,639,854,715,92,317
475,384,720,771,383,561,637,1302,627,869,598,198,317
476,388,713,778,290,654,611,1264,685,704,579,279,427
540,340,765,775,169,778,609,1190,687,690,579,370,432
683,326,780,775,99,848,542,1257,473,904,532,370,432
721,258,837,786,98,842,505,1091,683,904,532,398,432
776,257,838,786,98,841,506,1033,741,904,521,413,557
776,250,743,888,85,854,457,1065,758,864,515,433,571
935,247,592,1042,84,743,569,1065,713,879,453,444,548
983,247,571,1063,84,694,618,1065,713,879,360,479,538
983,247,551,1083,84,644,668,1065,713,874,392,638,876
945,290,548,1086,84,636,674,1052,707,828,418,724,869
743,492,548,1077,88,641,674,649,1057,877,423,724,908
662,578,545,1080,88,641,674,420,1283,880,437,762,959
662,578,477,1148,88,637,670,428,1283,880,379,902,1144
703,578,466,1139,81,637,634,491,1275,888,378,903,1191
703,578,466,951,263,643,634,491,1274,869,331,903,1160
703,578,462,848,365,642,640,491,1268,865,331,903,1173
703,505,534,837,356,661,642,491,1268,864,326,903,1197
703,492,547,837,354,657,648,491,1227,839,321,951,1247
709,448,571,835,381,630,657,510,1209,812,330,1112,1385
639,471,600,485,750,567,720,510,1209,809,367,1159,1384
648,451,622,485,750,557,729,511,1096,922,386,1177,1384
594,479,648,485,750,541,737,515,1100,922,291,1183,1487
594,473,654,485,750,541,737,515,1081,941,354,1123,1512
594,473,650,489,750,541,737,515,1079,943,341,1195,1428
594,473,650,489,750,541,573,679,1079,871,318,1443,1468
594,473,631,508,750,541,570,682,1079,692,330,1443,1468
594,473,629,510,750,541,550,702,1079,639,345,1443,1468
594,473,629,510,736,520,527,760,1079,639,345,1419,1470
592,475,507,632,736,444,553,734,1155,639,567,1417,1456
650,475,439,672,764,436,508,689,1253,639,653,1417,1456
685,475,384,720,771,383,561,637,1302,627,658,1311,1456
684,476,388,713,778,290,654,611,1264,685,658,1261,1346
661,540,340,765,775,169,778,609,1190,687,658,1204,1341
711,683,326,780,775,99,848,542,1257,473,658,1278,1341
757,721,258,837,786,98,842,505,1091,683,658,1250,1341
702,776,257,838,786,98,841,506,1033,741,746,1235,1213
