Accum_y-0,T-1,T-2,T-3,T-4,Accum_y-1,Accum_y-2,Accum_y-3
1341,432,889,762,224,649,222,1123
1341,432,829,822,224,649,295,1161
1341,432,818,832,225,649,208,1161
1213,557,815,817,246,649,299,1120
1191,571,823,805,258,556,291,1108
1288,548,846,793,270,468,291,1240
1338,538,856,793,229,468,291,1240
941,876,915,783,239,468,291,1234
941,869,922,783,239,468,291,1230
1017,908,922,782,240,468,305,983
1114,959,922,591,431,468,326,713
929,1144,922,573,444,343,326,713
898,1191,877,591,339,339,327,683
879,1160,906,516,427,338,423,645
866,1173,906,510,433,323,423,645
842,1197,906,500,417,323,444,555
933,1247,736,634,446,325,444,555
803,1385,653,717,446,326,444,555
782,1384,682,721,446,326,444,555
782,1384,635,768,446,376,444,555
681,1487,598,805,442,334,444,458
656,1512,528,875,441,392,431,484
642,1428,520,958,464,456,484,523
591,1468,517,950,486,505,587,549
591,1468,382,1056,515,505,568,537
591,1468,327,1104,522,493,606,611
608,1470,302,977,674,507,548,594
624,1456,317,977,674,759,548,570
625,1456,317,976,675,772,623,570
629,1456,317,964,687,848,671,570
629,1346,427,960,691,848,695,481
629,1341,432,889,762,848,705,481
629,1341,432,829,822,848,634,443
629,1341,432,818,832,848,614,443
629,1213,557,815,817,848,523,442
629,1191,571,823,805,848,523,442
532,1288,548,846,793,847,523,274
482,1338,538,856,793,847,523,281
482,941,876,915,783,847,525,281
482,941,869,922,783,957,661,217
367,1017,908,922,782,957,715,217
219,1114,959,922,591,1024,724,232
219,929,1144,922,573,1024,776,392
223,898,1191,877,591,1024,775,392
223,879,1160,906,516,1027,679,392
223,866,1173,906,510,1076,679,396
223,842,1197,906,500,1093,681,398
82,933,1247,736,634,1091,689,471
88,803,1385,653,717,1134,689,493
124,782,1384,682,721,1273,689,493
124,782,1384,635,768,1657,689,493
122,681,1487,598,805,1456,689,532
122,656,1512,528,875,1398,689,506
134,642,1428,520,958,1334,636,467
188,591,1468,517,950,1285,533,441
222,591,1468,382,1056,1286,525,417
501,591,1468,327,1104,1252,506,322
482,608,1470,302,977,1297,506,322
465,624,1456,317,977,1045,506,322
465,625,1456,317,976,1055,454,322
461,629,1456,317,964,1007,406,322
475,629,1346,427,960,1007,382,322
531,629,1341,432,889,1007,499,322
612,629,1341,432,829,1019,497,322
617,629,1341,432,818,1032,567,322
713,629,1213,557,815,1135,654,322
831,629,1191,571,823,1249,682,322
832,532,1288,548,846,1249,682,322
834,482,1338,538,856,1249,863,315
1012,482,941,876,915,1249,900,494
1021,482,941,869,922,1139,995,623
1044,367,1017,908,922,1160,927,623
1062,219,1114,959,922,1093,1010,608
1132,219,929,1144,922,1093,982,448
1113,223,898,1191,877,1093,982,448
1113,223,879,1160,906,1092,983,448
1363,223,866,1173,906,1044,1022,444
1469,223,842,1197,906,1087,1097,442
1553,82,933,1247,736,1087,1112,369
1539,88,803,1385,653,1043,1124,347
1666,124,782,1384,682,904,1221,356
1748,124,782,1384,635,470,1249,506
1748,122,681,1487,598,469,1278,473
1748,122,656,1512,528,469,1278,473
1736,134,642,1428,520,469,1278,473
1682,188,591,1468,517,469,1278,473
1670,222,591,1468,382,468,1271,473
1391,501,591,1468,327,468,1252,473
1391,482,608,1470,302,409,1252,473
1391,465,624,1456,317,409,1252,482
1390,465,625,1456,317,354,1229,629
1390,461,629,1456,317,326,1229,629
1376,475,629,1346,427,327,1229,629
1320,531,629,1341,432,658,1233,658
1239,612,629,1341,432,759,1239,658
1234,617,629,1341,432,776,1167,658
1138,713,629,1213,557,673,1081,658
1020,831,629,1191,571,560,1053,658
1022,832,532,1288,548,610,1056,658
1020,834,482,1338,538,652,875,658
867,1012,482,941,876,652,836,479
878,1021,482,941,869,652,641,350
860,1044,367,1017,908,631,641,350
842,1062,219,1114,959,631,539,350
772,1132,219,929,1144,631,518,350
771,1113,223,898,1191,631,537,382
771,1113,223,879,1160,629,654,388
527,1363,223,866,1173,628,620,388
434,1469,223,842,1197,575,562,388
358,1553,82,933,1247,575,539,388
358,1539,88,803,1385,586,549,390
184,1666,124,782,1384,596,453,400
118,1748,124,782,1384,613,427,250
174,1748,122,681,1487,652,456,244
193,1748,122,656,1512,825,456,285
381,1736,134,642,1428,842,456,369
630,1682,188,591,1468,842,456,399
609,1670,222,591,1468,842,456,399
613,1391,501,591,1468,842,509,410
677,1391,482,608,1470,842,512,481
682,1391,465,624,1456,842,518,627
682,1390,465,625,1456,842,537,517
683,1390,461,629,1456,843,551,517
683,1376,475,629,1346,842,551,518
683,1320,531,629,1341,511,420,491
683,1239,612,629,1341,398,414,491
683,1234,617,629,1341,368,425,491
683,1138,713,629,1213,368,456,491
683,1020,831,629,1191,367,478,491
680,1022,832,532,1288,317,552,491
680,1020,834,482,1338,275,624,491
655,867,1012,482,941,280,645,491
715,878,1021,482,941,323,618,491
747,860,1044,367,1017,383,757,491
752,842,1062,219,1114,424,746,491
784,772,1132,219,929,477,743,491
934,771,1113,223,898,481,724,459
995,771,1113,223,879,481,643,453
990,527,1363,223,866,483,638,453
977,434,1469,223,842,476,598,453
969,358,1553,82,933,476,715,453
976,358,1539,88,803,465,713,473
977,184,1666,124,782,455,753,471
961,118,1748,124,782,438,753,517
928,174,1748,122,681,493,695,703
927,193,1748,122,656,338,713,671
739,381,1736,134,642,402,766,647
490,630,1682,188,591,471,839,640
489,609,1670,222,591,522,848,640
485,613,1391,501,591,547,795,629
421,677,1391,482,608,547,834,558
416,682,1391,465,624,552,828,403
423,682,1390,465,625,552,810,366
422,683,1390,461,629,561,842,366
422,683,1376,475,629,561,852,365
485,683,1320,531,629,563,852,363
485,683,1239,612,629,573,854,381
565,683,1234,617,629,573,843,381
580,683,1138,713,629,573,811,418
580,683,1020,831,629,647,789,418
628,680,1022,832,532,665,715,496
636,680,1020,834,482,680,651,555
695,655,867,1012,482,675,742,561
697,715,878,1021,482,632,733,563
758,747,860,1044,367,572,594,563
782,752,842,1062,219,539,607,563
776,784,772,1132,219,486,619,565
885,934,771,1113,223,482,629,592
851,995,771,1113,223,520,592,592
927,990,527,1363,223,518,592,624
929,977,434,1469,223,542,616,673
929,969,358,1553,82,569,499,717
947,976,358,1539,88,593,481,695
946,977,184,1666,124,593,440,680
947,961,118,1748,124,593,438,678
924,928,174,1748,122,499,457,501
906,927,193,1748,122,607,452,492
993,739,381,1736,134,619,399,432
1105,490,630,1682,188,666,326,409
1122,489,609,1670,222,671,317,409
1128,485,613,1391,501,668,317,409
1196,421,677,1391,482,668,275,409
1279,416,682,1391,465,699,275,409
1278,423,682,1390,465,699,274,409
1278,422,683,1390,461,689,228,409
1320,422,683,1376,475,689,218,415
1292,485,683,1320,531,687,218,433
1293,485,683,1239,612,677,216,549
1213,565,683,1234,617,677,216,648
1198,580,683,1138,713,689,216,612
1242,580,683,1020,831,680,272,612
1194,628,680,1022,832,667,356,534
1186,636,680,1020,834,660,440,475
1127,695,655,867,1012,680,344,477
1045,697,715,878,1021,680,344,574
947,758,747,860,1044,680,344,587
918,782,752,842,1062,672,346,587
892,776,784,772,1132,672,365,608
633,885,934,771,1113,672,402,581
606,851,995,771,1113,634,419,585
529,927,990,527,1363,642,419,553
527,929,977,434,1469,645,395,588
527,929,969,358,1553,629,411,567
502,947,976,358,1539,606,411,567
627,946,977,184,1666,640,411,565
705,947,961,118,1748,704,433,521
803,924,928,174,1748,721,441,521
832,906,927,193,1748,595,428,522
757,993,739,381,1736,502,433,522
714,1105,490,630,1682,386,433,522
707,1122,489,609,1670,336,485,538
777,1128,485,613,1391,314,485,576
709,1196,421,677,1391,314,486,577
704,1279,416,682,1391,278,517,660
706,1278,423,682,1390,278,517,683
735,1278,422,683,1390,278,532,703
731,1320,422,683,1376,319,538,901
698,1292,485,683,1320,319,578,1050
704,1293,485,683,1239,319,578,1017
712,1213,565,683,1234,319,578,985
712,1198,580,683,1138,307,578,1026
668,1242,580,683,1020,247,522,1079
746,1194,628,680,1022,374,515,1118
904,1186,636,680,1020,374,513,1127
959,1127,695,655,867,354,506,1179
1014,1045,697,715,878,380,650,1086
1015,947,758,747,860,387,650,1073
1015,918,782,752,842,387,635,1073
1015,892,776,784,772,387,608,1050
1015,633,885,934,771,387,562,1072
1015,606,851,995,771,391,545,1080
1015,529,927,990,527,384,545,1102
1036,527,929,977,434,357,545,1026
1036,527,929,969,358,346,530,1016
1039,502,947,976,358,345,528,1017
914,627,946,977,184,311,530,1017
836,705,947,961,118,247,525,1049
738,803,924,928,174,230,500,1091
709,832,906,927,193,230,516,1091
697,757,993,739,381,230,513,1091
628,714,1105,490,630,230,513,1091
622,707,1122,489,609,224,461,1075
591,777,1128,485,613,224,461,1042
601,709,1196,421,677,225,460,1082
707,704,1279,416,682,246,429,1059
706,706,1278,423,682,258,429,1036
704,735,1278,422,683,270,479,1021
801,731,1320,422,683,229,518,817
914,698,1292,485,683,239,593,650
930,704,1293,485,683,239,726,549
1066,712,1213,565,683,240,745,482
1066,712,1198,580,683,431,746,440
1066,668,1242,580,683,444,746,387
988,746,1194,628,680,339,666,348
830,904,1186,636,680,427,605,339
775,959,1127,695,655,433,609,279
720,1014,1045,697,715,417,526,273
732,1015,947,758,747,446,558,273
732,1015,918,782,752,446,558,293
777,1015,892,776,784,446,555,293
880,1015,633,885,934,446,555,273
999,1015,606,851,995,442,555,292
1016,1015,529,927,990,441,568,271
1042,1036,527,929,977,464,568,271
1206,1036,527,929,969,486,567,314
1294,1039,502,947,976,515,567,313
1328,914,627,946,977,522,565,313
1412,836,705,947,961,674,548,281
1412,738,803,924,928,674,553,230
1429,709,832,906,927,675,543,235
1499,697,757,993,739,687,544,241
1523,628,714,1105,490,691,550,266
1519,622,707,1122,489,762,554,266
1509,591,777,1128,485,822,560,263
1499,601,709,1196,421,832,560,228
1315,707,704,1279,416,817,573,168
1308,706,706,1278,423,805,594,255
1281,704,735,1278,422,793,529,251
1146,801,731,1320,422,793,484,251
1031,914,698,1292,485,783,369,251
1008,930,704,1293,485,783,236,251
870,1066,712,1213,565,782,217,251
920,1066,712,1198,580,591,216,251
955,1066,668,1242,580,573,216,290
992,988,746,1194,628,591,216,362
992,830,904,1186,636,516,187,396
1207,775,959,1127,695,510,190,443
1211,720,1014,1045,697,500,129,447
1219,732,1015,947,758,634,106,447
1224,732,1015,918,782,717,106,427
1179,777,1015,892,776,721,162,427
1076,880,1015,633,885,768,184,425
976,999,1015,606,851,805,189,394
972,1016,1015,529,927,875,227,393
954,1042,1036,527,929,958,252,385
831,1206,1036,527,929,950,252,329
740,1294,1039,502,947,1056,252,329
706,1328,914,627,946,1104,252,415
621,1412,836,705,947,977,252,417
621,1412,738,803,924,977,263,453
604,1429,709,832,906,976,265,517
534,1499,697,757,993,964,318,526
510,1523,628,714,1105,960,340,512
510,1519,622,707,1122,889,342,529
475,1509,591,777,1128,829,336,527
475,1499,601,709,1196,818,336,523
475,1315,707,704,1279,815,323,523
475,1308,706,706,1278,823,302,436
475,1281,704,735,1278,846,302,435
475,1146,801,731,1320,856,302,435
475,1031,914,698,1292,915,342,435
475,1008,930,704,1293,922,383,435
469,870,1066,712,1213,922,383,443
419,920,1066,712,1198,922,406,472
384,955,1066,668,1242,922,470,515
347,992,988,746,1194,877,476,446
347,992,830,904,1186,906,476,412
132,1207,775,959,1127,906,460,514
128,1211,720,1014,1045,906,463,510
107,1219,732,1015,947,736,455,510
102,1224,732,1015,918,653,564,510
102,1179,777,1015,892,682,568,510
102,1076,880,1015,633,635,545,542
83,976,999,1015,606,598,551,563
136,972,1016,1015,529,528,500,569
107,954,1042,1036,527,520,475,569
66,831,1206,1036,527,517,475,571
66,740,1294,1039,502,382,475,571
66,706,1328,914,627,327,545,523
90,621,1412,836,705,302,568,538
92,621,1412,738,803,317,559,503
92,604,1429,709,832,317,565,502
198,534,1499,697,757,317,607,694
279,510,1523,628,714,427,590,892
370,510,1519,622,707,432,584,877
370,475,1509,591,777,432,584,877
398,475,1499,601,709,432,584,984
413,475,1315,707,704,557,584,984
433,475,1308,706,706,571,677,992
444,475,1281,704,735,548,766,992
479,475,1146,801,731,538,766,992
638,475,1031,914,698,876,726,992
724,475,1008,930,704,869,685,992
724,469,870,1066,712,908,685,984
762,419,920,1066,712,959,662,955
902,384,955,1066,668,1144,723,873
903,347,992,988,746,1191,721,870
903,347,992,830,904,1160,722,870
903,132,1207,775,959,1173,737,721
903,128,1211,720,1014,1197,734,721
951,107,1219,732,1015,1247,733,721
1112,102,1224,732,1015,1385,624,721
1159,102,1179,777,1015,1384,563,721
1177,102,1076,880,1015,1384,563,689
1183,83,976,999,1015,1487,796,668
1123,136,972,1016,1015,1512,796,675
1195,107,954,1042,1036,1428,796,675
1443,66,831,1206,1036,1468,796,673
1443,66,740,1294,1039,1468,796,707
1443,66,706,1328,914,1468,772,669
1419,90,621,1412,836,1470,749,710
1417,92,621,1412,738,1456,740,709
1417,92,604,1429,709,1456,758,640
1311,198,534,1499,697,1456,660,433
1261,279,510,1523,628,1346,649,224
1204,370,510,1519,622,1341,649,222
1278,370,475,1509,591,1341,649,295
1250,398,475,1499,601,1341,649,208
1235,413,475,1315,707,1213,649,299
1220,433,475,1308,706,1191,556,291
1237,444,475,1281,704,1288,468,291
1290,479,475,1146,801,1338,468,291
1175,638,475,1031,914,941,468,291
1213,724,475,1008,930,941,468,291
1267,724,469,870,1066,1017,468,305
1230,762,419,920,1066,1114,468,326
1122,902,384,955,1066,929,343,326
1173,903,347,992,988,898,339,327
1266,903,347,992,830,879,338,423
1383,903,132,1207,775,866,323,423
1425,903,128,1211,720,842,323,444
1448,951,107,1219,732,933,325,444
1409,1112,102,1224,732,803,326,444
1376,1159,102,1179,777,782,326,444
1399,1177,102,1076,880,782,376,444
1401,1183,83,976,999,681,334,444
1398,1123,136,972,1016,656,392,431
1374,1195,107,954,1042,642,456,484
1320,1443,66,831,1206,591,505,587
1495,1443,66,740,1294,591,505,568
1529,1443,66,706,1328,591,493,606
1589,1419,90,621,1412,608,507,548
1618,1417,92,621,1412,624,759,548
1618,1417,92,604,1429,625,772,623
1713,1311,198,534,1499,629,848,671
1689,1261,279,510,1523,629,848,695
1656,1204,370,510,1519,629,848,705
1583,1278,370,475,1509,629,848,634
1591,1250,398,475,1499,629,848,614
1593,1235,413,475,1315,629,848,523
1588,1220,433,475,1308,629,848,523
1560,1237,444,475,1281,532,847,523
1472,1290,479,475,1146,482,847,523
1428,1175,638,475,1031,482,847,525
1304,1213,724,475,1008,482,957,661
1307,1267,724,469,870,367,957,715
1382,1230,762,419,920,219,1024,724
1417,1122,902,384,955,219,1024,776
1369,1173,903,347,992,223,1024,775
1313,1266,903,347,992,223,1027,679
1197,1383,903,132,1207,223,1076,679
1155,1425,903,128,1211,223,1093,681
1084,1448,951,107,1219,82,1091,689
962,1409,1112,102,1224,88,1134,689
992,1376,1159,102,1179,124,1273,689
995,1399,1177,102,1076,124,1657,689
987,1401,1183,83,976,122,1456,689
984,1398,1123,136,972,122,1398,689
936,1374,1195,107,954,134,1334,636
834,1320,1443,66,831,188,1285,533
659,1495,1443,66,740,222,1286,525
625,1529,1443,66,706,501,1252,506
565,1589,1419,90,621,482,1297,506
840,1618,1417,92,621,465,1045,506
881,1618,1417,92,604,465,1055,454
810,1713,1311,198,534,461,1007,406
899,1689,1261,279,510,475,1007,382
907,1656,1204,370,510,531,1007,499
906,1583,1278,370,475,612,1019,497
903,1591,1250,398,475,617,1032,567
901,1593,1235,413,475,713,1135,654
901,1588,1220,433,475,831,1249,682
952,1560,1237,444,475,832,1249,682
1009,1472,1290,479,475,834,1249,863
1035,1428,1175,638,475,1012,1249,900
1035,1304,1213,724,475,1021,1139,995
1028,1307,1267,724,469,1044,1160,927
963,1382,1230,762,419,1062,1093,1010
974,1417,1122,902,384,1132,1093,982
1304,1369,1173,903,347,1113,1093,982
1268,1313,1266,903,347,1113,1092,983
1267,1197,1383,903,132,1363,1044,1022
1267,1155,1425,903,128,1469,1087,1097
1267,1084,1448,951,107,1553,1087,1112
1267,962,1409,1112,102,1539,1043,1124
1223,992,1376,1159,102,1666,904,1221
1179,995,1399,1177,102,1748,470,1249
1179,987,1401,1183,83,1748,469,1278
1179,984,1398,1123,136,1748,469,1278
1179,936,1374,1195,107,1736,469,1278
1087,834,1320,1443,66,1682,469,1278
1196,659,1495,1443,66,1670,468,1271
1202,625,1529,1443,66,1391,468,1252
1207,565,1589,1419,90,1391,409,1252
912,840,1618,1417,92,1391,409,1252
871,881,1618,1417,92,1390,354,1229
847,810,1713,1311,198,1390,326,1229
751,899,1689,1261,279,1376,327,1229
771,907,1656,1204,370,1320,658,1233
772,906,1583,1278,370,1239,759,1239
767,903,1591,1250,398,1234,776,1167
767,901,1593,1235,413,1138,673,1081
767,901,1588,1220,433,1020,560,1053
716,952,1560,1237,444,1022,610,1056
659,1009,1472,1290,479,1020,652,875
710,1035,1428,1175,638,867,652,836
729,1035,1304,1213,724,878,652,641
679,1028,1307,1267,724,860,631,641
668,963,1382,1230,762,842,631,539
590,974,1417,1122,902,772,631,518
256,1304,1369,1173,903,771,631,537
255,1268,1313,1266,903,771,629,654
312,1267,1197,1383,903,527,628,620
312,1267,1155,1425,903,434,575,562
312,1267,1084,1448,951,358,575,539
479,1267,962,1409,1112,358,586,549
489,1223,992,1376,1159,184,596,453
530,1179,995,1399,1177,118,613,427
530,1179,987,1401,1183,174,652,456
530,1179,984,1398,1123,193,825,456
544,1179,936,1374,1195,381,842,456
549,1087,834,1320,1443,630,842,456
440,1196,659,1495,1443,609,842,456
434,1202,625,1529,1443,613,842,509
429,1207,565,1589,1419,677,842,512
420,912,840,1618,1417,682,842,518
420,871,881,1618,1417,682,842,537
425,847,810,1713,1311,683,843,551
476,751,899,1689,1261,683,842,551
447,771,907,1656,1204,683,511,420
446,772,906,1583,1278,683,398,414
446,767,903,1591,1250,683,368,425
446,767,901,1593,1235,683,368,456
446,767,901,1588,1220,683,367,478
446,716,952,1560,1237,680,317,552
456,659,1009,1472,1290,680,275,624
379,710,1035,1428,1175,655,280,645
360,729,1035,1304,1213,715,323,618
360,679,1028,1307,1267,747,383,757
374,668,963,1382,1230,752,424,746
375,590,974,1417,1122,784,477,743
375,256,1304,1369,1173,934,481,724
375,255,1268,1313,1266,995,481,643
318,312,1267,1197,1383,990,483,638
318,312,1267,1155,1425,977,476,598
318,312,1267,1084,1448,969,476,715
151,479,1267,962,1409,976,465,713
380,489,1223,992,1376,977,455,753
352,530,1179,995,1399,961,438,753
352,530,1179,987,1401,928,493,695
352,530,1179,984,1398,927,338,713
338,544,1179,936,1374,739,402,766
333,549,1087,834,1320,490,471,839
333,440,1196,659,1495,489,522,848
333,434,1202,625,1529,485,547,795
406,429,1207,565,1589,421,547,834
409,420,912,840,1618,416,552,828
509,420,871,881,1618,423,552,810
615,425,847,810,1713,422,561,842
592,476,751,899,1689,422,561,852
624,447,771,907,1656,485,563,852
624,446,772,906,1583,485,573,854
680,446,767,903,1591,565,573,843
690,446,767,901,1593,580,573,811
690,446,767,901,1588,580,647,789
690,446,716,952,1560,628,665,715
680,456,659,1009,1472,636,680,651
680,379,710,1035,1428,695,675,742
826,360,729,1035,1304,697,632,733
832,360,679,1028,1307,758,572,594
856,374,668,963,1382,782,539,607
855,375,590,974,1417,776,486,619
873,375,256,1304,1369,885,482,629
873,375,255,1268,1313,851,520,592
893,318,312,1267,1197,927,518,592
937,318,312,1267,1155,929,542,616
946,318,312,1267,1084,929,569,499
946,151,479,1267,962,947,593,481
716,380,489,1223,992,946,593,440
707,352,530,1179,995,947,593,438
826,352,530,1179,987,924,499,457
1158,352,530,1179,984,906,607,452
1221,338,544,1179,936,993,619,399
1252,333,549,1087,834,1105,666,326
1270,333,440,1196,659,1122,671,317
1373,333,434,1202,625,1128,668,317
1403,406,429,1207,565,1196,668,275
1452,409,420,912,840,1279,699,275
1500,509,420,871,881,1278,699,274
1412,615,425,847,810,1278,689,228
1394,592,476,751,899,1320,689,218
1362,624,447,771,907,1292,687,218
1362,624,446,772,906,1293,677,216
1306,680,446,767,903,1213,677,216
1296,690,446,767,901,1198,689,216
1296,690,446,767,901,1242,680,272
1296,690,446,716,952,1194,667,356
1296,680,456,659,1009,1186,660,440
1296,680,379,710,1035,1127,680,344
1150,826,360,729,1035,1045,680,344
1144,832,360,679,1028,947,680,344
1106,856,374,668,963,918,672,346
1106,855,375,590,974,892,672,365
1088,873,375,256,1304,633,672,402
1088,873,375,255,1268,606,634,419
1090,893,318,312,1267,529,642,419
1047,937,318,312,1267,527,645,395
1040,946,318,312,1267,527,629,411
1108,946,151,479,1267,502,606,411
1111,716,380,489,1223,627,640,411
1108,707,352,530,1179,705,704,433
989,826,352,530,1179,803,721,441
657,1158,352,530,1179,832,595,428
610,1221,338,544,1179,757,502,433
580,1252,333,549,1087,714,386,433
667,1270,333,440,1196,707,336,485
588,1373,333,434,1202,777,314,485
546,1403,406,429,1207,709,314,486
497,1452,409,420,912,704,278,517
389,1500,509,420,871,706,278,517
367,1412,615,425,847,735,278,532
411,1394,592,476,751,731,319,538
430,1362,624,447,771,698,319,578
430,1362,624,446,772,704,319,578
434,1306,680,446,767,712,319,578
448,1296,690,446,767,712,307,578
534,1296,690,446,767,668,247,522
654,1296,690,446,716,746,374,515
683,1296,680,456,659,904,374,513
690,1296,680,379,710,959,354,506
694,1150,826,360,729,1014,380,650
748,1144,832,360,679,1015,387,650
803,1106,856,374,668,1015,387,635
803,1106,855,375,590,1015,387,608
815,1088,873,375,256,1015,387,562
815,1088,873,375,255,1015,391,545
793,1090,893,318,312,1015,384,545
792,1047,937,318,312,1036,357,545
790,1040,946,318,312,1036,346,530
722,1108,946,151,479,1039,345,528
746,1111,716,380,489,914,311,530
780,1108,707,352,530,836,247,525
991,989,826,352,530,738,230,500
994,657,1158,352,530,709,230,516
978,610,1221,338,544,697,230,513
1049,580,1252,333,549,628,230,513
1086,667,1270,333,440,622,224,461
1304,588,1373,333,434,591,224,461
1243,546,1403,406,429,601,225,460
1240,497,1452,409,420,707,246,429
1200,389,1500,509,420,706,258,429
1199,367,1412,615,425,704,270,479
1145,411,1394,592,476,801,229,518
1126,430,1362,624,447,914,239,593
1126,430,1362,624,446,930,239,726
1122,434,1306,680,446,1066,240,745
1108,448,1296,690,446,1066,431,746
1022,534,1296,690,446,1066,444,746
902,654,1296,690,446,988,339,666
873,683,1296,680,456,830,427,605
866,690,1296,680,379,775,433,609
884,694,1150,826,360,720,417,526
830,748,1144,832,360,732,446,558
775,803,1106,856,374,732,446,558
775,803,1106,855,375,777,446,555
763,815,1088,873,375,880,446,555
776,815,1088,873,375,999,442,555
835,793,1090,893,318,1016,441,568
835,792,1047,937,318,1042,464,568
914,790,1040,946,318,1206,486,567
1079,722,1108,946,151,1294,515,567
1071,746,1111,716,380,1328,522,565
1087,780,1108,707,352,1412,674,548
920,991,989,826,352,1412,674,553
917,994,657,1158,352,1429,675,543
917,978,610,1221,338,1499,687,544
846,1049,580,1252,333,1523,691,550
704,1086,667,1270,333,1519,762,554
463,1304,588,1373,333,1509,822,560
513,1243,546,1403,406,1499,832,560
715,1240,497,1452,409,1315,817,573
786,1200,389,1500,509,1308,805,594
812,1199,367,1412,615,1281,793,529
863,1145,411,1394,592,1146,793,484
892,1126,430,1362,624,1031,783,369
1008,1126,430,1362,624,1008,783,236
1018,1122,434,1306,680,870,782,217
1018,1108,448,1296,690,920,591,216
1022,1022,534,1296,690,955,573,216
1055,902,654,1296,690,992,591,216
1231,873,683,1296,680,992,516,187
1254,866,690,1296,680,1207,510,190
1232,884,694,1150,826,1211,500,129
1251,830,748,1144,832,1219,634,106
1251,775,803,1106,856,1224,717,106
1256,775,803,1106,855,1179,721,162
1327,763,815,1088,873,1076,768,184
1358,776,815,1088,873,976,805,189
1299,835,793,1090,893,972,875,227
1306,835,792,1047,937,954,958,252
1233,914,790,1040,946,831,950,252
1068,1079,722,1108,946,740,1056,252
1040,1071,746,1111,716,706,1104,252
989,1087,780,1108,707,621,977,252
945,920,991,989,826,621,977,263
977,917,994,657,1158,604,976,265
1094,917,978,610,1221,534,964,318
1112,846,1049,580,1252,510,960,340
1112,704,1086,667,1270,510,889,342
1158,463,1304,588,1373,475,829,336
1108,513,1243,546,1403,475,818,336
917,715,1240,497,1452,475,815,323
852,786,1200,389,1500,475,823,302
888,812,1199,367,1412,475,846,302
930,863,1145,411,1394,475,856,302
927,892,1126,430,1362,475,915,342
811,1008,1126,430,1362,475,922,383
801,1018,1122,434,1306,469,922,383
803,1018,1108,448,1296,419,922,406
857,1022,1022,534,1296,384,922,470
825,1055,902,654,1296,347,877,476
696,1231,873,683,1296,347,906,476
673,1254,866,690,1296,132,906,460
685,1232,884,694,1150,128,906,463
674,1251,830,748,1144,107,736,455
674,1251,775,803,1106,102,653,564
669,1256,775,803,1106,102,682,568
598,1327,763,815,1088,102,635,545
716,1358,776,815,1088,83,598,551
724,1299,835,793,1090,136,528,500
730,1306,835,792,1047,107,520,475
747,1233,914,790,1040,66,517,475
747,1068,1079,722,1108,66,382,475
747,1040,1071,746,1111,66,327,545
747,989,1087,780,1108,90,302,568
747,945,920,991,989,92,317,559
715,977,917,994,657,92,317,565
598,1094,917,978,610,198,317,607
579,1112,846,1049,580,279,427,590
579,1112,704,1086,667,370,432,584
532,1158,463,1304,588,370,432,584
532,1108,513,1243,546,398,432,584
521,917,715,1240,497,413,557,584
515,852,786,1200,389,433,571,677
453,888,812,1199,367,444,548,766
360,930,863,1145,411,479,538,766
392,927,892,1126,430,638,876,726
418,811,1008,1126,430,724,869,685
423,801,1018,1122,434,724,908,685
437,803,1018,1108,448,762,959,662
379,857,1022,1022,534,902,1144,723
378,825,1055,902,654,903,1191,721
331,696,1231,873,683,903,1160,722
331,673,1254,866,690,903,1173,737
326,685,1232,884,694,903,1197,734
321,674,1251,830,748,951,1247,733
330,674,1251,775,803,1112,1385,624
367,669,1256,775,803,1159,1384,563
386,598,1327,763,815,1177,1384,563
291,716,1358,776,815,1183,1487,796
354,724,1299,835,793,1123,1512,796
341,730,1306,835,792,1195,1428,796
318,747,1233,914,790,1443,1468,796
330,747,1068,1079,722,1443,1468,796
345,747,1040,1071,746,1443,1468,772
345,747,989,1087,780,1419,1470,749
567,747,945,920,991,1417,1456,740
653,715,977,917,994,1417,1456,758
658,598,1094,917,978,1311,1456,660
658,579,1112,846,1049,1261,1346,649
658,579,1112,704,1086,1204,1341,649
658,532,1158,463,1304,1278,1341,649
658,532,1108,513,1243,1250,1341,649
746,521,917,715,1240,1235,1213,649
746,515,852,786,1200,1220,1191,556
824,453,888,812,1199,1237,1288,468
841,360,930,863,1145,1290,1338,468
836,392,927,892,1126,1175,941,468
810,418,811,1008,1126,1213,941,468
805,423,801,1018,1122,1267,1017,468
846,437,803,1018,1108,1230,1114,468
848,379,857,1022,1022,1122,929,343
848,378,825,1055,902,1173,898,339
876,331,696,1231,873,1266,879,338
876,331,673,1254,866,1383,866,323
869,326,685,1232,884,1425,842,323
1109,321,674,1251,830,1448,933,325
1100,330,674,1251,775,1409,803,326
1063,367,669,1256,775,1376,782,326
1044,386,598,1327,763,1399,782,376
977,291,716,1358,776,1401,681,334
906,354,724,1299,835,1398,656,392
906,341,730,1306,835,1374,642,456
1077,318,747,1233,914,1320,591,505
1153,330,747,1068,1079,1495,591,505
1138,345,747,1040,1071,1529,591,493
1138,345,747,989,1087,1589,608,507
916,567,747,945,920,1618,624,759
870,653,715,977,917,1618,625,772
895,658,598,1094,917,1713,629,848
895,658,579,1112,846,1689,629,848
900,658,579,1112,704,1656,629,848
967,658,532,1158,463,1583,629,848
971,658,532,1108,513,1591,629,848
883,746,521,917,715,1593,629,848
883,746,515,852,786,1588,629,848
805,824,453,888,812,1560,532,847
808,841,360,930,863,1472,482,847
