Accum_y-0,T-1,T-2,T-3,T-4,Accum_y-1
1249,847,468,766,302,863
1249,847,468,726,342,900
1139,957,468,685,383,995
1160,957,468,685,383,927
1093,1024,468,662,406,1010
1093,1024,343,723,470,982
1093,1024,339,721,476,982
1092,1027,338,722,476,983
1044,1076,323,737,460,1022
1087,1093,323,734,463,1097
1087,1091,325,733,455,1112
1043,1134,326,624,564,1124
904,1273,326,563,568,1221
470,1657,376,563,545,1249
469,1456,334,796,551,1278
469,1398,392,796,500,1278
469,1334,456,796,475,1278
469,1285,505,796,475,1278
468,1286,505,796,475,1271
468,1252,493,772,545,1252
409,1297,507,749,568,1252
409,1045,759,740,559,1252
354,1055,772,758,565,1229
326,1007,848,660,607,1229
327,1007,848,649,590,1229
658,1007,848,649,584,1233
759,1019,848,649,584,1239
776,1032,848,649,584,1167
673,1135,848,649,584,1081
560,1249,848,556,677,1053
610,1249,847,468,766,1056
652,1249,847,468,766,875
652,1249,847,468,726,836
652,1139,957,468,685,641
631,1160,957,468,685,641
631,1093,1024,468,662,539
631,1093,1024,343,723,518
631,1093,1024,339,721,537
629,1092,1027,338,722,654
628,1044,1076,323,737,620
575,1087,1093,323,734,562
575,1087,1091,325,733,539
586,1043,1134,326,624,549
596,904,1273,326,563,453
613,470,1657,376,563,427
652,469,1456,334,796,456
825,469,1398,392,796,456
842,469,1334,456,796,456
842,469,1285,505,796,456
842,468,1286,505,796,456
842,468,1252,493,772,509
842,409,1297,507,749,512
842,409,1045,759,740,518
842,354,1055,772,758,537
843,326,1007,848,660,551
842,327,1007,848,649,551
511,658,1007,848,649,420
398,759,1019,848,649,414
368,776,1032,848,649,425
368,673,1135,848,649,456
367,560,1249,848,556,478
317,610,1249,847,468,552
275,652,1249,847,468,624
280,652,1249,847,468,645
323,652,1139,957,468,618
383,631,1160,957,468,757
424,631,1093,1024,468,746
477,631,1093,1024,343,743
481,631,1093,1024,339,724
481,629,1092,1027,338,643
483,628,1044,1076,323,638
476,575,1087,1093,323,598
476,575,1087,1091,325,715
465,586,1043,1134,326,713
455,596,904,1273,326,753
438,613,470,1657,376,753
493,652,469,1456,334,695
338,825,469,1398,392,713
402,842,469,1334,456,766
471,842,469,1285,505,839
522,842,468,1286,505,848
547,842,468,1252,493,795
547,842,409,1297,507,834
552,842,409,1045,759,828
552,842,354,1055,772,810
561,843,326,1007,848,842
561,842,327,1007,848,852
563,511,658,1007,848,852
573,398,759,1019,848,854
573,368,776,1032,848,843
573,368,673,1135,848,811
647,367,560,1249,848,789
665,317,610,1249,847,715
680,275,652,1249,847,651
675,280,652,1249,847,742
632,323,652,1139,957,733
572,383,631,1160,957,594
539,424,631,1093,1024,607
486,477,631,1093,1024,619
482,481,631,1093,1024,629
520,481,629,1092,1027,592
518,483,628,1044,1076,592
542,476,575,1087,1093,616
569,476,575,1087,1091,499
593,465,586,1043,1134,481
593,455,596,904,1273,440
593,438,613,470,1657,438
499,493,652,469,1456,457
607,338,825,469,1398,452
619,402,842,469,1334,399
666,471,842,469,1285,326
671,522,842,468,1286,317
668,547,842,468,1252,317
668,547,842,409,1297,275
699,552,842,409,1045,275
699,552,842,354,1055,274
689,561,843,326,1007,228
689,561,842,327,1007,218
687,563,511,658,1007,218
677,573,398,759,1019,216
677,573,368,776,1032,216
689,573,368,673,1135,216
680,647,367,560,1249,272
667,665,317,610,1249,356
660,680,275,652,1249,440
680,675,280,652,1249,344
680,632,323,652,1139,344
680,572,383,631,1160,344
672,539,424,631,1093,346
672,486,477,631,1093,365
672,482,481,631,1093,402
634,520,481,629,1092,419
642,518,483,628,1044,419
645,542,476,575,1087,395
629,569,476,575,1087,411
606,593,465,586,1043,411
640,593,455,596,904,411
704,593,438,613,470,433
721,499,493,652,469,441
595,607,338,825,469,428
502,619,402,842,469,433
386,666,471,842,469,433
336,671,522,842,468,485
314,668,547,842,468,485
314,668,547,842,409,486
278,699,552,842,409,517
278,699,552,842,354,517
278,689,561,843,326,532
319,689,561,842,327,538
319,687,563,511,658,578
319,677,573,398,759,578
319,677,573,368,776,578
307,689,573,368,673,578
247,680,647,367,560,522
374,667,665,317,610,515
374,660,680,275,652,513
354,680,675,280,652,506
380,680,632,323,652,650
387,680,572,383,631,650
387,672,539,424,631,635
387,672,486,477,631,608
387,672,482,481,631,562
391,634,520,481,629,545
384,642,518,483,628,545
357,645,542,476,575,545
346,629,569,476,575,530
345,606,593,465,586,528
311,640,593,455,596,530
247,704,593,438,613,525
230,721,499,493,652,500
230,595,607,338,825,516
230,502,619,402,842,513
230,386,666,471,842,513
224,336,671,522,842,461
224,314,668,547,842,461
225,314,668,547,842,460
246,278,699,552,842,429
258,278,699,552,842,429
270,278,689,561,843,479
229,319,689,561,842,518
239,319,687,563,511,593
239,319,677,573,398,726
240,319,677,573,368,745
431,307,689,573,368,746
444,247,680,647,367,746
339,374,667,665,317,666
427,374,660,680,275,605
433,354,680,675,280,609
417,380,680,632,323,526
446,387,680,572,383,558
446,387,672,539,424,558
446,387,672,486,477,555
446,387,672,482,481,555
442,391,634,520,481,555
441,384,642,518,483,568
464,357,645,542,476,568
486,346,629,569,476,567
515,345,606,593,465,567
522,311,640,593,455,565
674,247,704,593,438,548
674,230,721,499,493,553
675,230,595,607,338,543
687,230,502,619,402,544
691,230,386,666,471,550
762,224,336,671,522,554
822,224,314,668,547,560
832,225,314,668,547,560
817,246,278,699,552,573
805,258,278,699,552,594
793,270,278,689,561,529
793,229,319,689,561,484
783,239,319,687,563,369
783,239,319,677,573,236
782,240,319,677,573,217
591,431,307,689,573,216
573,444,247,680,647,216
591,339,374,667,665,216
516,427,374,660,680,187
510,433,354,680,675,190
500,417,380,680,632,129
634,446,387,680,572,106
717,446,387,672,539,106
721,446,387,672,486,162
768,446,387,672,482,184
805,442,391,634,520,189
875,441,384,642,518,227
958,464,357,645,542,252
950,486,346,629,569,252
1056,515,345,606,593,252
1104,522,311,640,593,252
977,674,247,704,593,252
977,674,230,721,499,263
976,675,230,595,607,265
964,687,230,502,619,318
960,691,230,386,666,340
889,762,224,336,671,342
829,822,224,314,668,336
818,832,225,314,668,336
815,817,246,278,699,323
823,805,258,278,699,302
846,793,270,278,689,302
856,793,229,319,689,302
915,783,239,319,687,342
922,783,239,319,677,383
922,782,240,319,677,383
922,591,431,307,689,406
922,573,444,247,680,470
877,591,339,374,667,476
906,516,427,374,660,476
906,510,433,354,680,460
906,500,417,380,680,463
736,634,446,387,680,455
653,717,446,387,672,564
682,721,446,387,672,568
635,768,446,387,672,545
598,805,442,391,634,551
528,875,441,384,642,500
520,958,464,357,645,475
517,950,486,346,629,475
382,1056,515,345,606,475
327,1104,522,311,640,545
302,977,674,247,704,568
317,977,674,230,721,559
317,976,675,230,595,565
317,964,687,230,502,607
427,960,691,230,386,590
432,889,762,224,336,584
432,829,822,224,314,584
432,818,832,225,314,584
557,815,817,246,278,584
571,823,805,258,278,677
548,846,793,270,278,766
538,856,793,229,319,766
876,915,783,239,319,726
869,922,783,239,319,685
908,922,782,240,319,685
959,922,591,431,307,662
1144,922,573,444,247,723
1191,877,591,339,374,721
1160,906,516,427,374,722
1173,906,510,433,354,737
1197,906,500,417,380,734
1247,736,634,446,387,733
1385,653,717,446,387,624
1384,682,721,446,387,563
1384,635,768,446,387,563
1487,598,805,442,391,796
1512,528,875,441,384,796
1428,520,958,464,357,796
1468,517,950,486,346,796
1468,382,1056,515,345,796
1468,327,1104,522,311,772
1470,302,977,674,247,749
1456,317,977,674,230,740
1456,317,976,675,230,758
1456,317,964,687,230,660
1346,427,960,691,230,649
1341,432,889,762,224,649
1341,432,829,822,224,649
1341,432,818,832,225,649
1213,557,815,817,246,649
1191,571,823,805,258,556
1288,548,846,793,270,468
1338,538,856,793,229,468
941,876,915,783,239,468
941,869,922,783,239,468
1017,908,922,782,240,468
1114,959,922,591,431,468
929,1144,922,573,444,343
898,1191,877,591,339,339
879,1160,906,516,427,338
866,1173,906,510,433,323
842,1197,906,500,417,323
933,1247,736,634,446,325
803,1385,653,717,446,326
782,1384,682,721,446,326
782,1384,635,768,446,376
681,1487,598,805,442,334
656,1512,528,875,441,392
642,1428,520,958,464,456
591,1468,517,950,486,505
591,1468,382,1056,515,505
591,1468,327,1104,522,493
608,1470,302,977,674,507
624,1456,317,977,674,759
625,1456,317,976,675,772
629,1456,317,964,687,848
629,1346,427,960,691,848
629,1341,432,889,762,848
629,1341,432,829,822,848
629,1341,432,818,832,848
629,1213,557,815,817,848
629,1191,571,823,805,848
532,1288,548,846,793,847
482,1338,538,856,793,847
482,941,876,915,783,847
482,941,869,922,783,957
367,1017,908,922,782,957
219,1114,959,922,591,1024
219,929,1144,922,573,1024
223,898,1191,877,591,1024
223,879,1160,906,516,1027
223,866,1173,906,510,1076
223,842,1197,906,500,1093
82,933,1247,736,634,1091
88,803,1385,653,717,1134
124,782,1384,682,721,1273
124,782,1384,635,768,1657
122,681,1487,598,805,1456
122,656,1512,528,875,1398
134,642,1428,520,958,1334
188,591,1468,517,950,1285
222,591,1468,382,1056,1286
501,591,1468,327,1104,1252
482,608,1470,302,977,1297
465,624,1456,317,977,1045
465,625,1456,317,976,1055
461,629,1456,317,964,1007
475,629,1346,427,960,1007
531,629,1341,432,889,1007
612,629,1341,432,829,1019
617,629,1341,432,818,1032
713,629,1213,557,815,1135
831,629,1191,571,823,1249
832,532,1288,548,846,1249
834,482,1338,538,856,1249
1012,482,941,876,915,1249
1021,482,941,869,922,1139
1044,367,1017,908,922,1160
1062,219,1114,959,922,1093
1132,219,929,1144,922,1093
1113,223,898,1191,877,1093
1113,223,879,1160,906,1092
1363,223,866,1173,906,1044
1469,223,842,1197,906,1087
1553,82,933,1247,736,1087
1539,88,803,1385,653,1043
1666,124,782,1384,682,904
1748,124,782,1384,635,470
1748,122,681,1487,598,469
1748,122,656,1512,528,469
1736,134,642,1428,520,469
1682,188,591,1468,517,469
1670,222,591,1468,382,468
1391,501,591,1468,327,468
1391,482,608,1470,302,409
1391,465,624,1456,317,409
1390,465,625,1456,317,354
1390,461,629,1456,317,326
1376,475,629,1346,427,327
1320,531,629,1341,432,658
1239,612,629,1341,432,759
1234,617,629,1341,432,776
1138,713,629,1213,557,673
1020,831,629,1191,571,560
1022,832,532,1288,548,610
1020,834,482,1338,538,652
867,1012,482,941,876,652
878,1021,482,941,869,652
860,1044,367,1017,908,631
842,1062,219,1114,959,631
772,1132,219,929,1144,631
771,1113,223,898,1191,631
771,1113,223,879,1160,629
527,1363,223,866,1173,628
434,1469,223,842,1197,575
358,1553,82,933,1247,575
358,1539,88,803,1385,586
184,1666,124,782,1384,596
118,1748,124,782,1384,613
174,1748,122,681,1487,652
193,1748,122,656,1512,825
381,1736,134,642,1428,842
630,1682,188,591,1468,842
609,1670,222,591,1468,842
613,1391,501,591,1468,842
677,1391,482,608,1470,842
682,1391,465,624,1456,842
682,1390,465,625,1456,842
683,1390,461,629,1456,843
683,1376,475,629,1346,842
683,1320,531,629,1341,511
683,1239,612,629,1341,398
683,1234,617,629,1341,368
683,1138,713,629,1213,368
683,1020,831,629,1191,367
680,1022,832,532,1288,317
680,1020,834,482,1338,275
655,867,1012,482,941,280
715,878,1021,482,941,323
747,860,1044,367,1017,383
752,842,1062,219,1114,424
784,772,1132,219,929,477
934,771,1113,223,898,481
995,771,1113,223,879,481
990,527,1363,223,866,483
977,434,1469,223,842,476
969,358,1553,82,933,476
976,358,1539,88,803,465
977,184,1666,124,782,455
961,118,1748,124,782,438
928,174,1748,122,681,493
927,193,1748,122,656,338
739,381,1736,134,642,402
490,630,1682,188,591,471
489,609,1670,222,591,522
485,613,1391,501,591,547
421,677,1391,482,608,547
416,682,1391,465,624,552
423,682,1390,465,625,552
422,683,1390,461,629,561
422,683,1376,475,629,561
485,683,1320,531,629,563
485,683,1239,612,629,573
565,683,1234,617,629,573
580,683,1138,713,629,573
580,683,1020,831,629,647
628,680,1022,832,532,665
636,680,1020,834,482,680
695,655,867,1012,482,675
697,715,878,1021,482,632
758,747,860,1044,367,572
782,752,842,1062,219,539
776,784,772,1132,219,486
885,934,771,1113,223,482
851,995,771,1113,223,520
927,990,527,1363,223,518
929,977,434,1469,223,542
929,969,358,1553,82,569
947,976,358,1539,88,593
946,977,184,1666,124,593
947,961,118,1748,124,593
924,928,174,1748,122,499
906,927,193,1748,122,607
993,739,381,1736,134,619
1105,490,630,1682,188,666
1122,489,609,1670,222,671
1128,485,613,1391,501,668
1196,421,677,1391,482,668
1279,416,682,1391,465,699
1278,423,682,1390,465,699
1278,422,683,1390,461,689
1320,422,683,1376,475,689
1292,485,683,1320,531,687
1293,485,683,1239,612,677
1213,565,683,1234,617,677
1198,580,683,1138,713,689
1242,580,683,1020,831,680
1194,628,680,1022,832,667
1186,636,680,1020,834,660
1127,695,655,867,1012,680
1045,697,715,878,1021,680
947,758,747,860,1044,680
918,782,752,842,1062,672
892,776,784,772,1132,672
633,885,934,771,1113,672
606,851,995,771,1113,634
529,927,990,527,1363,642
527,929,977,434,1469,645
527,929,969,358,1553,629
502,947,976,358,1539,606
627,946,977,184,1666,640
705,947,961,118,1748,704
803,924,928,174,1748,721
832,906,927,193,1748,595
757,993,739,381,1736,502
714,1105,490,630,1682,386
707,1122,489,609,1670,336
777,1128,485,613,1391,314
709,1196,421,677,1391,314
704,1279,416,682,1391,278
706,1278,423,682,1390,278
735,1278,422,683,1390,278
731,1320,422,683,1376,319
698,1292,485,683,1320,319
704,1293,485,683,1239,319
712,1213,565,683,1234,319
712,1198,580,683,1138,307
668,1242,580,683,1020,247
746,1194,628,680,1022,374
904,1186,636,680,1020,374
959,1127,695,655,867,354
1014,1045,697,715,878,380
1015,947,758,747,860,387
1015,918,782,752,842,387
1015,892,776,784,772,387
1015,633,885,934,771,387
1015,606,851,995,771,391
1015,529,927,990,527,384
1036,527,929,977,434,357
1036,527,929,969,358,346
1039,502,947,976,358,345
914,627,946,977,184,311
836,705,947,961,118,247
738,803,924,928,174,230
709,832,906,927,193,230
697,757,993,739,381,230
628,714,1105,490,630,230
622,707,1122,489,609,224
591,777,1128,485,613,224
601,709,1196,421,677,225
707,704,1279,416,682,246
706,706,1278,423,682,258
704,735,1278,422,683,270
801,731,1320,422,683,229
914,698,1292,485,683,239
930,704,1293,485,683,239
1066,712,1213,565,683,240
1066,712,1198,580,683,431
1066,668,1242,580,683,444
988,746,1194,628,680,339
830,904,1186,636,680,427
775,959,1127,695,655,433
720,1014,1045,697,715,417
732,1015,947,758,747,446
732,1015,918,782,752,446
777,1015,892,776,784,446
880,1015,633,885,934,446
999,1015,606,851,995,442
1016,1015,529,927,990,441
1042,1036,527,929,977,464
1206,1036,527,929,969,486
1294,1039,502,947,976,515
1328,914,627,946,977,522
1412,836,705,947,961,674
1412,738,803,924,928,674
1429,709,832,906,927,675
1499,697,757,993,739,687
1523,628,714,1105,490,691
1519,622,707,1122,489,762
1509,591,777,1128,485,822
1499,601,709,1196,421,832
1315,707,704,1279,416,817
1308,706,706,1278,423,805
1281,704,735,1278,422,793
1146,801,731,1320,422,793
1031,914,698,1292,485,783
1008,930,704,1293,485,783
870,1066,712,1213,565,782
920,1066,712,1198,580,591
955,1066,668,1242,580,573
992,988,746,1194,628,591
992,830,904,1186,636,516
1207,775,959,1127,695,510
1211,720,1014,1045,697,500
1219,732,1015,947,758,634
1224,732,1015,918,782,717
1179,777,1015,892,776,721
1076,880,1015,633,885,768
976,999,1015,606,851,805
972,1016,1015,529,927,875
954,1042,1036,527,929,958
831,1206,1036,527,929,950
740,1294,1039,502,947,1056
706,1328,914,627,946,1104
621,1412,836,705,947,977
621,1412,738,803,924,977
604,1429,709,832,906,976
534,1499,697,757,993,964
510,1523,628,714,1105,960
510,1519,622,707,1122,889
475,1509,591,777,1128,829
475,1499,601,709,1196,818
475,1315,707,704,1279,815
475,1308,706,706,1278,823
475,1281,704,735,1278,846
475,1146,801,731,1320,856
475,1031,914,698,1292,915
475,1008,930,704,1293,922
469,870,1066,712,1213,922
419,920,1066,712,1198,922
384,955,1066,668,1242,922
347,992,988,746,1194,877
347,992,830,904,1186,906
132,1207,775,959,1127,906
128,1211,720,1014,1045,906
107,1219,732,1015,947,736
102,1224,732,1015,918,653
102,1179,777,1015,892,682
102,1076,880,1015,633,635
83,976,999,1015,606,598
136,972,1016,1015,529,528
107,954,1042,1036,527,520
66,831,1206,1036,527,517
66,740,1294,1039,502,382
66,706,1328,914,627,327
90,621,1412,836,705,302
92,621,1412,738,803,317
92,604,1429,709,832,317
198,534,1499,697,757,317
279,510,1523,628,714,427
370,510,1519,622,707,432
370,475,1509,591,777,432
398,475,1499,601,709,432
413,475,1315,707,704,557
433,475,1308,706,706,571
444,475,1281,704,735,548
479,475,1146,801,731,538
638,475,1031,914,698,876
724,475,1008,930,704,869
724,469,870,1066,712,908
762,419,920,1066,712,959
902,384,955,1066,668,1144
903,347,992,988,746,1191
903,347,992,830,904,1160
903,132,1207,775,959,1173
903,128,1211,720,1014,1197
951,107,1219,732,1015,1247
1112,102,1224,732,1015,1385
1159,102,1179,777,1015,1384
1177,102,1076,880,1015,1384
1183,83,976,999,1015,1487
1123,136,972,1016,1015,1512
1195,107,954,1042,1036,1428
1443,66,831,1206,1036,1468
1443,66,740,1294,1039,1468
1443,66,706,1328,914,1468
1419,90,621,1412,836,1470
1417,92,621,1412,738,1456
1417,92,604,1429,709,1456
1311,198,534,1499,697,1456
1261,279,510,1523,628,1346
1204,370,510,1519,622,1341
1278,370,475,1509,591,1341
1250,398,475,1499,601,1341
1235,413,475,1315,707,1213
1220,433,475,1308,706,1191
1237,444,475,1281,704,1288
1290,479,475,1146,801,1338
1175,638,475,1031,914,941
1213,724,475,1008,930,941
1267,724,469,870,1066,1017
1230,762,419,920,1066,1114
1122,902,384,955,1066,929
1173,903,347,992,988,898
1266,903,347,992,830,879
1383,903,132,1207,775,866
1425,903,128,1211,720,842
1448,951,107,1219,732,933
1409,1112,102,1224,732,803
1376,1159,102,1179,777,782
1399,1177,102,1076,880,782
1401,1183,83,976,999,681
1398,1123,136,972,1016,656
1374,1195,107,954,1042,642
1320,1443,66,831,1206,591
1495,1443,66,740,1294,591
1529,1443,66,706,1328,591
1589,1419,90,621,1412,608
1618,1417,92,621,1412,624
1618,1417,92,604,1429,625
1713,1311,198,534,1499,629
1689,1261,279,510,1523,629
1656,1204,370,510,1519,629
1583,1278,370,475,1509,629
1591,1250,398,475,1499,629
1593,1235,413,475,1315,629
1588,1220,433,475,1308,629
1560,1237,444,475,1281,532
1472,1290,479,475,1146,482
1428,1175,638,475,1031,482
1304,1213,724,475,1008,482
1307,1267,724,469,870,367
1382,1230,762,419,920,219
1417,1122,902,384,955,219
1369,1173,903,347,992,223
1313,1266,903,347,992,223
1197,1383,903,132,1207,223
1155,1425,903,128,1211,223
1084,1448,951,107,1219,82
962,1409,1112,102,1224,88
992,1376,1159,102,1179,124
995,1399,1177,102,1076,124
987,1401,1183,83,976,122
984,1398,1123,136,972,122
936,1374,1195,107,954,134
834,1320,1443,66,831,188
659,1495,1443,66,740,222
625,1529,1443,66,706,501
565,1589,1419,90,621,482
840,1618,1417,92,621,465
881,1618,1417,92,604,465
810,1713,1311,198,534,461
899,1689,1261,279,510,475
907,1656,1204,370,510,531
906,1583,1278,370,475,612
903,1591,1250,398,475,617
901,1593,1235,413,475,713
901,1588,1220,433,475,831
952,1560,1237,444,475,832
1009,1472,1290,479,475,834
1035,1428,1175,638,475,1012
1035,1304,1213,724,475,1021
1028,1307,1267,724,469,1044
963,1382,1230,762,419,1062
974,1417,1122,902,384,1132
1304,1369,1173,903,347,1113
1268,1313,1266,903,347,1113
1267,1197,1383,903,132,1363
1267,1155,1425,903,128,1469
1267,1084,1448,951,107,1553
1267,962,1409,1112,102,1539
1223,992,1376,1159,102,1666
1179,995,1399,1177,102,1748
1179,987,1401,1183,83,1748
1179,984,1398,1123,136,1748
1179,936,1374,1195,107,1736
1087,834,1320,1443,66,1682
1196,659,1495,1443,66,1670
1202,625,1529,1443,66,1391
1207,565,1589,1419,90,1391
912,840,1618,1417,92,1391
871,881,1618,1417,92,1390
847,810,1713,1311,198,1390
751,899,1689,1261,279,1376
771,907,1656,1204,370,1320
772,906,1583,1278,370,1239
767,903,1591,1250,398,1234
767,901,1593,1235,413,1138
767,901,1588,1220,433,1020
716,952,1560,1237,444,1022
659,1009,1472,1290,479,1020
710,1035,1428,1175,638,867
729,1035,1304,1213,724,878
679,1028,1307,1267,724,860
668,963,1382,1230,762,842
590,974,1417,1122,902,772
256,1304,1369,1173,903,771
255,1268,1313,1266,903,771
312,1267,1197,1383,903,527
312,1267,1155,1425,903,434
312,1267,1084,1448,951,358
479,1267,962,1409,1112,358
489,1223,992,1376,1159,184
530,1179,995,1399,1177,118
530,1179,987,1401,1183,174
530,1179,984,1398,1123,193
544,1179,936,1374,1195,381
549,1087,834,1320,1443,630
440,1196,659,1495,1443,609
434,1202,625,1529,1443,613
429,1207,565,1589,1419,677
420,912,840,1618,1417,682
420,871,881,1618,1417,682
425,847,810,1713,1311,683
476,751,899,1689,1261,683
447,771,907,1656,1204,683
446,772,906,1583,1278,683
446,767,903,1591,1250,683
446,767,901,1593,1235,683
446,767,901,1588,1220,683
446,716,952,1560,1237,680
456,659,1009,1472,1290,680
379,710,1035,1428,1175,655
360,729,1035,1304,1213,715
360,679,1028,1307,1267,747
374,668,963,1382,1230,752
375,590,974,1417,1122,784
375,256,1304,1369,1173,934
375,255,1268,1313,1266,995
318,312,1267,1197,1383,990
318,312,1267,1155,1425,977
318,312,1267,1084,1448,969
151,479,1267,962,1409,976
380,489,1223,992,1376,977
352,530,1179,995,1399,961
352,530,1179,987,1401,928
352,530,1179,984,1398,927
338,544,1179,936,1374,739
333,549,1087,834,1320,490
333,440,1196,659,1495,489
333,434,1202,625,1529,485
406,429,1207,565,1589,421
409,420,912,840,1618,416
509,420,871,881,1618,423
615,425,847,810,1713,422
592,476,751,899,1689,422
624,447,771,907,1656,485
624,446,772,906,1583,485
680,446,767,903,1591,565
690,446,767,901,1593,580
690,446,767,901,1588,580
690,446,716,952,1560,628
680,456,659,1009,1472,636
680,379,710,1035,1428,695
826,360,729,1035,1304,697
832,360,679,1028,1307,758
856,374,668,963,1382,782
855,375,590,974,1417,776
873,375,256,1304,1369,885
873,375,255,1268,1313,851
893,318,312,1267,1197,927
937,318,312,1267,1155,929
946,318,312,1267,1084,929
946,151,479,1267,962,947
716,380,489,1223,992,946
707,352,530,1179,995,947
826,352,530,1179,987,924
1158,352,530,1179,984,906
1221,338,544,1179,936,993
1252,333,549,1087,834,1105
1270,333,440,1196,659,1122
1373,333,434,1202,625,1128
1403,406,429,1207,565,1196
1452,409,420,912,840,1279
1500,509,420,871,881,1278
1412,615,425,847,810,1278
1394,592,476,751,899,1320
1362,624,447,771,907,1292
1362,624,446,772,906,1293
1306,680,446,767,903,1213
1296,690,446,767,901,1198
1296,690,446,767,901,1242
1296,690,446,716,952,1194
1296,680,456,659,1009,1186
1296,680,379,710,1035,1127
1150,826,360,729,1035,1045
1144,832,360,679,1028,947
1106,856,374,668,963,918
1106,855,375,590,974,892
1088,873,375,256,1304,633
1088,873,375,255,1268,606
1090,893,318,312,1267,529
1047,937,318,312,1267,527
1040,946,318,312,1267,527
1108,946,151,479,1267,502
1111,716,380,489,1223,627
1108,707,352,530,1179,705
989,826,352,530,1179,803
657,1158,352,530,1179,832
610,1221,338,544,1179,757
580,1252,333,549,1087,714
667,1270,333,440,1196,707
588,1373,333,434,1202,777
546,1403,406,429,1207,709
497,1452,409,420,912,704
389,1500,509,420,871,706
367,1412,615,425,847,735
411,1394,592,476,751,731
430,1362,624,447,771,698
430,1362,624,446,772,704
434,1306,680,446,767,712
448,1296,690,446,767,712
534,1296,690,446,767,668
654,1296,690,446,716,746
683,1296,680,456,659,904
690,1296,680,379,710,959
694,1150,826,360,729,1014
748,1144,832,360,679,1015
803,1106,856,374,668,1015
803,1106,855,375,590,1015
815,1088,873,375,256,1015
815,1088,873,375,255,1015
793,1090,893,318,312,1015
792,1047,937,318,312,1036
790,1040,946,318,312,1036
722,1108,946,151,479,1039
746,1111,716,380,489,914
780,1108,707,352,530,836
991,989,826,352,530,738
994,657,1158,352,530,709
978,610,1221,338,544,697
1049,580,1252,333,549,628
1086,667,1270,333,440,622
1304,588,1373,333,434,591
1243,546,1403,406,429,601
1240,497,1452,409,420,707
1200,389,1500,509,420,706
1199,367,1412,615,425,704
1145,411,1394,592,476,801
1126,430,1362,624,447,914
1126,430,1362,624,446,930
1122,434,1306,680,446,1066
1108,448,1296,690,446,1066
1022,534,1296,690,446,1066
902,654,1296,690,446,988
873,683,1296,680,456,830
866,690,1296,680,379,775
884,694,1150,826,360,720
830,748,1144,832,360,732
775,803,1106,856,374,732
775,803,1106,855,375,777
763,815,1088,873,375,880
776,815,1088,873,375,999
835,793,1090,893,318,1016
835,792,1047,937,318,1042
914,790,1040,946,318,1206
1079,722,1108,946,151,1294
1071,746,1111,716,380,1328
1087,780,1108,707,352,1412
920,991,989,826,352,1412
917,994,657,1158,352,1429
917,978,610,1221,338,1499
846,1049,580,1252,333,1523
704,1086,667,1270,333,1519
463,1304,588,1373,333,1509
513,1243,546,1403,406,1499
715,1240,497,1452,409,1315
786,1200,389,1500,509,1308
812,1199,367,1412,615,1281
863,1145,411,1394,592,1146
892,1126,430,1362,624,1031
1008,1126,430,1362,624,1008
1018,1122,434,1306,680,870
1018,1108,448,1296,690,920
1022,1022,534,1296,690,955
1055,902,654,1296,690,992
1231,873,683,1296,680,992
1254,866,690,1296,680,1207
1232,884,694,1150,826,1211
1251,830,748,1144,832,1219
1251,775,803,1106,856,1224
1256,775,803,1106,855,1179
1327,763,815,1088,873,1076
1358,776,815,1088,873,976
1299,835,793,1090,893,972
1306,835,792,1047,937,954
1233,914,790,1040,946,831
1068,1079,722,1108,946,740
1040,1071,746,1111,716,706
989,1087,780,1108,707,621
945,920,991,989,826,621
977,917,994,657,1158,604
1094,917,978,610,1221,534
1112,846,1049,580,1252,510
1112,704,1086,667,1270,510
1158,463,1304,588,1373,475
1108,513,1243,546,1403,475
917,715,1240,497,1452,475
852,786,1200,389,1500,475
888,812,1199,367,1412,475
930,863,1145,411,1394,475
927,892,1126,430,1362,475
811,1008,1126,430,1362,475
801,1018,1122,434,1306,469
803,1018,1108,448,1296,419
857,1022,1022,534,1296,384
825,1055,902,654,1296,347
696,1231,873,683,1296,347
673,1254,866,690,1296,132
685,1232,884,694,1150,128
674,1251,830,748,1144,107
674,1251,775,803,1106,102
669,1256,775,803,1106,102
598,1327,763,815,1088,102
716,1358,776,815,1088,83
724,1299,835,793,1090,136
730,1306,835,792,1047,107
747,1233,914,790,1040,66
747,1068,1079,722,1108,66
747,1040,1071,746,1111,66
747,989,1087,780,1108,90
747,945,920,991,989,92
715,977,917,994,657,92
598,1094,917,978,610,198
579,1112,846,1049,580,279
579,1112,704,1086,667,370
532,1158,463,1304,588,370
532,1108,513,1243,546,398
521,917,715,1240,497,413
515,852,786,1200,389,433
453,888,812,1199,367,444
360,930,863,1145,411,479
392,927,892,1126,430,638
418,811,1008,1126,430,724
423,801,1018,1122,434,724
437,803,1018,1108,448,762
379,857,1022,1022,534,902
378,825,1055,902,654,903
331,696,1231,873,683,903
331,673,1254,866,690,903
326,685,1232,884,694,903
321,674,1251,830,748,951
330,674,1251,775,803,1112
367,669,1256,775,803,1159
386,598,1327,763,815,1177
291,716,1358,776,815,1183
354,724,1299,835,793,1123
341,730,1306,835,792,1195
318,747,1233,914,790,1443
330,747,1068,1079,722,1443
345,747,1040,1071,746,1443
345,747,989,1087,780,1419
567,747,945,920,991,1417
653,715,977,917,994,1417
658,598,1094,917,978,1311
658,579,1112,846,1049,1261
