Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,Accum_y-1,Accum_y-2
228,1419,465,853,791,159,1209,1128,696
227,1309,527,902,781,90,1288,1134,636
225,1241,569,930,754,117,1271,1205,663
247,1272,535,947,772,117,1253,1292,667
356,1114,647,856,929,117,1157,1391,667
502,1096,519,1001,937,117,1123,1271,636
505,1069,545,1002,846,208,1058,1161,657
505,1039,574,1003,832,222,1021,1055,677
504,1034,568,993,854,222,1013,1050,691
527,1027,575,992,721,356,929,1195,691
527,1025,577,946,759,364,871,1247,691
520,901,709,666,1039,364,870,1252,693
515,904,711,549,1156,364,870,1231,693
515,821,794,540,1165,353,881,1226,698
515,784,782,589,848,666,787,1235,700
480,819,778,551,834,678,779,1142,700
480,819,745,525,820,748,769,1159,705
479,541,1020,458,890,733,785,1172,696
465,553,1022,455,893,733,760,1242,696
535,552,1024,455,893,733,750,1354,614
494,598,1024,455,893,733,748,1467,614
512,616,1024,439,909,733,745,1467,470
551,616,1024,439,909,733,745,1550,469
611,616,1024,439,909,733,745,1616,469
631,529,1123,439,909,733,474,1650,481
631,530,1123,439,885,757,415,1643,481
713,530,1123,439,851,791,385,1642,481
796,495,1158,439,851,791,366,1483,413
788,519,1143,454,851,791,312,1503,415
801,444,1203,469,849,793,157,1409,414
812,275,1372,469,849,793,157,1355,221
856,228,1419,465,853,791,159,1303,226
898,227,1309,527,902,781,90,1297,226
898,225,1241,569,930,754,117,1228,200
844,247,1272,535,947,772,117,1244,246
715,356,1114,647,856,929,117,1164,259
562,502,1096,519,1001,937,117,1110,312
559,505,1069,545,1002,846,208,1242,291
559,505,1039,574,1003,832,222,1276,420
559,504,1034,568,993,854,222,1290,695
536,527,1027,575,992,721,356,1181,816
536,527,1025,577,946,759,364,1251,847
535,520,901,709,666,1039,364,1263,850
535,515,904,711,549,1156,364,1249,850
535,515,821,794,540,1165,353,1247,864
535,515,784,782,589,848,666,1271,980
537,480,819,778,551,834,678,1272,1141
537,480,819,745,525,820,748,1240,1136
552,479,541,1020,458,890,733,1227,1132
564,465,553,1022,455,893,733,1157,1132
493,535,552,1024,455,893,733,1046,1139
496,494,598,1024,455,893,733,903,1158
547,512,616,1024,439,909,733,962,1317
508,551,616,1024,439,909,733,918,1478
496,611,616,1024,439,909,733,884,1559
609,631,529,1123,439,909,733,854,1617
763,631,530,1123,439,885,757,869,1620
681,713,530,1123,439,851,791,869,1625
598,796,495,1158,439,851,791,870,1632
582,788,519,1143,454,851,791,946,1633
569,801,444,1203,469,849,793,939,1622
558,812,275,1372,469,849,793,948,1600
514,856,228,1419,465,853,791,1147,1671
472,898,227,1309,527,902,781,1391,1671
472,898,225,1241,569,930,754,1343,1691
472,844,247,1272,535,947,772,1240,1641
472,715,356,1114,647,856,929,1221,1668
472,562,502,1096,519,1001,937,1222,1615
472,559,505,1069,545,1002,846,1104,1602
472,559,505,1039,574,1003,832,1070,1451
472,559,504,1034,568,993,854,1056,1158
472,536,527,1027,575,992,721,1020,1037
472,536,527,1025,577,946,759,898,1006
507,535,520,901,709,666,1039,881,1001
517,535,515,904,711,549,1156,868,1001
517,535,515,821,794,540,1165,871,982
517,535,515,784,782,589,848,851,865
563,537,480,819,778,551,834,863,705
586,537,480,819,745,525,820,868,705
573,552,479,541,1020,458,890,954,719
572,564,465,553,1022,455,893,1036,727
650,493,535,552,1024,455,893,1124,719
701,496,494,598,1024,455,893,1188,691
650,547,512,616,1024,439,909,1172,510
767,508,551,616,1024,439,909,1200,341
777,496,611,616,1024,439,909,1205,260
642,609,631,529,1123,439,909,1197,199
487,763,631,530,1123,439,885,1182,284
487,681,713,530,1123,439,851,1182,293
490,598,796,495,1158,439,851,1181,286
491,582,788,519,1143,454,851,1051,279
491,569,801,444,1203,469,849,1036,295
491,558,812,275,1372,469,849,1092,295
495,514,856,228,1419,465,853,999,219
541,472,898,227,1309,527,902,839,219
546,472,898,225,1241,569,930,907,220
592,472,844,247,1272,535,947,956,248
607,472,715,356,1114,647,856,985,301
870,472,562,502,1096,519,1001,987,302
925,472,559,505,1069,545,1002,952,389
980,472,559,505,1039,574,1003,952,389
1012,472,559,504,1034,568,993,1144,411
1212,472,536,527,1027,575,992,1147,433
1216,472,536,527,1025,577,946,1147,443
1181,507,535,520,901,709,666,1147,511
1171,517,535,515,904,711,549,1157,582
1171,517,535,515,821,794,540,1154,584
1211,517,535,515,784,782,589,1141,700
1275,563,537,480,819,778,551,1128,710
1382,586,537,480,819,745,525,1123,710
1380,573,552,479,541,1020,458,1051,696
1419,572,564,465,553,1022,455,980,688
1435,650,493,535,552,1024,455,924,686
1402,701,496,494,598,1024,455,859,726
1469,650,547,512,616,1024,439,817,754
1491,767,508,551,616,1024,439,744,754
1457,777,496,611,616,1024,439,707,754
1448,642,609,631,529,1123,439,729,844
1448,487,763,631,530,1123,439,769,807
1448,487,681,713,530,1123,439,769,794
1445,490,598,796,495,1158,439,820,934
1444,491,582,788,519,1143,454,897,937
1444,491,569,801,444,1203,469,874,921
1469,491,558,812,275,1372,469,823,921
1479,495,514,856,228,1419,465,753,920
1433,541,472,898,227,1309,527,727,938
1428,546,472,898,225,1241,569,670,916
1382,592,472,844,247,1272,535,668,890
1367,607,472,715,356,1114,647,708,797
1105,870,472,562,502,1096,519,758,793
1050,925,472,559,505,1069,545,780,706
1091,980,472,559,505,1039,574,851,728
1059,1012,472,559,504,1034,568,717,706
859,1212,472,536,527,1027,575,723,684
855,1216,472,536,527,1025,577,794,675
1089,1181,507,535,520,901,709,819,610
1246,1171,517,535,515,904,711,815,539
1349,1171,517,535,515,821,794,923,537
1368,1211,517,535,515,784,782,1135,420
1260,1275,563,537,480,819,778,1167,409
1130,1382,586,537,480,819,745,1219,410
1130,1380,573,552,479,541,1020,1280,485
1080,1419,572,564,465,553,1022,1305,563
986,1435,650,493,535,552,1024,1272,572
960,1402,701,496,494,598,1024,1285,555
857,1469,650,547,512,616,1024,1404,527
718,1491,767,508,551,616,1024,1400,655
694,1457,777,496,611,616,1024,1400,719
693,1448,642,609,631,529,1123,1378,645
693,1448,487,763,631,530,1123,1338,598
693,1448,487,681,713,530,1123,1355,597
693,1445,490,598,796,495,1158,1322,493
693,1444,491,582,788,519,1143,1341,503
693,1444,491,569,801,444,1203,1375,525
668,1469,491,558,812,275,1372,1426,525
654,1479,495,514,856,228,1419,1424,525
654,1433,541,472,898,227,1309,1374,507
654,1428,546,472,898,225,1241,1441,506
654,1382,592,472,844,247,1272,1452,504
654,1367,607,472,715,356,1114,1384,565
653,1105,870,472,562,502,1096,1331,595
653,1050,925,472,559,505,1069,1309,651
585,1091,980,472,559,505,1039,1336,673
646,1059,1012,472,559,504,1034,1330,710
706,859,1212,472,536,527,1027,1334,780
708,855,1216,472,536,527,1025,1263,781
530,1089,1181,507,535,520,901,1263,778
433,1246,1171,517,535,515,904,1267,781
330,1349,1171,517,535,515,821,1161,781
271,1368,1211,517,535,515,784,952,782
267,1260,1275,563,537,480,819,920,782
267,1130,1382,586,537,480,819,868,860
267,1130,1380,573,552,479,541,1064,785
267,1080,1419,572,564,465,553,1087,707
295,986,1435,650,493,535,552,1117,698
328,960,1402,701,496,494,598,1123,675
393,857,1469,650,547,512,616,1057,675
405,718,1491,767,508,551,616,1209,561
430,694,1457,777,496,611,616,1209,497
465,693,1448,642,609,631,529,1209,472
466,693,1448,487,763,631,530,1288,468
498,693,1448,487,681,713,530,1271,518
750,693,1445,490,598,796,495,1253,482
809,693,1444,491,582,788,519,1157,506
818,693,1444,491,569,801,444,1123,542
818,668,1469,491,558,812,275,1058,546
818,654,1479,495,514,856,228,1021,551
818,654,1433,541,472,898,227,1013,551
818,654,1428,546,472,898,225,929,551
820,654,1382,592,472,844,247,871,554
820,654,1367,607,472,715,356,870,579
833,653,1105,870,472,562,502,870,550
869,653,1050,925,472,559,505,881,494
841,585,1091,980,472,559,505,787,450
780,646,1059,1012,472,559,504,779,438
720,706,859,1212,472,536,527,769,389
827,708,855,1216,472,536,527,785,409
771,530,1089,1181,507,535,520,760,473
711,433,1246,1171,517,535,515,750,470
711,330,1349,1171,517,535,515,748,591
727,271,1368,1211,517,535,515,745,594
739,267,1260,1275,563,537,480,745,594
745,267,1130,1382,586,537,480,745,523
756,267,1130,1380,573,552,479,474,557
767,267,1080,1419,572,564,465,415,590
739,295,986,1435,650,493,535,385,591
711,328,960,1402,701,496,494,366,607
646,393,857,1469,650,547,512,312,624
634,405,718,1491,767,508,551,157,756
609,430,694,1457,777,496,611,157,756
574,465,693,1448,642,609,631,159,756
573,466,693,1448,487,763,631,90,756
559,498,693,1448,487,681,713,117,769
382,750,693,1445,490,598,796,117,809
334,809,693,1444,491,582,788,117,997
461,818,693,1444,491,569,801,117,940
461,818,668,1469,491,558,812,208,936
465,818,654,1479,495,514,856,222,931
488,818,654,1433,541,472,898,222,938
504,818,654,1428,546,472,898,356,947
517,820,654,1382,592,472,844,364,944
523,820,654,1367,607,472,715,364,858
510,833,653,1105,870,472,562,364,857
474,869,653,1050,925,472,559,353,857
476,841,585,1091,980,472,559,666,857
476,780,646,1059,1012,472,559,678,832
476,720,706,859,1212,472,536,748,811
367,827,708,855,1216,472,536,733,789
367,771,530,1089,1181,507,535,733,725
367,711,433,1246,1171,517,535,733,725
367,711,330,1349,1171,517,535,733,607
351,727,271,1368,1211,517,535,733,603
339,739,267,1260,1275,563,537,733,609
333,745,267,1130,1382,586,537,733,610
322,756,267,1130,1380,573,552,733,618
311,767,267,1080,1419,572,564,757,585
311,739,295,986,1435,650,493,791,584
330,711,328,960,1402,701,496,791,568
330,646,393,857,1469,650,547,791,551
330,634,405,718,1491,767,508,793,405
340,609,430,694,1457,777,496,793,486
408,574,465,693,1448,642,609,791,717
492,573,466,693,1448,487,763,781,717
474,559,498,693,1448,487,681,754,896
415,382,750,693,1445,490,598,772,883
406,334,809,693,1444,491,582,929,667
270,461,818,693,1444,491,569,937,887
270,461,818,668,1469,491,558,846,920
274,465,818,654,1479,495,514,832,1176
465,488,818,654,1433,541,472,854,1208
449,504,818,654,1428,546,472,721,1211
436,517,820,654,1382,592,472,759,1219
524,523,820,654,1367,607,472,1039,1328
538,510,833,653,1105,870,472,1156,1364
541,474,869,653,1050,925,472,1165,1402
539,476,841,585,1091,980,472,848,1415
561,476,780,646,1059,1012,472,834,1415
561,476,720,706,859,1212,472,820,1415
561,367,827,708,855,1216,472,890,1415
561,367,771,530,1089,1181,507,893,1415
561,367,711,433,1246,1171,517,893,1415
561,367,711,330,1349,1171,517,893,1412
564,351,727,271,1368,1211,517,909,1562
569,339,739,267,1260,1275,563,909,1588
571,333,745,267,1130,1382,586,909,1596
571,322,756,267,1130,1380,573,909,1758
571,311,767,267,1080,1419,572,885,1816
571,311,739,295,986,1435,650,851,1837
547,330,711,328,960,1402,701,851,1971
557,330,646,393,857,1469,650,851,1971
598,330,634,405,718,1491,767,849,1971
605,340,609,430,694,1457,777,849,1934
600,408,574,465,693,1448,642,853,1703
555,492,573,466,693,1448,487,902,1703
593,474,559,498,693,1448,487,930,1461
577,415,382,750,693,1445,490,947,1434
594,406,334,809,693,1444,491,856,1425
594,270,461,818,693,1444,491,1001,1209
596,270,461,818,668,1469,491,1002,1205
622,274,465,818,654,1479,495,1003,949
466,465,488,818,654,1433,541,993,910
469,449,504,818,654,1428,546,992,898
467,436,517,820,654,1382,592,946,890
373,524,523,820,654,1367,607,666,781
359,538,510,833,653,1105,870,549,745
356,541,474,869,653,1050,925,540,707
356,539,476,841,585,1091,980,589,694
334,561,476,780,646,1059,1012,551,694
334,561,476,720,706,859,1212,525,807
363,561,367,827,708,855,1216,458,967
371,561,367,771,530,1089,1181,455,1123
424,561,367,711,433,1246,1171,455,1123
427,561,367,711,330,1349,1171,455,1123
464,564,351,727,271,1368,1211,439,973
542,569,339,739,267,1260,1275,439,941
544,571,333,745,267,1130,1382,439,924
663,571,322,756,267,1130,1380,439,820
956,571,311,767,267,1080,1419,439,774
967,571,311,739,295,986,1435,439,754
1206,547,330,711,328,960,1402,439,620
1196,557,330,646,393,857,1469,454,620
1155,598,330,634,405,718,1491,469,620
1138,605,340,609,430,694,1457,469,678
1075,600,408,574,465,693,1448,465,793
1055,555,492,573,466,693,1448,527,794
1043,593,474,559,498,693,1448,569,799
1043,577,415,382,750,693,1445,535,799
1024,594,406,334,809,693,1444,647,987
1024,594,270,461,818,693,1444,519,982
1022,596,270,461,818,668,1469,545,953
989,622,274,465,818,654,1479,574,953
1126,466,465,488,818,654,1433,568,953
1123,469,449,504,818,654,1428,575,953
1123,467,436,517,820,654,1382,577,963
1123,373,524,523,820,654,1367,709,963
1123,359,538,510,833,653,1105,711,963
1123,356,541,474,869,653,1050,794,966
1123,356,539,476,841,585,1091,782,1150
1123,334,561,476,780,646,1059,778,1162
1123,334,561,476,720,706,859,745,1050
1094,363,561,367,827,708,855,1020,917
1086,371,561,367,771,530,1089,1022,800
1033,424,561,367,711,433,1246,1024,800
1144,427,561,367,711,330,1349,1024,802
1112,464,564,351,727,271,1368,1024,802
1029,542,569,339,739,267,1260,1024,805
1060,544,571,333,745,267,1130,1024,805
1025,663,571,322,756,267,1130,1123,723
742,956,571,311,767,267,1080,1123,713
731,967,571,311,739,295,986,1123,910
492,1206,547,330,711,328,960,1158,912
492,1196,557,330,646,393,857,1143,1092
492,1155,598,330,634,405,718,1203,1102
492,1138,605,340,609,430,694,1372,1062
493,1075,600,408,574,465,693,1419,947
474,1055,555,492,573,466,693,1309,946
502,1043,593,474,559,498,693,1241,993
515,1043,577,415,382,750,693,1272,993
515,1024,594,406,334,809,693,1114,805
515,1024,594,270,461,818,693,1096,979
515,1022,596,270,461,818,668,1069,1110
514,989,622,274,465,818,654,1039,1216
319,1126,466,465,488,818,654,1034,1221
337,1123,469,449,504,818,654,1027,1221
340,1123,467,436,517,820,654,1025,1211
340,1123,373,524,523,820,654,901,1211
370,1123,359,538,510,833,653,904,1259
496,1123,356,541,474,869,653,821,1263
550,1123,356,539,476,841,585,784,1079
581,1123,334,561,476,780,646,819,1160
581,1123,334,561,476,720,706,819,1174
596,1094,363,561,367,827,708,541,1147
703,1086,371,561,367,771,530,553,1108
950,1033,424,561,367,711,433,552,1108
871,1144,427,561,367,711,330,598,1137
905,1112,464,564,351,727,271,616,1137
1257,1029,542,569,339,739,267,616,1147
1400,1060,544,571,333,745,267,616,1147
1421,1025,663,571,322,756,267,529,1133
1411,742,956,571,311,767,267,530,1138
1412,731,967,571,311,739,295,530,941
1413,492,1206,547,330,711,328,495,1098
1416,492,1196,557,330,646,393,519,952
1465,492,1155,598,330,634,405,444,1081
1651,492,1138,605,340,609,430,275,1073
1702,493,1075,600,408,574,465,228,1128
1720,474,1055,555,492,573,466,227,1134
1666,502,1043,593,474,559,498,225,1205
1716,515,1043,577,415,382,750,247,1292
1739,515,1024,594,406,334,809,356,1391
1857,515,1024,594,270,461,818,502,1271
1886,515,1022,596,270,461,818,505,1161
2073,514,989,622,274,465,818,505,1055
2089,319,1126,466,465,488,818,504,1050
2072,337,1123,469,449,504,818,527,1195
2111,340,1123,467,436,517,820,527,1247
2138,340,1123,373,524,523,820,520,1252
2154,370,1123,359,538,510,833,515,1231
2127,496,1123,356,541,474,869,515,1226
2080,550,1123,356,539,476,841,515,1235
2049,581,1123,334,561,476,780,480,1142
2049,581,1123,334,561,476,720,480,1159
2034,596,1094,363,561,367,827,479,1172
1984,703,1086,371,561,367,771,465,1242
1742,950,1033,424,561,367,711,535,1354
1731,871,1144,427,561,367,711,494,1467
1697,905,1112,464,564,351,727,512,1467
1406,1257,1029,542,569,339,739,551,1550
1228,1400,1060,544,571,333,745,611,1616
1123,1421,1025,663,571,322,756,631,1650
1132,1411,742,956,571,311,767,631,1643
1141,1412,731,967,571,311,739,713,1642
1144,1413,492,1206,547,330,711,796,1483
1209,1416,492,1196,557,330,646,788,1503
1188,1465,492,1155,598,330,634,801,1409
1005,1651,492,1138,605,340,609,812,1355
953,1702,493,1075,600,408,574,856,1303
935,1720,474,1055,555,492,573,898,1297
935,1666,502,1043,593,474,559,898,1228
872,1716,515,1043,577,415,382,844,1244
849,1739,515,1024,594,406,334,715,1164
731,1857,515,1024,594,270,461,562,1110
702,1886,515,1022,596,270,461,559,1242
515,2073,514,989,622,274,465,559,1276
504,2089,319,1126,466,465,488,559,1290
504,2072,337,1123,469,449,504,536,1181
469,2111,340,1123,467,436,517,536,1251
479,2138,340,1123,373,524,523,535,1263
437,2154,370,1123,359,538,510,535,1249
338,2127,496,1123,356,541,474,535,1247
331,2080,550,1123,356,539,476,535,1271
331,2049,581,1123,334,561,476,537,1272
387,2049,581,1123,334,561,476,537,1240
412,2034,596,1094,363,561,367,552,1227
511,1984,703,1086,371,561,367,564,1157
509,1742,950,1033,424,561,367,493,1046
524,1731,871,1144,427,561,367,496,903
530,1697,905,1112,464,564,351,547,962
572,1406,1257,1029,542,569,339,508,918
619,1228,1400,1060,544,571,333,496,884
624,1123,1421,1025,663,571,322,609,854
758,1132,1411,742,956,571,311,763,869
841,1141,1412,731,967,571,311,681,869
875,1144,1413,492,1206,547,330,598,870
1048,1209,1416,492,1196,557,330,582,946
1354,1188,1465,492,1155,598,330,569,939
1398,1005,1651,492,1138,605,340,558,948
1532,953,1702,493,1075,600,408,514,1147
1532,935,1720,474,1055,555,492,472,1391
1532,935,1666,502,1043,593,474,472,1343
1532,872,1716,515,1043,577,415,472,1240
1532,849,1739,515,1024,594,406,472,1221
1532,731,1857,515,1024,594,270,472,1222
1532,702,1886,515,1022,596,270,472,1104
1532,515,2073,514,989,622,274,472,1070
1527,504,2089,319,1126,466,465,472,1056
1528,504,2072,337,1123,469,449,472,1020
1521,469,2111,340,1123,467,436,472,898
1493,479,2138,340,1123,373,524,507,881
1489,437,2154,370,1123,359,538,517,868
1489,338,2127,496,1123,356,541,517,871
1489,331,2080,550,1123,356,539,517,851
1517,331,2049,581,1123,334,561,563,863
1506,387,2049,581,1123,334,561,586,868
1500,412,2034,596,1094,363,561,573,954
1372,511,1984,703,1086,371,561,572,1036
1371,509,1742,950,1033,424,561,650,1124
1332,524,1731,871,1144,427,561,701,1188
1318,530,1697,905,1112,464,564,650,1172
1241,572,1406,1257,1029,542,569,767,1200
1213,619,1228,1400,1060,544,571,777,1205
1279,624,1123,1421,1025,663,571,642,1197
1151,758,1132,1411,742,956,571,487,1182
1058,841,1141,1412,731,967,571,487,1182
1020,875,1144,1413,492,1206,547,490,1181
782,1048,1209,1416,492,1196,557,491,1051
550,1354,1188,1465,492,1155,598,491,1036
564,1398,1005,1651,492,1138,605,491,1092
437,1532,953,1702,493,1075,600,495,999
438,1532,935,1720,474,1055,555,541,839
438,1532,935,1666,502,1043,593,546,907
443,1532,872,1716,515,1043,577,592,956
445,1532,849,1739,515,1024,594,607,985
445,1532,731,1857,515,1024,594,870,987
445,1532,702,1886,515,1022,596,925,952
445,1532,515,2073,514,989,622,980,952
445,1527,504,2089,319,1126,466,1012,1144
443,1528,504,2072,337,1123,469,1212,1147
443,1521,469,2111,340,1123,467,1216,1147
434,1493,479,2138,340,1123,373,1181,1147
434,1489,437,2154,370,1123,359,1171,1157
434,1489,338,2127,496,1123,356,1171,1154
434,1489,331,2080,550,1123,356,1211,1141
406,1517,331,2049,581,1123,334,1275,1128
361,1506,387,2049,581,1123,334,1382,1123
342,1500,412,2034,596,1094,363,1380,1051
314,1372,511,1984,703,1086,371,1419,980
312,1371,509,1742,950,1033,424,1435,924
312,1332,524,1731,871,1144,427,1402,859
312,1318,530,1697,905,1112,464,1469,817
286,1241,572,1406,1257,1029,542,1491,744
267,1213,619,1228,1400,1060,544,1457,707
198,1279,624,1123,1421,1025,663,1448,729
324,1151,758,1132,1411,742,956,1448,769
366,1058,841,1141,1412,731,967,1448,769
367,1020,875,1144,1413,492,1206,1445,820
364,782,1048,1209,1416,492,1196,1444,897
262,550,1354,1188,1465,492,1155,1444,874
329,564,1398,1005,1651,492,1138,1469,823
322,437,1532,953,1702,493,1075,1479,753
321,438,1532,935,1720,474,1055,1433,727
321,438,1532,935,1666,502,1043,1428,670
316,443,1532,872,1716,515,1043,1382,668
317,445,1532,849,1739,515,1024,1367,708
